ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5655554,984309,605463,422219,59448502
Valysar,CentralSouth,68170916,11959027,8744292,6097833,858574864
Valysar,CentralNorth,39475586,6691158,4841234,3376035,475345691
Valysar,NorthHorst,4138812,747243,473289,290718,56951700
Valysar,CentralRamp,13479832,2031742,1391035,970038,136581377
Valysar,CentralHorst,86154048,13396083,10014027,6983283,983246230
Valysar,EastLowland,1071110,139924,83276,58072,8176572
Therys,WestLowland,2474500,464189,228083,159053,22394722
Therys,CentralSouth,14396638,3543050,2314105,1613741,227214746
Therys,CentralNorth,20713158,3886390,2289552,1596619,224804022
Therys,NorthHorst,5896100,765893,292436,179629,35189298
Therys,CentralRamp,6627679,1671063,1310809,914093,128704304
Therys,CentralHorst,31064527,7944261,6124638,4271017,601359172
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,297097,50019,30788,21470,3022996
Volon,CentralSouth,33574194,6198705,4721710,3292685,463610022
Volon,CentralNorth,6605659,884910,455511,317650,44725191
Volon,NorthHorst,4538282,809600,582682,357913,70115144
Volon,CentralRamp,12288935,2130924,1653569,1153116,162358785
Volon,CentralHorst,83291340,15012096,11988695,8360317,1177132712
Volon,EastLowland,0,0,0,0,0
