ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,8018473,1391099,739970,516018,72655354
Valysar,CentralSouth,67864817,12770170,9937379,6929832,975720395
Valysar,CentralNorth,36383781,6223797,4518923,3151271,443698990
Valysar,NorthHorst,4902393,722251,350911,215547,42225663
Valysar,CentralRamp,13279886,2159281,1590663,1109249,156182276
Valysar,CentralHorst,84167153,14478876,10992536,7665646,1079323008
Valysar,EastLowland,3781755,642301,391535,273037,38443571
Therys,WestLowland,1106420,214518,99555,69425,9774994
Therys,CentralSouth,19488677,4633373,2993231,2087330,293896100
Therys,CentralNorth,21591149,3826583,2204951,1537623,216497321
Therys,NorthHorst,6955627,974431,378285,232362,45519638
Therys,CentralRamp,6726414,1658302,1287771,898027,126442243
Therys,CentralHorst,30699763,7647433,5964989,4159686,585683771
Therys,EastLowland,118511,36280,19282,13446,1893252
Volon,WestLowland,5590,372,0,0,0
Volon,CentralSouth,36914095,6731853,5105786,3560520,501321226
Volon,CentralNorth,7484363,1062023,579731,404276,56922006
Volon,NorthHorst,4108241,780986,595484,365776,71655572
Volon,CentralRamp,12805208,2174895,1636321,1141089,160665302
Volon,CentralHorst,81001468,13976870,10636450,7417329,1044360002
Volon,EastLowland,0,0,0,0,0
