ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,12633175,1933958,869647,606448,85387938
Valysar,CentralSouth,72572364,13003857,9425504,6572876,925460921
Valysar,CentralNorth,42095585,7054492,5008145,3492431,491734247
Valysar,NorthHorst,3278417,424720,163584,100482,19684374
Valysar,CentralRamp,13505222,1899402,1294716,902870,127124108
Valysar,CentralHorst,87309161,13958345,10479035,7307556,1028903918
Valysar,EastLowland,311189,64602,20363,14200,1999418
Therys,WestLowland,2735705,472259,227701,158787,22357236
Therys,CentralSouth,15617768,3687385,2363906,1648470,232104548
Therys,CentralNorth,22825320,4342221,2407641,1678969,236398778
Therys,NorthHorst,4603034,608799,196753,120856,23675618
Therys,CentralRamp,6544404,1588845,1210715,844292,118876309
Therys,CentralHorst,29902270,7591369,5830306,4065764,572459652
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,495161,86610,57929,40397,5687875
Volon,CentralSouth,41935842,7845524,5793412,4040037,568837178
Volon,CentralNorth,7773306,1218583,760898,530612,74710227
Volon,NorthHorst,3454623,614775,416875,256066,50163290
Volon,CentralRamp,12899820,2307324,1802430,1256925,176974987
Volon,CentralHorst,85386464,14875403,11705203,8162625,1149297569
Volon,EastLowland,0,0,0,0,0
