SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9954464,4.1634181,1,SWOF,,,,
0.0405601,1.3e-06,0.988159,2.2334317,1,SWOF,,,,
0.0605601,1.95e-05,0.9683232,0.9246556,1,SWOF,,,,
0.0805601,7.51e-05,0.9426242,0.4935447,1,SWOF,,,,
0.1005601,0.000188,0.9116744,0.3030079,1,SWOF,,,,
0.1205601,0.0003797,0.8759191,0.2033024,1,SWOF,,,,
0.1405601,0.0006735,0.83581,0.1450421,1,SWOF,,,,
0.1605601,0.0010953,0.7918635,0.10824,1,SWOF,,,,
0.1805601,0.0016733,0.7446794,0.0836031,1,SWOF,,,,
0.2005601,0.0024389,0.6949374,0.0663518,1,SWOF,,,,
0.2205601,0.0034268,0.6433823,0.0538308,1,SWOF,,,,
0.2405601,0.0046756,0.5908009,0.0444732,1,SWOF,,,,
0.2605601,0.0062279,0.5379928,0.0373072,1,SWOF,,,,
0.2805601,0.008131,0.4857388,0.0317054,1,SWOF,,,,
0.3005601,0.0104378,0.4347704,0.0272484,1,SWOF,,,,
0.3205601,0.0132066,0.3857415,0.0236477,1,SWOF,,,,
0.3405601,0.0165027,0.3392065,0.0206997,1,SWOF,,,,
0.3605601,0.0203986,0.2956063,0.0182574,1,SWOF,,,,
0.3805601,0.0249756,0.2552681,0.0162129,1,SWOF,,,,
0.4005601,0.0303344,0.2183979,0.0144851,1,SWOF,,,,
0.4205601,0.0365667,0.1850706,0.0130127,1,SWOF,,,,
0.4405601,0.0437848,0.1552799,0.0117484,1,SWOF,,,,
0.4605601,0.0521148,0.1289377,0.0106552,1,SWOF,,,,
0.4805601,0.0616978,0.1058915,0.0097039,1,SWOF,,,,
0.5005601,0.0726928,0.0859412,0.0088713,1,SWOF,,,,
0.5205601,0.0852792,0.0688547,0.0081387,1,SWOF,,,,
0.5405601,0.0996612,0.0543816,0.0074909,1,SWOF,,,,
0.5605601,0.1160721,0.0422637,0.0069155,1,SWOF,,,,
0.5805601,0.1347826,0.0322445,0.0064022,1,SWOF,,,,
0.6005601,0.15611,0.0240751,0.0059425,1,SWOF,,,,
0.6205601,0.1804338,0.017519,0.0055293,1,SWOF,,,,
0.6405601,0.2082188,0.012355,0.0051565,1,SWOF,,,,
0.6605601,0.2400509,0.0083786,0.0048193,1,SWOF,,,,
0.6805601,0.276697,0.0054023,0.0045132,1,SWOF,,,,
