ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,18184950,3370121,2234251,1558055,219374183,0,0,0,0,0
Valysar,CentralSouth,62304682,12635980,10002869,6975501,982150604,0,0,0,0,0
Valysar,CentralNorth,33966776,4476310,2707891,1888348,265879365,0,0,0,0,0
Valysar,NorthHorst,5891788,750489,348402,214006,41923770,23131205,2486123,1299672,302249346,46244
Valysar,CentralRamp,13362836,2314247,1712109,1193939,168106667,0,0,0,0,0
Valysar,CentralHorst,78963165,13361219,10265146,7158400,1007902768,0,0,0,0,0
Valysar,EastLowland,23300760,2783240,1302893,908573,127927043,0,0,0,0,0
Therys,WestLowland,6393631,1015290,535809,373646,52609400,0,0,0,0,0
Therys,CentralSouth,16175518,3670454,2459114,1714864,241452810,0,0,0,0,0
Therys,CentralNorth,10630807,1973659,1086246,757494,106655112,0,0,0,0,0
Therys,NorthHorst,9310182,1291669,514491,316026,61909522,13319613,2327479,1555037,361636565,55330
Therys,CentralRamp,6641791,1571884,1192220,831395,117060421,0,0,0,0,0
Therys,CentralHorst,24291631,5912745,4688992,3269869,460397593,0,0,0,0,0
Therys,EastLowland,3445867,1057042,827910,577343,81289942,0,0,0,0,0
Volon,WestLowland,292537,50872,28645,19976,2812602,0,0,0,0,0
Volon,CentralSouth,34319270,6466028,4647478,3240919,456321469,0,0,0,0,0
Volon,CentralNorth,3531393,535164,317491,221402,31173451,0,0,0,0,0
Volon,NorthHorst,4734886,825073,560219,344115,67412153,2574164,452193,370820,86237310,13194
Volon,CentralRamp,11975759,2172641,1672206,1166113,164188738,0,0,0,0,0
Volon,CentralHorst,75422585,13412311,10259436,7154419,1007342149,0,0,0,0,0
Volon,EastLowland,4682935,811083,488672,340775,47981183,0,0,0,0,0
