ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,18181419,3366748,2231246,1555960,219079160
Valysar,CentralSouth,62418906,12597922,9924928,6921149,974497864
Valysar,CentralNorth,33985484,4493867,2732383,1905427,268284167
Valysar,NorthHorst,5893555,745995,344842,211820,41495455
Valysar,CentralRamp,13351472,2298874,1688197,1177265,165758865
Valysar,CentralHorst,78422688,13195823,10059219,7014797,987683468
Valysar,EastLowland,23246503,2779596,1297221,904617,127370133
Therys,WestLowland,6395171,1019742,546057,380793,53615655
Therys,CentralSouth,16079019,3650812,2430187,1694691,238612508
Therys,CentralNorth,10646452,1972709,1083045,755261,106340799
Therys,NorthHorst,9350585,1295161,514062,315763,61857986
Therys,CentralRamp,6622703,1570336,1191746,831064,117013833
Therys,CentralHorst,24164752,5892633,4677710,3262002,459289829
Therys,EastLowland,3416920,1050627,824164,574731,80922079
Volon,WestLowland,294130,51143,28812,20092,2828966
Volon,CentralSouth,34643201,6512934,4673318,3258939,458858573
Volon,CentralNorth,3525640,525795,302429,210899,29694524
Volon,NorthHorst,4717932,824559,561953,345180,67620800
Volon,CentralRamp,11930662,2166710,1666912,1162421,163668869
Volon,CentralHorst,74768738,13343860,10210025,7119962,1002490604
Volon,EastLowland,4696246,814331,491478,342732,48256730
