Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:55:36
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       272744825.39         45873923.95         35834975.67         22537720.17
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  272744825.39         45873923.95         35834975.67         22537720.17
MidReek    1                       205516968.37         38610515.02         30839688.57         19396030.23
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  205516968.37         38610515.02         30839688.57         19396030.23
LowerReek  1                       120933821.26         24945774.63         20396230.88         12827817.95
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  120933821.26         24945774.63         20396230.88         12827817.95
Totals     1                       599195615.02        109430213.60         87070895.13         54761568.35
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  599195615.02        109430213.60         87070895.13         54761568.35
