ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,272744825.39,45873923.95,35834975.67,22537720.17
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,205516968.37,38610515.02,30839688.57,19396030.23
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,120933821.26,24945774.63,20396230.88,12827817.95
LowerReek,2,0.0,0.0,0.0,0.0
