DATE,BLOCK,BPR
2000-01-01,1095,309.1942443847656
2000-01-01,"15,28,1",309.1942443847656
2000-01-01,"15,28,10",310.38458251953125
2000-01-01,"15,28,13",310.99737548828125
2000-01-01,24135,310.38458251953125
2000-01-01,31815,310.99737548828125
2000-02-01,1095,309.2973937988281
2000-02-01,"15,28,1",309.2973937988281
2000-02-01,"15,28,10",310.4844055175781
2000-02-01,"15,28,13",311.0931091308594
2000-02-01,24135,310.4844055175781
2000-02-01,31815,311.0931091308594
2000-03-01,1095,305.3492126464844
2000-03-01,"15,28,1",305.3492126464844
2000-03-01,"15,28,10",306.445068359375
2000-03-01,"15,28,13",306.9945983886719
2000-03-01,24135,306.445068359375
2000-03-01,31815,306.9945983886719
2000-04-01,1095,298.6484375
2000-04-01,"15,28,1",298.6484375
2000-04-01,"15,28,10",299.7333984375
2000-04-01,"15,28,13",300.2877197265625
2000-04-01,24135,299.7333984375
2000-04-01,31815,300.2877197265625
2000-05-01,1095,292.7335510253906
2000-05-01,"15,28,1",292.7335510253906
2000-05-01,"15,28,10",293.8214111328125
2000-05-01,"15,28,13",294.3910827636719
2000-05-01,24135,293.8214111328125
2000-05-01,31815,294.3910827636719
2000-06-01,1095,287.0338134765625
2000-06-01,"15,28,1",287.0338134765625
2000-06-01,"15,28,10",288.1295471191406
2000-06-01,"15,28,13",288.7086486816406
2000-06-01,24135,288.1295471191406
2000-06-01,31815,288.7086486816406
2000-07-01,1095,284.0638732910156
2000-07-01,"15,28,1",284.0638732910156
2000-07-01,"15,28,10",285.1791687011719
2000-07-01,"15,28,13",285.7731628417969
2000-07-01,24135,285.1791687011719
2000-07-01,31815,285.7731628417969
2000-08-01,1095,282.1759033203125
2000-08-01,"15,28,1",282.1759033203125
2000-08-01,"15,28,10",283.3017272949219
2000-08-01,"15,28,13",283.8987731933594
2000-08-01,24135,283.3017272949219
2000-08-01,31815,283.8987731933594
2000-09-01,1095,280.8096923828125
2000-09-01,"15,28,1",280.8096923828125
2000-09-01,"15,28,10",281.9434509277344
2000-09-01,"15,28,13",282.5424499511719
2000-09-01,24135,281.9434509277344
2000-09-01,31815,282.5424499511719
2000-10-01,1095,279.7747802734375
2000-10-01,"15,28,1",279.7747802734375
2000-10-01,"15,28,10",280.91412353515625
2000-10-01,"15,28,13",281.51385498046875
2000-10-01,24135,280.91412353515625
2000-10-01,31815,281.51385498046875
2000-11-01,1095,278.91973876953125
2000-11-01,"15,28,1",278.91973876953125
2000-11-01,"15,28,10",280.06317138671875
2000-11-01,"15,28,13",280.6632995605469
2000-11-01,24135,280.06317138671875
2000-11-01,31815,280.6632995605469
2000-12-01,1095,278.2442932128906
2000-12-01,"15,28,1",278.2442932128906
2000-12-01,"15,28,10",279.3897399902344
2000-12-01,"15,28,13",279.9901428222656
2000-12-01,24135,279.3897399902344
2000-12-01,31815,279.9901428222656
2001-01-01,1095,277.66827392578125
2001-01-01,"15,28,1",277.66827392578125
2001-01-01,"15,28,10",278.8143310546875
2001-01-01,"15,28,13",279.4150085449219
2001-01-01,24135,278.8143310546875
2001-01-01,31815,279.4150085449219
2001-02-01,1095,269.6360168457031
2001-02-01,"15,28,1",269.6360168457031
2001-02-01,"15,28,10",271.1634521484375
