ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,8759025,1394948,609176,424809,59813071
Valysar,CentralSouth,66954027,12524735,9365108,6530759,919530870
Valysar,CentralNorth,40743223,6840010,4771510,3327413,468499728
Valysar,NorthHorst,4281761,582735,249176,153057,29983781
Valysar,CentralRamp,13643500,2295796,1655961,1154785,162593670
Valysar,CentralHorst,85791434,14149564,10701668,7462809,1050763520
Valysar,EastLowland,8396680,1263714,754692,526284,74100843
Therys,WestLowland,2253804,359283,161792,112826,15885843
Therys,CentralSouth,12195899,2963680,1856739,1294797,182307430
Therys,CentralNorth,18425173,3735875,2182962,1522289,214338279
Therys,NorthHorst,7353177,943309,314782,193355,37878302
Therys,CentralRamp,6515357,1428962,1121517,782090,110118246
Therys,CentralHorst,30071095,7273189,5642826,3935025,554051590
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,261951,46618,23048,16073,2263049
Volon,CentralSouth,32218846,6056826,4528784,3158148,444667226
Volon,CentralNorth,4578472,633393,311328,217104,30568300
Volon,NorthHorst,5593949,1046414,756862,464903,91074471
Volon,CentralRamp,12440348,2334403,1835240,1279805,180196509
Volon,CentralHorst,80765774,13789404,10659785,7433602,1046651223
Volon,EastLowland,0,0,0,0,0
