CONIPOS,SGAS,DRAWDOWN,DATE,WELLMODEL,DEPTH,CONJPOS,PRESSURE,SWAT,CONKPOS,CONIDX,WELL,CONBPRES
29,0.0,0,2018-01-01,STANDARD,1619.051513671875,41,299.29278564453125,0.8001545667648315,10,11,R_A3,299.29278564453125
29,0.0,0,2018-01-01,STANDARD,1621.269287109375,41,299.4414367675781,0.0488576702773571,11,12,R_A3,299.4414367675781
29,0.0,0,2018-01-01,STANDARD,1623.51171875,41,299.5917663574219,0.05347059294581413,12,13,R_A3,299.5917663574219
29,0.0,0,2018-01-01,STANDARD,1625.754150390625,41,299.7420959472656,0.3626670837402344,13,14,R_A3,299.7420959472656
29,0.0,0,2018-01-01,STANDARD,1627.99658203125,41,299.8924255371094,0.2230851948261261,14,15,R_A3,299.8924255371094
29,0.0,0,2018-01-01,STANDARD,1630.239013671875,41,300.0427551269531,0.4921179711818695,15,16,R_A3,300.0427551269531
29,0.0,0,2018-01-01,STANDARD,1632.373291015625,41,300.18585205078125,0.8060443997383118,16,17,R_A3,300.18585205078125
29,0.0,0,2018-01-01,STANDARD,1633.48486328125,41,300.2603759765625,0.7944344282150269,17,18,R_A3,300.2603759765625
29,0.0,0,2018-01-01,STANDARD,1635.4066162109375,41,300.38922119140625,0.1862492710351944,26,19,R_A3,300.38922119140625
29,0.0,0,2018-01-01,STANDARD,1639.053466796875,41,300.63372802734375,0.042654264718294144,27,20,R_A3,300.63372802734375
29,0.0,0,2018-01-01,STANDARD,1642.7003173828125,41,300.8782653808594,0.05001898109912872,28,21,R_A3,300.8782653808594
29,0.0,0,2018-01-01,STANDARD,1646.34716796875,41,301.122802734375,0.6481541991233826,29,22,R_A3,301.122802734375
29,0.0,0,2018-01-01,STANDARD,1649.993896484375,41,301.36737060546875,0.20262812077999115,30,23,R_A3,301.36737060546875
30,0.0,0,2018-01-01,STANDARD,1631.316650390625,52,300.114990234375,0.04884742200374603,1,1,R_A4,300.114990234375
31,0.0,0,2018-01-01,STANDARD,1625.1158447265625,52,299.6993103027344,0.04736066609621048,1,2,R_A4,299.6993103027344
31,0.0,0,2018-01-01,STANDARD,1627.2039794921875,52,299.83929443359375,0.049284927546978,2,3,R_A4,299.83929443359375
31,0.0,0,2018-01-01,STANDARD,1629.2921142578125,52,299.9792785644531,0.06396255642175674,3,4,R_A4,299.9792785644531
31,0.0,0,2018-01-01,STANDARD,1631.3802490234375,52,300.1192626953125,0.05095241591334343,4,5,R_A4,300.1192626953125
31,0.0,0,2018-01-01,STANDARD,1633.4683837890625,52,300.25927734375,0.05255788192152977,5,6,R_A4,300.25927734375
31,0.0,0,2018-01-01,STANDARD,1635.556640625,52,300.3992614746094,0.052940238267183304,6,7,R_A4,300.3992614746094
32,0.0,0,2018-01-01,STANDARD,1634.33740234375,52,300.3175354003906,0.05444220080971718,6,8,R_A4,300.3175354003906
32,0.0,0,2018-01-01,STANDARD,1634.440185546875,51,300.3244323730469,0.054598260670900345,6,9,R_A4,300.3244323730469
33,0.0,0,2018-01-01,STANDARD,1638.07275390625,51,300.5679626464844,0.058693259954452515,6,10,R_A4,300.5679626464844
33,0.0,0,2018-01-01,STANDARD,1636.2464599609375,51,300.4455261230469,0.055505093187093735,5,11,R_A4,300.4455261230469
33,0.0,0,2018-01-01,STANDARD,1638.1690673828125,50,300.5744323730469,0.058865729719400406,5,12,R_A4,300.5744323730469
34,0.0,0,2018-01-01,STANDARD,1639.971923828125,50,300.6953125,0.05964910238981247,5,13,R_A4,300.6953125
34,0.0,0,2018-01-01,STANDARD,1638.0843505859375,50,300.5687561035156,0.07591608166694641,4,14,R_A4,300.5687561035156
35,0.0,0,2018-01-01,STANDARD,1641.6016845703125,50,300.8045959472656,0.1033087745308876,4,15,R_A4,300.8045959472656
35,0.0,0,2018-01-01,STANDARD,1639.784423828125,50,300.6827392578125,0.1301579475402832,3,16,R_A4,300.6827392578125
35,0.0,0,2018-01-01,STANDARD,1642.511474609375,49,300.8656005859375,0.22973039746284485,3,17,R_A4,300.8656005859375
35,0.0,0,2018-01-01,STANDARD,1640.686767578125,49,300.7432556152344,0.23027141392230988,2,18,R_A4,300.7432556152344
36,0.0,0,2018-01-01,STANDARD,1643.3145751953125,49,300.9194641113281,0.2775103747844696,29,19,R_A4,300.9194641113281
36,0.0,0,2018-01-01,STANDARD,1642.287841796875,48,300.8506164550781,0.6481541991233826,29,20,R_A4,300.8506164550781
37,0.0,0,2018-01-01,STANDARD,1651.8560791015625,48,301.4922790527344,1.0,29,21,R_A4,301.4922790527344
37,0.0,0,2018-01-01,STANDARD,1646.23779296875,48,301.115478515625,0.6481541991233826,28,22,R_A4,301.115478515625
38,0.0,0,2018-01-01,STANDARD,1652.564453125,48,301.5397644042969,0.13958579301834106,28,23,R_A4,301.5397644042969
38,0.0,0,2018-01-01,STANDARD,1660.930419921875,47,302.10089111328125,0.16077736020088196,28,24,R_A4,302.10089111328125
31,0.0,0,2018-01-01,STANDARD,1685.6256103515625,20,303.9008483886719,1.0,1,1,R_A5,303.9008483886719
31,0.0,0,2018-01-01,STANDARD,1687.87744140625,20,304.1142272949219,1.0,2,2,R_A5,304.1142272949219
31,0.0,0,2018-01-01,STANDARD,1690.129150390625,20,304.32763671875,1.0,3,3,R_A5,304.32763671875
31,0.0,0,2018-01-01,STANDARD,1692.380859375,20,304.541015625,1.0,4,4,R_A5,304.541015625
31,0.0,0,2018-01-01,STANDARD,1694.6326904296875,20,304.75439453125,1.0,5,5,R_A5,304.75439453125
31,0.0,0,2018-01-01,STANDARD,1696.8843994140625,20,304.9678039550781,1.0,6,6,R_A5,304.9678039550781
31,0.0,0,2018-01-01,STANDARD,1699.1361083984375,20,305.4869689941406,1.0,7,7,R_A5,305.4869689941406
31,0.0,0,2018-01-01,STANDARD,1701.3878173828125,20,305.70037841796875,1.0,8,8,R_A5,305.70037841796875
31,0.0,0,2018-01-01,STANDARD,1692.595703125,21,304.5613708496094,1.0,8,9,R_A5,304.5613708496094
31,0.0,0,2018-01-01,STANDARD,1694.97509765625,21,305.0926513671875,1.0,9,10,R_A5,305.0926513671875
31,0.0,0,2018-01-01,STANDARD,1699.565185546875,21,305.2219543457031,1.0,11,11,R_A5,305.2219543457031
31,0.0,0,2018-01-01,STANDARD,1701.6072998046875,21,305.4154968261719,1.0,12,12,R_A5,305.4154968261719
31,0.0,0,2018-01-01,STANDARD,1703.6494140625,21,305.6210021972656,1.0,13,13,R_A5,305.6210021972656
31,0.0,0,2018-01-01,STANDARD,1705.6915283203125,21,305.81451416015625,1.0,14,14,R_A5,305.81451416015625
31,0.0,0,2018-01-01,STANDARD,1707.7337646484375,21,306.008056640625,1.0,15,15,R_A5,306.008056640625
31,0.0,0,2018-01-01,STANDARD,1709.77587890625,21,306.34661865234375,1.0,16,16,R_A5,306.34661865234375
31,0.0,0,2018-01-01,STANDARD,1711.81787109375,21,306.5401306152344,1.0,17,17,R_A5,306.5401306152344
31,0.0,0,2018-01-01,STANDARD,1713.5076904296875,21,306.7002868652344,1.0,18,18,R_A5,306.7002868652344
31,0.0,0,2018-01-01,STANDARD,1714.4310302734375,21,306.78778076171875,1.0,19,19,R_A5,306.78778076171875
31,0.0,0,2018-01-01,STANDARD,1715.9051513671875,21,306.7704162597656,1.0,26,20,R_A5,306.7704162597656
31,0.0,0,2018-01-01,STANDARD,1718.28466796875,21,306.99591064453125,1.0,27,21,R_A5,306.99591064453125
31,0.0,0,2018-01-01,STANDARD,1720.6640625,21,307.5272216796875,1.0,28,22,R_A5,307.5272216796875
31,0.0,0,2018-01-01,STANDARD,1723.04345703125,21,307.75274658203125,1.0,29,23,R_A5,307.75274658203125
31,0.0,0,2018-01-01,STANDARD,1725.4229736328125,21,307.9782409667969,1.0,30,24,R_A5,307.9782409667969
17,0.0,0,2018-01-01,STANDARD,1694.9227294921875,42,305.0876770019531,1.0,1,1,R_A6,305.0876770019531
17,0.0,0,2018-01-01,STANDARD,1696.4691162109375,42,305.2342224121094,1.0,2,2,R_A6,305.2342224121094
17,0.0,0,2018-01-01,STANDARD,1698.015625,42,305.3807678222656,1.0,3,3,R_A6,305.3807678222656
17,0.0,0,2018-01-01,STANDARD,1699.5621337890625,42,305.52734375,1.0,4,4,R_A6,305.52734375
17,0.0,0,2018-01-01,STANDARD,1701.1085205078125,42,305.67388916015625,1.0,5,5,R_A6,305.67388916015625
17,0.0,0,2018-01-01,STANDARD,1702.6549072265625,42,305.8204345703125,1.0,6,6,R_A6,305.8204345703125
17,0.0,0,2018-01-01,STANDARD,1704.201416015625,42,305.6679382324219,1.0,7,7,R_A6,305.6679382324219
17,0.0,0,2018-01-01,STANDARD,1705.747802734375,42,305.81451416015625,1.0,8,8,R_A6,305.81451416015625
17,0.0,0,2018-01-01,STANDARD,1707.294189453125,42,305.9543151855469,1.0,9,9,R_A6,305.9543151855469
17,0.0,0,2018-01-01,STANDARD,1708.840576171875,42,306.10089111328125,1.0,10,10,R_A6,306.10089111328125
17,0.0,0,2018-01-01,STANDARD,1710.7838134765625,42,306.28515625,1.0,11,11,R_A6,306.28515625
17,0.0,0,2018-01-01,STANDARD,1713.123779296875,42,306.5069274902344,1.0,12,12,R_A6,306.5069274902344
17,0.0,0,2018-01-01,STANDARD,1715.4637451171875,42,306.74066162109375,1.0,13,13,R_A6,306.74066162109375
17,0.0,0,2018-01-01,STANDARD,1717.8037109375,42,306.9624328613281,1.0,14,14,R_A6,306.9624328613281
17,0.0,0,2018-01-01,STANDARD,1720.1436767578125,42,307.1842041015625,1.0,15,15,R_A6,307.1842041015625
17,0.0,0,2018-01-01,STANDARD,1722.483642578125,42,307.5509948730469,1.0,16,16,R_A6,307.5509948730469
17,0.0,0,2018-01-01,STANDARD,1724.8236083984375,42,307.77276611328125,1.0,17,17,R_A6,307.77276611328125
17,0.0,0,2018-01-01,STANDARD,1726.280029296875,42,307.9107971191406,1.0,18,18,R_A6,307.9107971191406
17,0.0,0,2018-01-01,STANDARD,1727.4278564453125,42,307.86248779296875,1.0,26,19,R_A6,307.86248779296875
17,0.0,0,2018-01-01,STANDARD,1729.1505126953125,42,308.33154296875,1.0,27,20,R_A6,308.33154296875
17,0.0,0,2018-01-01,STANDARD,1730.873291015625,42,308.49481201171875,1.0,28,21,R_A6,308.49481201171875
17,0.0,0,2018-01-01,STANDARD,1732.595947265625,42,308.6581115722656,1.0,29,22,R_A6,308.6581115722656
17,0.0,0,2018-01-01,STANDARD,1734.3187255859375,42,308.5155944824219,1.0,30,23,R_A6,308.5155944824219
22,0.0,0,2018-03-01,STANDARD,1639.5240478515625,30,298.3288879394531,0.052494268864393234,1,1,R_A2,298.3288879394531
22,0.0,0,2018-03-01,STANDARD,1641.2515869140625,30,298.44464111328125,0.053728941828012466,2,2,R_A2,298.44464111328125
22,0.0,0,2018-03-01,STANDARD,1642.9791259765625,30,298.5603942871094,0.05860398709774017,3,3,R_A2,298.5603942871094
22,0.0,0,2018-03-01,STANDARD,1644.7066650390625,30,298.6760559082031,0.06311166286468506,4,4,R_A2,298.6760559082031
22,0.0,0,2018-03-01,STANDARD,1646.4342041015625,30,298.79180908203125,0.0653742253780365,5,5,R_A2,298.79180908203125
22,0.0,0,2018-03-01,STANDARD,1648.161865234375,30,298.95098876953125,0.2986237108707428,6,6,R_A2,298.95098876953125
22,0.0,0,2018-03-01,STANDARD,1649.889404296875,30,299.0644836425781,0.8734959363937378,7,7,R_A2,299.0644836425781
22,0.0,0,2018-03-01,STANDARD,1651.616943359375,30,299.1852722167969,0.8721858859062195,8,8,R_A2,299.1852722167969
22,0.0,0,2018-03-01,STANDARD,1653.344482421875,30,299.5378723144531,0.8784589767456055,9,9,R_A2,299.5378723144531
22,0.0,0,2018-03-01,STANDARD,1655.072021484375,30,299.90399169921875,0.8820695877075195,10,10,R_A2,299.90399169921875
22,0.0,0,2018-03-01,STANDARD,1656.9462890625,30,299.9531555175781,0.06845314055681229,11,11,R_A2,299.9531555175781
22,0.0,0,2018-03-01,STANDARD,1660.9884033203125,30,300.46002197265625,0.43019288778305054,13,12,R_A2,300.46002197265625
22,0.0,0,2018-03-01,STANDARD,1663.0093994140625,30,300.59564208984375,0.4736075699329376,14,13,R_A2,300.59564208984375
22,0.0,0,2018-03-01,STANDARD,1665.030517578125,30,300.7305908203125,0.8954591155052185,15,14,R_A2,300.7305908203125
22,0.0,0,2018-03-01,STANDARD,1667.051513671875,30,300.86529541015625,0.8919875025749207,16,15,R_A2,300.86529541015625
22,0.0,0,2018-03-01,STANDARD,1669.072509765625,30,301.0005798339844,0.8832278251647949,17,16,R_A2,301.0005798339844
22,0.0,0,2018-03-01,STANDARD,1676.88037109375,29,301.4271545410156,0.9825218319892883,17,17,R_A2,301.4271545410156
22,0.0,0,2018-03-01,STANDARD,1678.3743896484375,29,301.5272521972656,0.9927059412002563,18,18,R_A2,301.5272521972656
22,-3.763382050436803e-09,0,2018-03-01,STANDARD,1679.62548828125,29,302.44512939453125,0.9999999403953552,26,19,R_A2,302.44512939453125
22,3.4522325319599756e-13,0,2018-03-01,STANDARD,1681.3013916015625,29,302.6450500488281,1.0,27,20,R_A2,302.6450500488281
22,0.0,0,2018-03-01,STANDARD,1682.977294921875,29,302.3623046875,0.9998756051063538,28,21,R_A2,302.3623046875
22,3.689597591208585e-14,0,2018-03-01,STANDARD,1684.653076171875,29,302.8359069824219,1.0,29,22,R_A2,302.8359069824219
22,-1.38048378284239e-10,0,2018-03-01,STANDARD,1686.3289794921875,29,302.89892578125,1.0,30,23,R_A2,302.89892578125
31,-4.3353182155314585e-10,0,2018-04-28,STANDARD,1685.6256103515625,20,276.7985534667969,1.0,1,1,R_A5,276.7985534667969
31,-4.314850143849469e-10,0,2018-04-28,STANDARD,1687.87744140625,20,277.0118103027344,1.0,2,2,R_A5,277.0118103027344
31,-4.2790410104132093e-10,0,2018-04-28,STANDARD,1690.129150390625,20,277.22503662109375,1.0,3,3,R_A5,277.22503662109375
31,-3.39390293646602e-10,0,2018-04-28,STANDARD,1692.380859375,20,277.4383239746094,1.0,4,4,R_A5,277.4383239746094
31,-3.361840528182114e-10,0,2018-04-28,STANDARD,1694.6326904296875,20,277.6522521972656,1.0,5,5,R_A5,277.6522521972656
31,-3.8627531728785414e-10,0,2018-04-28,STANDARD,1696.8843994140625,20,277.8665771484375,1.0,6,6,R_A5,277.8665771484375
31,-1.898156909430071e-10,0,2018-04-28,STANDARD,1699.1361083984375,20,278.3869934082031,1.0,7,7,R_A5,278.3869934082031
31,-8.136386703272436e-11,0,2018-04-28,STANDARD,1701.3878173828125,20,278.8486633300781,1.0,8,8,R_A5,278.8486633300781
31,-2.7211660480475075e-08,0,2018-04-28,STANDARD,1692.595703125,21,277.1191711425781,0.9999992847442627,8,9,R_A5,277.1191711425781
31,-1.324408464842275e-11,0,2018-04-28,STANDARD,1694.97509765625,21,277.7290954589844,1.0,9,10,R_A5,277.7290954589844
31,-1.210703065579466e-10,0,2018-04-28,STANDARD,1699.565185546875,21,275.9316711425781,1.0,11,11,R_A5,275.9316711425781
31,-1.0030945518657575e-10,0,2018-04-28,STANDARD,1701.6072998046875,21,276.2505798339844,1.0,12,12,R_A5,276.2505798339844
31,-6.59570358399475e-12,0,2018-04-28,STANDARD,1703.6494140625,21,276.4574890136719,1.0,13,13,R_A5,276.4574890136719
31,-2.364568263413247e-11,0,2018-04-28,STANDARD,1705.6915283203125,21,276.65338134765625,1.0,14,14,R_A5,276.65338134765625
31,-2.4775843269347897e-12,0,2018-04-28,STANDARD,1707.7337646484375,21,276.8598327636719,1.0,15,15,R_A5,276.8598327636719
31,-1.9246626861701976e-12,0,2018-04-28,STANDARD,1709.77587890625,21,277.2262268066406,1.0,16,16,R_A5,277.2262268066406
31,-3.144117724420553e-13,0,2018-04-28,STANDARD,1711.81787109375,21,277.4337463378906,1.0,17,17,R_A5,277.4337463378906
31,-4.8750429691366e-13,0,2018-04-28,STANDARD,1713.5076904296875,21,277.5999755859375,1.0,18,18,R_A5,277.5999755859375
31,0.0,0,2018-04-28,STANDARD,1714.4310302734375,21,277.6873474121094,1.0,19,19,R_A5,277.6873474121094
31,-3.5121159995023243e-13,0,2018-04-28,STANDARD,1715.9051513671875,21,284.2727966308594,1.0,26,20,R_A5,284.2727966308594
31,-3.8280221549037707e-13,0,2018-04-28,STANDARD,1718.28466796875,21,284.50347900390625,1.0,27,21,R_A5,284.50347900390625
31,-1.3600372769039036e-20,0,2018-04-28,STANDARD,1720.6640625,21,296.1658935546875,1.0,28,22,R_A5,296.1658935546875
31,-7.629596103420534e-22,0,2018-04-28,STANDARD,1723.04345703125,21,303.9141540527344,1.0,29,23,R_A5,303.9141540527344
31,-5.500882971020987e-23,0,2018-04-28,STANDARD,1725.4229736328125,21,306.4861755371094,1.0,30,24,R_A5,306.4861755371094
28,0.0,0,2018-07-03,STANDARD,1609.1375732421875,41,286.6563720703125,0.6492190361022949,1,1,R_A3,286.6563720703125
29,0.0,0,2018-07-03,STANDARD,1599.312744140625,41,285.9580383300781,0.31448349356651306,1,2,R_A3,285.9580383300781
29,0.0,0,2018-07-03,STANDARD,1601.505859375,41,286.0998840332031,0.11849977821111679,2,3,R_A3,286.0998840332031
29,0.0,0,2018-07-03,STANDARD,1603.6990966796875,41,286.2464294433594,0.11912074685096741,3,4,R_A3,286.2464294433594
29,0.0,0,2018-07-03,STANDARD,1605.892333984375,41,286.39312744140625,0.20911149680614471,4,5,R_A3,286.39312744140625
29,0.0,0,2018-07-03,STANDARD,1608.08544921875,41,286.66583251953125,0.8083596229553223,5,6,R_A3,286.66583251953125
29,0.0,0,2018-07-03,STANDARD,1610.2786865234375,41,286.8180236816406,0.6489303112030029,6,7,R_A3,286.8180236816406
29,0.0,0,2018-07-03,STANDARD,1612.471923828125,41,286.972412109375,0.19622865319252014,7,8,R_A3,286.972412109375
29,0.0,0,2018-07-03,STANDARD,1614.6650390625,41,287.11883544921875,0.1971680074930191,8,9,R_A3,287.11883544921875
29,0.0,0,2018-07-03,STANDARD,1616.8582763671875,41,287.33966064453125,0.8015220165252686,9,10,R_A3,287.33966064453125
29,0.0,0,2018-07-03,STANDARD,1619.051513671875,41,288.7930603027344,0.7993742823600769,10,11,R_A3,288.7930603027344
29,0.0,0,2018-07-03,STANDARD,1621.269287109375,41,289.28515625,0.04897341504693031,11,12,R_A3,289.28515625
29,0.0,0,2018-07-03,STANDARD,1623.51171875,41,289.43511962890625,0.05357661843299866,12,13,R_A3,289.43511962890625
29,0.0,0,2018-07-03,STANDARD,1625.754150390625,41,289.5885009765625,0.36287423968315125,13,14,R_A3,289.5885009765625
29,0.0,0,2018-07-03,STANDARD,1627.99658203125,41,289.73974609375,0.2236681431531906,14,15,R_A3,289.73974609375
29,0.0,0,2018-07-03,STANDARD,1630.239013671875,41,289.8998718261719,0.49297192692756653,15,16,R_A3,289.8998718261719
29,0.0,0,2018-07-03,STANDARD,1632.373291015625,41,290.0628356933594,0.8054685592651367,16,17,R_A3,290.0628356933594
29,0.0,0,2018-07-03,STANDARD,1633.48486328125,41,290.1380615234375,0.7938633561134338,17,18,R_A3,290.1380615234375
29,0.0,0,2018-07-03,STANDARD,1635.4066162109375,41,286.7806701660156,0.18494300544261932,26,19,R_A3,286.7806701660156
29,0.0,0,2018-07-03,STANDARD,1639.053466796875,41,286.9018249511719,0.04310833662748337,27,20,R_A3,286.9018249511719
29,0.0,0,2018-07-03,STANDARD,1642.7003173828125,41,287.1455993652344,0.05059998482465744,28,21,R_A3,287.1455993652344
29,0.0,0,2018-07-03,STANDARD,1646.34716796875,41,287.3894348144531,0.650224506855011,29,22,R_A3,287.3894348144531
29,0.0,0,2018-07-03,STANDARD,1649.993896484375,41,287.6335144042969,0.20044809579849243,30,23,R_A3,287.6335144042969
30,0.0,0,2018-09-12,STANDARD,1631.316650390625,52,278.8500671386719,0.0489431656897068,1,1,R_A4,278.8500671386719
31,0.0,0,2018-09-12,STANDARD,1625.1158447265625,52,278.5126953125,0.04755287617444992,1,2,R_A4,278.5126953125
31,0.0,0,2018-09-12,STANDARD,1627.2039794921875,52,278.6519470214844,0.04948617145419121,2,3,R_A4,278.6519470214844
31,0.0,0,2018-09-12,STANDARD,1629.2921142578125,52,278.79107666015625,0.06431113928556442,3,4,R_A4,278.79107666015625
31,0.0,0,2018-09-12,STANDARD,1631.3802490234375,52,278.9301452636719,0.05118994787335396,4,5,R_A4,278.9301452636719
31,0.0,0,2018-09-12,STANDARD,1633.4683837890625,52,279.0693359375,0.05280768871307373,5,6,R_A4,279.0693359375
31,0.0,0,2018-09-12,STANDARD,1635.556640625,52,279.2085266113281,0.05321432650089264,6,7,R_A4,279.2085266113281
32,0.0,0,2018-09-12,STANDARD,1634.33740234375,52,279.19781494140625,0.054558224976062775,6,8,R_A4,279.19781494140625
32,0.0,0,2018-09-12,STANDARD,1634.440185546875,51,279.0893859863281,0.05476684868335724,6,9,R_A4,279.0893859863281
33,0.0,0,2018-09-12,STANDARD,1638.07275390625,51,279.4040222167969,0.058814410120248795,6,10,R_A4,279.4040222167969
33,0.0,0,2018-09-12,STANDARD,1636.2464599609375,51,279.28228759765625,0.055641017854213715,5,11,R_A4,279.28228759765625
33,0.0,0,2018-09-12,STANDARD,1638.1690673828125,50,279.2952880859375,0.05896247923374176,5,12,R_A4,279.2952880859375
34,0.0,0,2018-09-12,STANDARD,1639.971923828125,50,279.49151611328125,0.0597432516515255,5,13,R_A4,279.49151611328125
34,0.0,0,2018-09-12,STANDARD,1638.0843505859375,50,279.36590576171875,0.0760800912976265,4,14,R_A4,279.36590576171875
35,0.0,0,2018-09-12,STANDARD,1641.6016845703125,50,279.6335144042969,0.10310077667236328,4,15,R_A4,279.6335144042969
35,0.0,0,2018-09-12,STANDARD,1639.784423828125,50,279.512939453125,0.1304916888475418,3,16,R_A4,279.512939453125
35,0.0,0,2018-09-12,STANDARD,1642.511474609375,49,279.6025085449219,0.22711743414402008,3,17,R_A4,279.6025085449219
35,0.0,0,2018-09-12,STANDARD,1640.686767578125,49,279.4794616699219,0.22742542624473572,2,18,R_A4,279.4794616699219
36,0.0,0,2018-09-12,STANDARD,1643.3145751953125,49,277.6988525390625,0.2528002858161926,29,19,R_A4,277.6988525390625
36,0.0,0,2018-09-12,STANDARD,1642.287841796875,48,277.0107421875,0.6761875748634338,29,20,R_A4,277.0107421875
37,2.6788061786159334e-12,0,2018-09-12,STANDARD,1651.8560791015625,48,280.79876708984375,1.0,29,21,R_A4,280.79876708984375
37,0.0,0,2018-09-12,STANDARD,1646.23779296875,48,277.5200500488281,0.6562120318412781,28,22,R_A4,277.5200500488281
38,0.0,0,2018-09-12,STANDARD,1652.564453125,48,278.0788879394531,0.13828404247760773,28,23,R_A4,278.0788879394531
38,0.0,0,2018-09-12,STANDARD,1660.930419921875,47,278.4974365234375,0.15983492136001587,28,24,R_A4,278.4974365234375
17,-6.834824047875776e-14,0,2018-11-07,STANDARD,1694.9227294921875,42,278.0028381347656,1.0,1,1,R_A6,278.0028381347656
17,-3.750166206761309e-14,0,2018-11-07,STANDARD,1696.4691162109375,42,278.1475524902344,1.0,2,2,R_A6,278.1475524902344
17,-3.0799107296648753e-14,0,2018-11-07,STANDARD,1698.015625,42,278.2895812988281,1.0,3,3,R_A6,278.2895812988281
17,-2.5711027816337217e-14,0,2018-11-07,STANDARD,1699.5621337890625,42,278.4277648925781,1.0,4,4,R_A6,278.4277648925781
