order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time
0,460994.9,5933813.29,1697.9,1648.9,Valysar,299.0796203613281,0.05802307650446892,0.0,0.9419769234955311,True,True,21,29,2,R_A2,2018-03-01
0,462753.44,5932869.64,1673.4,1624.4,Therys,289.802978515625,0.0532747283577919,0.0,0.9467252716422081,True,True,28,40,11,R_A3,2018-07-03
1,462753.44,5932869.64,1690.7,1641.7,Volon,284.81353759765625,0.049944210797548294,0.0,0.9500557892024517,True,True,28,40,27,R_A3,2018-07-03
0,464008.822,5931878.919,2578.7,1634.538,Valysar,277.104736328125,0.056271810084581375,0.0,0.9437281899154186,True,True,31,50,5,R_A4,2018-09-12
1,464291.761,5932429.155,3197.5,1643.655,Volon,277.7010498046875,0.13356274366378784,0.0,0.8664372563362122,True,True,35,48,28,R_A4,2018-09-12
0,461519.21,5935692.65,1737.8,1688.8,Valysar,283.7632141113281,1.0,1.4073491261257232e-09,-1.4073491261257232e-09,True,True,30,19,2,R_A5,2018-04-28
1,461519.21,5935692.65,1769.1,1720.1,Volon,285.1497802734375,1.0,2.554865173587384e-12,-2.554865173587384e-12,True,True,30,20,25,R_A5,2018-04-28
0,461292.74,5931883.26,1759.9,1710.9,Therys,278.75079345703125,1.0,-4.211211379612223e-10,4.211211379612223e-10,True,True,16,41,10,R_A6,2018-11-07
1,461292.74,5931883.26,1777.4,1728.4,Volon,282.0419616699219,1.0,3.603968794403667e-13,-3.603968794403667e-13,True,True,16,41,26,R_A6,2018-11-07
