order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time,report_step,observed,error
0,460994.9,5933813.29,1697.9,1648.9,Valysar,299.46014404296875,0.06263229250907898,0.0,0.9373677074909209,True,True,21,29,2,R_A2,2018-03-01,1,299.23,3.0
0,462753.44,5932869.64,1673.4,1624.4,Therys,286.2370910644531,0.05564099550247192,0.0,0.944359004497528,True,True,28,40,11,R_A3,2018-07-03,1,298.52,3.0
1,462753.44,5932869.64,1690.7,1641.7,Volon,285.6681823730469,0.05248485878109932,0.0,0.9475151412189008,True,True,28,40,28,R_A3,2018-07-03,1,280.43,3.0
0,464008.82200000004,5931878.919,2578.7,1634.5379999999998,Valysar,276.9268798828125,0.06191212311387063,0.0,0.9380878768861294,True,True,32,50,4,R_A4,2018-09-12,1,288.6,3.0
1,464291.761,5932429.155,3197.5,1643.655,Volon,278.69009399414057,0.2087588906288147,0.0,0.7912411093711853,True,True,35,48,29,R_A4,2018-09-12,1,282.13,3.0
0,461519.21,5935692.65,1737.8,1688.8,Valysar,278.5326538085937,1.0,3.368659181915879e-19,-3.368659181915879e-19,True,True,30,19,2,R_A5,2018-04-28,1,278.7,3.0
1,461519.21,5935692.65,1769.1,1720.1,Volon,279.12612915039057,1.0,1.7384797494605249e-15,-1.7384797494605249e-15,True,True,30,20,27,R_A5,2018-04-28,1,286.55,3.0
0,461292.74,5931883.26,1759.9,1710.9,Therys,276.087646484375,1.0,-4.257277801908996e-15,4.257277801908996e-15,True,True,16,41,10,R_A6,2018-11-07,1,280.85,3.0
1,461292.74,5931883.26,1777.4,1728.4,Volon,278.22525024414057,1.0,-2.7854170250689314e-16,2.7854170250689314e-16,True,True,16,41,27,R_A6,2018-11-07,1,286.41,3.0
