ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5544872,906595,513096,357808,50379318
Valysar,CentralSouth,66302435,11997684,8723403,6083266,856523890
Valysar,CentralNorth,37123435,5990388,4212508,2937593,413613102
Valysar,NorthHorst,4940428,736214,367418,225686,44211976
Valysar,CentralRamp,13451808,2183759,1564501,1091005,153613453
Valysar,CentralHorst,85979730,13420141,10077592,7027610,989487441
Valysar,EastLowland,904822,165961,91644,63908,8998206
Therys,WestLowland,2748025,491207,224482,156542,22041183
Therys,CentralSouth,13439566,3113059,1904950,1328417,187041148
Therys,CentralNorth,20684477,3728757,2133232,1487610,209455466
Therys,NorthHorst,7208565,997827,384955,236459,46322280
Therys,CentralRamp,6734091,1575179,1186219,827210,116471128
Therys,CentralHorst,31925687,7845845,5987797,4175591,587923239
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,374108,64745,33270,23201,3266655
Volon,CentralSouth,30819827,5854700,4232037,2951211,415530553
Volon,CentralNorth,5713883,706099,314322,219192,30862273
Volon,NorthHorst,5082174,882125,609415,374333,73331929
Volon,CentralRamp,12092009,2201291,1687614,1176858,165701559
Volon,CentralHorst,81933556,14206822,10741983,7490923,1054721934
Volon,EastLowland,0,0,0,0,0
