SATNUM,CURVETYPE,sw,swn,son,swnpc,swint,krw,krow,pc,sg,sl,sgn,krg,krog
1,interpolated,0.6500000000000004,0.5000000000000006,0.4999999999999995,0.5000000000000006,6500.0,0.5086427965587985,0.009340565727866805,0.1744984341351662,,,,,
1,interpolated,0.6600000000000004,0.5142857142857149,0.4857142857142852,0.5142857142857149,6600.0,0.5366635921709122,0.0078066146552970336,0.16815343216030498,,,,,
1,interpolated,0.6700000000000004,0.5285714285714291,0.4714285714285709,0.5285714285714291,6700.0,0.5646845333164058,0.006487169037815377,0.1621838424780128,,,,,
1,interpolated,0.6800000000000004,0.5428571428571435,0.45714285714285663,0.5428571428571435,6800.0,0.5926041619328258,0.005356234745962655,0.15655928807750757,,,,,
1,interpolated,0.6900000000000004,0.5571428571428577,0.44285714285714234,0.5571428571428577,6900.0,0.6203224306235878,0.004390788826589495,0.15125248075437908,,,,,
1,interpolated,0.7000000000000004,0.5714285714285721,0.42857142857142805,0.5714285714285721,7000.0,0.6477416200170261,0.0035704181576384367,0.14623884572848606,,,,,
1,interpolated,0.7100000000000004,0.5857142857142863,0.4142857142857137,0.5857142857142863,7100.0,0.6747671661769383,0.002877005526999241,0.14149619900995491,,,,,
1,interpolated,0.7200000000000004,0.6000000000000006,0.3999999999999994,0.6000000000000006,7200.0,0.7013083773508413,0.00229445660035995,0.13700446914201164,,,,,
1,interpolated,0.7300000000000004,0.614285714285715,0.3857142857142851,0.614285714285715,7300.0,0.7272790213214366,0.0018084621791387445,0.1327454564238333,,,,,
1,interpolated,0.7400000000000004,0.6285714285714292,0.37142857142857083,0.6285714285714292,7400.0,0.7525977661070029,0.0014062909538409473,0.1287026239067054,,,,,
1,interpolated,0.7500000000000004,0.6428571428571436,0.35714285714285654,0.6428571428571436,7500.0,0.777188457137543,0.0010766086484228694,0.12486091542192039,,,,,
1,interpolated,0.7600000000000005,0.6571428571428578,0.34285714285714225,0.6571428571428578,7600.0,0.8009802124567911,0.0008093200437796681,0.12120659668513023,,,,,
1,interpolated,0.7700000000000005,0.6714285714285722,0.32857142857142796,0.6714285714285722,7700.0,0.8239073126296547,0.0005954308780921311,0.11772711616520531,,,,,
1,interpolated,0.7800000000000005,0.6857142857142865,0.3142857142857136,0.6857142857142865,7800.0,0.8459088516077669,0.00042692706194687755,0.11441098293424279,,,,,
1,interpolated,0.7900000000000005,0.7000000000000007,0.2999999999999993,0.7000000000000007,7900.0,0.866928094683942,0.0002966690295077271,0.11124765915140256,,,,,
1,interpolated,0.8000000000000005,0.714285714285715,0.28571428571428503,0.714285714285715,8000.0,0.8869114517268909,0.00019829938610001758,0.10822746519432648,,,,,
1,interpolated,0.8100000000000005,0.7285714285714293,0.27142857142857074,0.7285714285714293,8100.0,0.9058069010330199,0.00012616232123070784,0.10534149575199964,,,,,
1,interpolated,0.8200000000000005,0.7428571428571435,0.25714285714285645,0.7428571428571435,8200.0,0.9235615524778655,7.523355229199671e-05,0.10258154544322155,,,,,
1,interpolated,0.8300000000000005,0.7571428571428579,0.24285714285714213,0.7571428571428579,8300.0,0.9401177211688281,4.105987636939555e-05,0.0999400427343525,,,,,
1,interpolated,0.8400000000000005,0.7714285714285721,0.22857142857142784,0.7714285714285721,8400.0,0.9554061221198367,1.9707790164633315e-05,0.09740999110590615,,,,,
1,interpolated,0.8500000000000005,0.7857142857142865,0.21428571428571352,0.7857142857142865,8500.0,0.9693326969638758,7.721216537508013e-06,0.09498491656573678,,,,,
1,interpolated,0.8600000000000005,0.8000000000000007,0.19999999999999923,0.8000000000000007,8600.0,0.9817484414180061,2.089500848208828e-06,0.09265882073176535,,,,,
1,interpolated,0.8700000000000006,0.8142857142857151,0.18571428571428494,0.8142857142857151,8700.0,0.9923569194798803,2.297741372651593e-07,0.09042613881328068,,,,,
1,interpolated,0.8800000000000006,0.8285714285714294,0.17142857142857065,0.8285714285714294,8800.0,1.0,0.0,0.08828170191001225,,,,,
1,interpolated,0.8900000000000006,0.8428571428571436,0.15714285714285633,0.8428571428571436,8900.0,1.0,0.0,0.08658869955826146,,,,,
1,interpolated,0.9000000000000006,0.857142857142858,0.14285714285714204,0.857142857142858,9000.0,1.0,0.0,0.08489569720651065,,,,,
1,interpolated,0.9100000000000006,0.8714285714285722,0.12857142857142775,0.8714285714285722,9100.0,1.0,0.0,0.08320269485475985,,,,,
1,interpolated,0.9200000000000006,0.8857142857142866,0.11428571428571345,0.8857142857142866,9200.0,1.0,0.0,0.08150969250300905,,,,,
1,interpolated,0.9300000000000006,0.9000000000000009,0.09999999999999915,0.9000000000000009,9300.0,1.0,0.0,0.07981669015125825,,,,,
1,interpolated,0.9400000000000006,0.9142857142857151,0.08571428571428484,0.9142857142857151,9400.0,1.0,0.0,0.07812368779950744,,,,,
1,interpolated,0.9500000000000006,0.9285714285714295,0.07142857142857055,0.9285714285714295,9500.0,1.0,0.0,0.07643068544775665,,,,,
1,interpolated,0.9600000000000006,0.9428571428571437,0.057142857142856246,0.9428571428571437,9600.0,1.0,0.0,0.07473768309600584,,,,,
1,interpolated,0.9700000000000006,0.9571428571428581,0.04285714285714195,0.9571428571428581,9700.0,1.0,0.0,0.07304468074425505,,,,,
1,interpolated,0.9800000000000006,0.9714285714285723,0.028571428571427648,0.9714285714285723,9800.0,1.0,0.0,0.07135167839250425,,,,,
1,interpolated,0.9900000000000007,0.9857142857142867,0.014285714285713349,0.9857142857142867,9900.0,1.0,0.0,0.06965867604075344,,,,,
1,interpolated,1.0,1.0,0.0,1.0,10000.0,1.0,0.0,0.06796567368900275,,,,,
1,interpolated,,,1.0144927536231885,,0.0,,,0.0,0.0,0.7,-0.014492753623188408,0.0,1.0
1,interpolated,,,1.0,,100.0,,,0.0,0.01,0.69,0.0,0.0,1.0
1,interpolated,,,0.9855072463768115,,200.0,,,0.0,0.02,0.6799999999999999,0.014492753623188408,7.51273963558638e-05,0.9735275939027186
1,interpolated,,,0.9710144927536232,,300.0,,,0.0,0.03,0.6699999999999999,0.02898550724637681,0.0003271792124786763,0.9368732215831186
1,interpolated,,,0.9565217391304347,,400.0,,,0.0,0.039999999999999994,0.6599999999999999,0.04347826086956521,0.000784226376352876,0.8959889339336516
1,interpolated,,,0.9420289855072463,,500.0,,,0.0,0.049999999999999996,0.6499999999999999,0.05797101449275362,0.0014712838876936348,0.8529688866777779
1,interpolated,,,0.9275362318840579,,600.0,,,0.0,0.06,0.6399999999999999,0.07246376811594203,0.0024127472150323745,0.809038781136283
1,interpolated,,,0.9130434782608698,,700.0,,,0.0,0.06999999999999999,0.6300000000000001,0.08695652173913043,0.0036329948548116673,0.7650088451943748
1,interpolated,,,0.8985507246376814,,800.0,,,0.0,0.07999999999999999,0.6200000000000001,0.10144927536231883,0.005156626952335174,0.7214430372048358
1,interpolated,,,0.884057971014493,,900.0,,,0.0,0.09,0.6100000000000001,0.11594202898550726,0.007008568699327334,0.6787435755752613
1,interpolated,,,0.8695652173913045,,1000.0,,,0.0,0.09999999999999999,0.6000000000000001,0.13043478260869565,0.009214107346926992,0.6372000420259699
1,interpolated,,,0.8550724637681161,,1100.0,,,0.0,0.10999999999999999,0.5900000000000001,0.14492753623188406,0.01179888957652635,0.5970204241670626
1,interpolated,,,0.8405797101449277,,1200.0,,,0.0,0.11999999999999998,0.5800000000000001,0.15942028985507245,0.01478889123263739,0.5583517782863665
1,interpolated,,,0.8260869565217392,,1300.0,,,0.0,0.12999999999999998,0.5700000000000001,0.17391304347826086,0.018210365293685853,0.5212944946045546
1,interpolated,,,0.8115942028985509,,1400.0,,,0.0,0.13999999999999999,0.56,0.18840579710144925,0.022089771095832263,0.4859124611756044
1,interpolated,,,0.7971014492753624,,1500.0,,,0.0,0.14999999999999997,0.55,0.20289855072463764,0.026453686379331695,0.4522405376666983
1,interpolated,,,0.7826086956521741,,1600.0,,,0.0,0.15999999999999998,0.54,0.21739130434782605,0.03132870295993399,0.4202902351940261
1,interpolated,,,0.7681159420289856,,1700.0,,,0.0,0.16999999999999996,0.53,0.23188405797101444,0.036741306414894474,0.3900541782401461
1,interpolated,,,0.7536231884057972,,1800.0,,,0.0,0.17999999999999997,0.52,0.24637681159420285,0.04271773995971938,0.36150971881349525
1,interpolated,,,0.7391304347826088,,1900.0,,,0.0,0.18999999999999997,0.51,0.2608695652173913,0.049283852599707405,0.33462193926666295
1,interpolated,,,0.7246376811594204,,2000.0,,,0.0,0.19999999999999996,0.5,0.27536231884057966,0.05646493162870864,0.3093461938484875
1,interpolated,,,0.710144927536232,,2100.0,,,0.0,0.20999999999999996,0.49000000000000005,0.28985507246376807,0.0642855195946681,0.2856302843343144
1,interpolated,,,0.6956521739130436,,2200.0,,,0.0,0.21999999999999995,0.48000000000000004,0.30434782608695643,0.07276921594663478,0.2634163313345549
1,interpolated,,,0.6811594202898552,,2300.0,,,0.0,0.22999999999999995,0.47000000000000003,0.3188405797101449,0.08193846371666343,0.24264238281685255
1,interpolated,,,0.6666666666666667,,2400.0,,,0.0,0.23999999999999996,0.46,0.3333333333333333,0.09181432177227412,0.22324378996415095
1,interpolated,,,0.6521739130434784,,2500.0,,,0.0,0.24999999999999994,0.45,0.3478260869565217,0.10241622340352054,0.20515437432066713
1,interpolated,,,0.6376811594202899,,2600.0,,,0.0,0.25999999999999995,0.44,0.3623188405797101,0.11376172228774184,0.1883074069976598
1,interpolated,,,0.6231884057971014,,2700.0,,,0.0,0.26999999999999996,0.43,0.3768115942028985,0.12586622721016838,0.17263641908586633
1,interpolated,,,0.6086956521739131,,2800.0,,,0.0,0.27999999999999997,0.42,0.3913043478260869,0.1387427273151714,0.1580758614818801
1,interpolated,,,0.5942028985507246,,2900.0,,,0.0,0.29,0.41,0.40579710144927533,0.15240151012543768,0.14456163159100707
1,interpolated,,,0.5797101449275363,,3000.0,,,0.0,0.3,0.39999999999999997,0.42028985507246375,0.16684987509668966,0.13203148357336544
1,interpolated,,,0.5652173913043478,,3100.0,,,0.0,0.31,0.38999999999999996,0.4347826086956522,0.18209184607183912,0.1204253378570807
1,interpolated,,,0.5507246376811595,,3200.0,,,0.0,0.31999999999999995,0.38000000000000006,0.4492753623188405,0.19812788665328546,0.10968550454171315
1,interpolated,,,0.5362318840579712,,3300.0,,,0.0,0.32999999999999996,0.37000000000000005,0.46376811594202894,0.21495462321100717,0.09975683408913343
1,interpolated,,,0.5217391304347827,,3400.0,,,0.0,0.33999999999999997,0.36000000000000004,0.47826086956521735,0.23256458096422705,0.09058680739756439
1,interpolated,,,0.5072463768115942,,3500.0,,,0.0,0.35,0.35000000000000003,0.49275362318840576,0.25094593928341546,0.08212557602887732
1,interpolated,,,0.4927536231884059,,3600.0,,,0.0,0.36,0.34,0.5072463768115942,0.2700823130150621,0.0743259620547324
1,interpolated,,,0.47826086956521763,,3700.0,,,0.0,0.36999999999999994,0.3300000000000001,0.5217391304347826,0.289952567182707,0.06714342573946817
1,interpolated,,,0.4637681159420292,,3800.0,,,0.0,0.37999999999999995,0.3200000000000001,0.536231884057971,0.3105306728054609,0.06053600811223402
1,interpolated,,,0.4492753623188408,,3900.0,,,0.0,0.38999999999999996,0.3100000000000001,0.5507246376811594,0.3317856117365928,0.054464254413783005
1,interpolated,,,0.43478260869565233,,4000.0,,,0.0,0.39999999999999997,0.3000000000000001,0.5652173913043478,0.35368133829675397,0.048891123442730215
1,interpolated,,,0.4202898550724639,,4100.0,,,0.0,0.41,0.2900000000000001,0.5797101449275363,0.37617680500156503,0.043781886973902624
1,interpolated,,,0.4057971014492755,,4200.0,,,0.0,0.41999999999999993,0.2800000000000001,0.5942028985507246,0.39922605881617135,0.039104022675024705
1,interpolated,,,0.3913043478260871,,4300.0,,,0.0,0.42999999999999994,0.2700000000000001,0.608695652173913,0.4227784130829787,0.03482710330165074
1,interpolated,,,0.37681159420289867,,4400.0,,,0.0,0.43999999999999995,0.26000000000000006,0.6231884057971014,0.4467786985607537,0.030922684396223296
1,interpolated,,,0.36231884057971026,,4500.0,,,0.0,0.44999999999999996,0.25000000000000006,0.6376811594202898,0.4711675949106758,0.02736419224660082
1,interpolated,,,0.34782608695652184,,4600.0,,,0.0,0.45999999999999996,0.24000000000000005,0.6521739130434783,0.4958820415267292,0.02412681346314587
1,interpolated,,,0.3333333333333334,,4700.0,,,0.0,0.47,0.23000000000000004,0.6666666666666666,0.5208557239246596,0.02118738720236454
1,interpolated,,,0.318840579710145,,4800.0,,,0.0,0.4799999999999999,0.22000000000000003,0.681159420289855,0.546019629094052,0.018524300790386306
1,interpolated,,,0.3043478260869566,,4900.0,,,0.0,0.48999999999999994,0.21000000000000002,0.6956521739130435,0.5713026604209384,0.01611738927308683
1,interpolated,,,0.2898550724637682,,5000.0,,,0.0,0.49999999999999994,0.2,0.7101449275362318,0.5966323001526004,0.013947839233846628
1,interpolated,,,0.2753623188405799,,5100.0,,,0.0,0.5099999999999999,0.1900000000000001,0.7246376811594202,0.6219353050474712,0.011998097067916493
1,interpolated,,,0.26086956521739146,,5200.0,,,0.0,0.5199999999999999,0.1800000000000001,0.7391304347826086,0.6471384189584529,0.010251781777818533
1,interpolated,,,0.24637681159420305,,5300.0,,,0.0,0.5299999999999999,0.1700000000000001,0.753623188405797,0.6721690847306163,0.0086936022513003
1,interpolated,,,0.23188405797101463,,5400.0,,,0.0,0.5399999999999999,0.1600000000000001,0.7681159420289855,0.6969561369972299,0.007309278896470848
1,interpolated,,,0.21739130434782622,,5500.0,,,0.0,0.5499999999999999,0.15000000000000008,0.7826086956521738,0.7214304572080658,0.0060854694322225724
1,interpolated,,,0.2028985507246378,,5600.0,,,0.0,0.5599999999999999,0.14000000000000007,0.7971014492753623,0.7455255724124665,0.005009698559667145
1,interpolated,,,0.1884057971014494,,5700.0,,,0.0,0.57,0.13000000000000006,0.8115942028985507,0.7691781797259333,0.004070291164546077
1,interpolated,,,0.17391304347826095,,5800.0,,,0.0,0.58,0.12000000000000005,0.8260869565217391,0.7923285786518774,0.0032563086111750596
1,interpolated,,,0.15942028985507253,,5900.0,,,0.0,0.59,0.11000000000000004,0.8405797101449275,0.8149209928712016,0.0025574875700348073
1,interpolated,,,0.14492753623188412,,6000.0,,,0.0,0.6,0.10000000000000003,0.855072463768116,0.8369037606461482,0.0019641806482853254
1,interpolated,,,0.13043478260869587,,6100.0,,,0.0,0.6099999999999999,0.09000000000000014,0.8695652173913042,0.8582293665637377,0.0014672978202921738
1,interpolated,,,0.11594202898550744,,6200.0,,,0.0,0.6199999999999999,0.08000000000000013,0.8840579710144927,0.8788542728392316,0.0010582471981175133
1,interpolated,,,0.10144927536231901,,6300.0,,,0.0,0.6299999999999999,0.07000000000000012,0.898550724637681,0.898738476666638,0.0007288728645727084
1,interpolated,,,0.0869565217391306,,6400.0,,,0.0,0.6399999999999999,0.06000000000000011,0.9130434782608695,0.9178446486680405,0.00047138592373343225
1,interpolated,,,0.07246376811594218,,6500.0,,,0.0,0.6499999999999999,0.0500000000000001,0.9275362318840579,0.9361365338799426,0.0002782816435603424
1,interpolated,,,0.05797101449275376,,6600.0,,,0.0,0.6599999999999999,0.04000000000000009,0.9420289855072463,0.9535758171957869,0.00014222785646067802
1,interpolated,,,0.04347826086956534,,6700.0,,,0.0,0.6699999999999999,0.030000000000000082,0.9565217391304347,0.9701150354946946,5.588836577064839e-05
1,interpolated,,,0.02898550724637692,,6800.0,,,0.0,0.6799999999999999,0.020000000000000073,0.9710144927536232,0.9856763684056287,1.156685167703445e-05
1,interpolated,,,0.0144927536231885,,6900.0,,,0.0,0.69,0.010000000000000064,0.9855072463768115,1.0,0.0
1,interpolated,,,8.045094381341715e-17,,7000.0,,,0.0,0.7,5.551115123125783e-17,1.0,1.0,0.0
2,interpolated,0.12,0.0,1.0,0.0,1200.0,0.0,1.0,3.4194569963665318,,,,,
2,interpolated,0.13,0.011363636363636374,0.9886363636363636,0.011363636363636374,1300.0,0.0002610048392015883,0.9228159589902664,1.8613166307751081,,,,,
2,interpolated,0.14,0.02272727272727275,0.9772727272727273,0.02272727272727275,1400.0,0.000897690220802448,0.8518110737785077,1.2089606150532777,,,,,
2,interpolated,0.15000000000000002,0.03409090909090912,0.9659090909090908,0.03409090909090912,1500.0,0.0018626054309494656,0.7852331587145213,0.865061797561307,,,,,
2,interpolated,0.16000000000000003,0.0454545454545455,0.9545454545454545,0.0454545454545455,1600.0,0.003142226780447352,0.7227449502220201,0.6580748057781878,,,,,
2,interpolated,0.17000000000000004,0.05681818181818187,0.9431818181818181,0.05681818181818187,1700.0,0.004732561348746142,0.6641806892644377,0.522221899151455,,,,,
2,interpolated,0.18000000000000005,0.06818181818181825,0.9318181818181818,0.06818181818181825,1800.0,0.00663423667426506,0.6094146019831085,0.42743212454581575,,,,,
2,interpolated,0.19000000000000006,0.07954545454545461,0.9204545454545454,0.07954545454545461,1900.0,0.008850617476275016,0.5583240915947932,0.35821055260837836,,,,,
2,interpolated,0.20000000000000007,0.090909090909091,0.9090909090909091,0.090909090909091,2000.0,0.011386891172834115,0.510778032964007,0.30584553160051214,,,,,
2,interpolated,0.21000000000000008,0.10227272727272736,0.8977272727272726,0.10227272727272736,2100.0,0.014249556911294491,0.46663404282462206,0.2651020658809263,,,,,
2,interpolated,0.22000000000000008,0.11363636363636374,0.8863636363636362,0.11363636363636374,2200.0,0.017446110422460928,0.42573937174165144,0.23266457884688832,,,,,
2,interpolated,0.2300000000000001,0.1250000000000001,0.8749999999999999,0.1250000000000001,2300.0,0.020984833904131476,0.3879332416296207,0.20634175089188506,,,,,
2,interpolated,0.2400000000000001,0.1363636363636365,0.8636363636363635,0.1363636363636365,2400.0,0.024874646204547653,0.3530496324624156,0.1846333230870555,,,,,
2,interpolated,0.2500000000000001,0.14772727272727285,0.8522727272727272,0.14772727272727285,2500.0,0.029124989218967393,0.32092003590322915,0.1664812205625606,,,,,
2,interpolated,0.2600000000000001,0.15909090909090923,0.8409090909090907,0.15909090909090923,2600.0,0.03374573658513632,0.29137594464459377,0.15112007688165963,,,,,
2,interpolated,0.27000000000000013,0.1704545454545456,0.8295454545454544,0.1704545454545456,2700.0,0.0387471161593495,0.26425097845725526,0.13798400866647342,,,,,
2,interpolated,0.28000000000000014,0.181818181818182,0.818181818181818,0.181818181818182,2800.0,0.04413964079110829,0.23938262032839255,0.12664655542098244,,,,,
2,interpolated,0.29000000000000015,0.19318181818181834,0.8068181818181817,0.19318181818181834,2900.0,0.049934043708446764,0.2166135757260277,0.11678087862023294,,,,,
2,interpolated,0.30000000000000016,0.20454545454545472,0.7954545454545453,0.20454545454545472,3000.0,0.05614121593126453,0.19579278872562927,0.10813272469516329,,,,,
2,interpolated,0.31000000000000016,0.2159090909090911,0.784090909090909,0.2159090909090911,3100.0,0.06277214383677052,0.17677615810410505,0.10050165135060332,,,,,
2,interpolated,0.3200000000000002,0.2272727272727275,0.7727272727272725,0.2272727272727275,3200.0,0.06983784546932062,0.1594269990695411,0.09372773424548289,,,,,
2,interpolated,0.3300000000000002,0.23863636363636384,0.7613636363636361,0.23863636363636384,3300.0,0.07734930450842532,0.14361629486483127,0.08768198757075293,,,,,
2,interpolated,0.3400000000000002,0.2500000000000002,0.7499999999999998,0.2500000000000002,3400.0,0.08531740103836905,0.1292227788539015,0.08225935072227344,,,,,
2,interpolated,0.3500000000000002,0.2613636363636366,0.7386363636363634,0.2613636363636366,3500.0,0.09375283843462687,0.11613288302088495,0.0773734793634097,,,,,
2,interpolated,0.3600000000000002,0.272727272727273,0.7272727272727271,0.272727272727273,3600.0,0.10266606581771011,0.10424058381215907,0.0729528256487786,,,,,
2,interpolated,0.3700000000000002,0.28409090909090934,0.7159090909090906,0.28409090909090934,3700.0,0.11206719563847062,0.09344717137098614,0.0689376529916706,,,,,
2,interpolated,0.3800000000000002,0.2954545454545457,0.7045454545454543,0.2954545454545457,3800.0,0.12196591605987239,0.0836609637053795,0.06527773739393185,,,,,
2,interpolated,0.39000000000000024,0.3068181818181821,0.6931818181818179,0.3068181818181821,3900.0,0.13237139789550806,0.07479698331514692,0.06193057938070476,,,,,
2,interpolated,0.40000000000000024,0.31818181818181845,0.6818181818181815,0.31818181818181845,4000.0,0.14329219595945086,0.06677661032486372,0.05885999999999994,,,,,
2,interpolated,0.41000000000000025,0.32954545454545486,0.6704545454545452,0.32954545454545486,4100.0,0.15473614477880657,0.05952722321607406,0.0560350287497082,,,,,
2,interpolated,0.42000000000000026,0.3409090909090912,0.6590909090909088,0.3409090909090912,4200.0,0.1667102487220129,0.052981835785636075,0.05342901556822694,,,,,
2,interpolated,0.43000000000000027,0.35227272727272757,0.6477272727272724,0.35227272727272757,4300.0,0.17922056670421554,0.04707873692492178,0.05101891636635955,,,,,
2,interpolated,0.4400000000000003,0.363636363636364,0.636363636363636,0.363636363636364,4400.0,0.19227209174699217,0.04176113815893826,0.048784714111683336,,,,,
2,interpolated,0.4500000000000003,0.37500000000000033,0.6249999999999997,0.37500000000000033,4500.0,0.20586862579379692,0.03697683254884376,0.0467089466336677,,,,,
2,interpolated,0.4600000000000003,0.3863636363636367,0.6136363636363633,0.3863636363636367,4600.0,0.22001265031470382,0.032677867493622635,0.04477631907604727,,,,,
2,interpolated,0.4700000000000003,0.3977272727272731,0.602272727272727,0.3977272727272731,4700.0,0.2347051933737342,0.02882023312058767,0.04297338395823146,,,,,
2,interpolated,0.4800000000000003,0.40909090909090945,0.5909090909090905,0.40909090909090945,4800.0,0.24994569397809027,0.025363567289951802,0.04128827559264489,,,,,
2,interpolated,0.4900000000000003,0.4204545454545458,0.5795454545454541,0.4204545454545458,4900.0,0.2657318646792016,0.02227087772215857,0.039710488474162836,,,,,
2,interpolated,0.5000000000000003,0.4318181818181822,0.5681818181818178,0.4318181818181822,5000.0,0.2820595535482088,0.019508281359769376,0.038230691450064,,,,,
2,interpolated,0.5100000000000003,0.44318181818181857,0.5568181818181814,0.44318181818181857,5100.0,0.29892260680028554,0.0170447607751761,0.0368405711664455,,,,,
2,interpolated,0.5200000000000004,0.454545454545455,0.5454545454545451,0.454545454545455,5200.0,0.3163127334892841,0.014851937212126288,0.035532699595228874,,,,,
2,interpolated,0.5300000000000004,0.46590909090909133,0.5340909090909087,0.46590909090909133,5300.0,0.334219373832108,0.012903859687411241,0.03430042146680021,,,,,
