ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5288581,867656,496069,345934,48707511
Valysar,CentralSouth,67589554,12375262,9207675,6420973,904072974
Valysar,CentralNorth,37857549,6326769,4595396,3204600,451207673
Valysar,NorthHorst,4082001,723844,392802,241279,47266509
Valysar,CentralRamp,13496807,2116360,1475949,1029253,144918857
Valysar,CentralHorst,85475734,13572583,10278820,7167936,1009245368
Valysar,EastLowland,2548905,371504,214989,149922,21109087
Therys,WestLowland,2410266,474662,213259,148716,20939238
Therys,CentralSouth,10766565,2811897,1707374,1190637,167641708
Therys,CentralNorth,20991017,4029840,2329951,1624791,228770633
Therys,NorthHorst,5641901,777157,293335,180181,35297472
Therys,CentralRamp,6683512,1609090,1227010,855655,120476296
Therys,CentralHorst,30044579,7580293,5895201,4111019,578831510
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,293608,49337,23238,16205,2281644
Volon,CentralSouth,34161008,6115423,4298159,2997321,422022861
Volon,CentralNorth,7062143,948069,451439,314811,44325409
Volon,NorthHorst,3850863,715632,504210,309711,60672398
Volon,CentralRamp,12634302,2311707,1771153,1235114,173904040
Volon,CentralHorst,84399732,15061522,11729355,8179467,1151668932
Volon,EastLowland,0,0,0,0,0
