ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,22760627,3846641,2129056,1484697,209045381
Valysar,CentralSouth,76109895,14902521,11545980,8051590,1133663948
Valysar,CentralNorth,41398996,7021480,4965419,3462636,487539106
Valysar,NorthHorst,4507916,734722,402884,247472,48479729
Valysar,CentralRamp,13828380,2175379,1516594,1057597,148909685
Valysar,CentralHorst,84830274,14599578,11297097,7878032,1109226875
Valysar,EastLowland,3233742,411075,223430,155809,21937886
Therys,WestLowland,3648460,579452,304695,212479,29917061
Therys,CentralSouth,21368688,4893071,3286748,2292014,322715571
Therys,CentralNorth,22541138,4273880,2538288,1770075,249226576
Therys,NorthHorst,5257454,752403,303022,186132,36463162
Therys,CentralRamp,6578794,1496003,1202863,838816,118105341
Therys,CentralHorst,29910481,7391335,5714638,3985103,561102530
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,667807,116709,78656,54851,7722996
Volon,CentralSouth,39194279,7193642,5480940,3822134,538156458
Volon,CentralNorth,7534890,1060750,604060,421241,59310758
Volon,NorthHorst,4336276,853145,698427,429009,84042938
Volon,CentralRamp,13093548,2438814,1910046,1331971,187541474
Volon,CentralHorst,82708255,14137996,10782426,7519126,1058692949
Volon,EastLowland,0,0,0,0,0
