ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,31778543,5507412,3223180,2247685,316474034
Valysar,CentralSouth,83024629,15170141,10937391,7627190,1073908437
Valysar,CentralNorth,38041794,6325081,4247718,2962146,417070219
Valysar,NorthHorst,7791450,1000741,476281,292556,57311712
Valysar,CentralRamp,13515047,2243421,1623023,1131815,159359542
Valysar,CentralHorst,89075232,14588328,10941111,7629784,1074273667
Valysar,EastLowland,7097260,1050555,578701,403557,56820879
Therys,WestLowland,7662081,1904238,904151,630510,88775776
Therys,CentralSouth,12897506,2901477,1760440,1227643,172852161
Therys,CentralNorth,17397060,3402955,1909896,1331866,187526787
Therys,NorthHorst,14301387,1994557,845819,519545,101778870
Therys,CentralRamp,6630980,1498308,1175271,819575,115396190
Therys,CentralHorst,28253885,6864003,5362064,3739236,526484442
Therys,EastLowland,364871,116491,60726,42347,5962493
Volon,WestLowland,0,0,0,0,0
Volon,CentralSouth,30640019,5627058,3933755,2743204,386243165
Volon,CentralNorth,4927150,721426,387853,270469,38082092
Volon,NorthHorst,5528866,1039882,756898,464925,91078809
Volon,CentralRamp,13061344,2190687,1607416,1120932,157827203
Volon,CentralHorst,86540535,14416856,10623800,7408508,1043117928
Volon,EastLowland,1144,110,0,0,0
