PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID,REAL,ENSEMBLE
PERM,LowerReek,Stormlands,Background,7.205631,,51.116096,0.3419231,0.96812844,17.623053,8.65227,geogrid,geogrid,0,iter-3
PORO,LowerReek,Stormlands,Background,0.09819096,,0.20850071,0.019054703,0.043968186,0.16811812,0.043443006,geogrid,geogrid,0,iter-3
SW,LowerReek,Stormlands,Background,0.35170776,,0.54789716,0.22255443,0.2714312,0.4518293,0.07159145,geogrid,geogrid,0,iter-3
PERM,LowerReek,Stormlands,Channel,2463.6885,,10000.0,95.34549,409.6914,5845.5073,2386.391,geogrid,geogrid,0,iter-3
PORO,LowerReek,Stormlands,Channel,0.2438633,,0.40666425,0.1099976,0.18579996,0.299073,0.04436992,geogrid,geogrid,0,iter-3
SW,LowerReek,Stormlands,Channel,0.04732671,,0.16182128,0.019981632,0.027641527,0.070795774,0.019703062,geogrid,geogrid,0,iter-3
PERM,LowerReek,Stormlands,Crevasse,242.17146,,1000.0,4.070715,31.902626,746.3478,272.64008,geogrid,geogrid,0,iter-3
PORO,LowerReek,Stormlands,Crevasse,0.20533614,,0.36452907,0.055545837,0.14362943,0.27461043,0.05349141,geogrid,geogrid,0,iter-3
SW,LowerReek,Stormlands,Crevasse,0.109045275,,0.403611,0.048853457,0.06385839,0.16289762,0.04760565,geogrid,geogrid,0,iter-3
PERM,LowerReek,Vale,Background,14.726338,,100.0,0.12143528,1.1841854,37.657364,20.130678,geogrid,geogrid,0,iter-3
PORO,LowerReek,Vale,Background,0.10523853,,0.28439435,0.0,0.03015139,0.17844917,0.055264767,geogrid,geogrid,0,iter-3
SW,LowerReek,Vale,Background,0.4350229,,1.0,0.0,0.20253868,1.0,0.27519706,geogrid,geogrid,0,iter-3
PERM,LowerReek,Vale,Channel,3265.0461,,10000.0,26.531614,457.37387,9618.164,3068.0884,geogrid,geogrid,0,iter-3
PORO,LowerReek,Vale,Channel,0.25615904,,0.4209444,0.08983806,0.19311753,0.3194105,0.049425635,geogrid,geogrid,0,iter-3
SW,LowerReek,Vale,Channel,0.85509014,,1.0,0.021501653,0.04376208,1.0,0.34056967,geogrid,geogrid,0,iter-3
PERM,LowerReek,Vale,Crevasse,184.44017,,1000.0,5.579067,31.074112,436.5401,195.27348,geogrid,geogrid,0,iter-3
PORO,LowerReek,Vale,Crevasse,0.20612057,,0.36555988,0.05741717,0.14688191,0.26676136,0.04583314,geogrid,geogrid,0,iter-3
SW,LowerReek,Vale,Crevasse,0.8321614,,1.0,0.06688164,0.1659233,1.0,0.3180014,geogrid,geogrid,0,iter-3
PERM,LowerReek,Westerlands,Background,10.091492,,100.0,0.14696784,1.4978191,23.500645,13.332987,geogrid,geogrid,0,iter-3
PORO,LowerReek,Westerlands,Background,0.09039907,,0.28411517,0.0,0.027272666,0.15475383,0.048360784,geogrid,geogrid,0,iter-3
SW,LowerReek,Westerlands,Background,0.99898714,,1.0,0.42331094,1.0,1.0,0.019397037,geogrid,geogrid,0,iter-3
PERM,LowerReek,Westerlands,Channel,3239.7144,,10000.0,27.369537,496.89062,9088.667,2975.006,geogrid,geogrid,0,iter-3
PORO,LowerReek,Westerlands,Channel,0.25238356,,0.49295852,0.036745653,0.19055055,0.3156662,0.048814386,geogrid,geogrid,0,iter-3
SW,LowerReek,Westerlands,Channel,0.9574504,,1.0,0.038476318,1.0,1.0,0.18473352,geogrid,geogrid,0,iter-3
PERM,LowerReek,Westerlands,Crevasse,160.38867,,1000.0,1.9468148,21.071932,402.43463,198.68019,geogrid,geogrid,0,iter-3
PORO,LowerReek,Westerlands,Crevasse,0.19651364,,0.38028473,0.018430337,0.13230357,0.26201212,0.05065759,geogrid,geogrid,0,iter-3
SW,LowerReek,Westerlands,Crevasse,0.9918708,,1.0,0.115900405,1.0,1.0,0.07331735,geogrid,geogrid,0,iter-3
PERM,MidReek,Dorne,Background,15.468394,,100.0,0.1316361,2.3224661,35.56713,17.892042,geogrid,geogrid,0,iter-3
PORO,MidReek,Dorne,Background,0.12500563,,0.30898523,0.0,0.067432575,0.18280828,0.044928215,geogrid,geogrid,0,iter-3
SW,MidReek,Dorne,Background,0.9833237,,1.0,0.0,1.0,1.0,0.07245811,geogrid,geogrid,0,iter-3
PERM,MidReek,Dorne,Channel,3025.734,,10000.0,19.426403,459.2735,8334.15,2890.9712,geogrid,geogrid,0,iter-3
PORO,MidReek,Dorne,Channel,0.25192073,,0.44847828,0.058662757,0.18836355,0.31574848,0.04980699,geogrid,geogrid,0,iter-3
SW,MidReek,Dorne,Channel,0.9899605,,1.0,0.055842347,1.0,1.0,0.088293076,geogrid,geogrid,0,iter-3
PERM,MidReek,Dorne,Crevasse,167.94583,,1000.0,2.5906737,23.745987,417.73938,196.75749,geogrid,geogrid,0,iter-3
PORO,MidReek,Dorne,Crevasse,0.19911075,,0.36120996,0.057647094,0.13795261,0.2610944,0.048026904,geogrid,geogrid,0,iter-3
SW,MidReek,Dorne,Crevasse,0.99731606,,1.0,0.19647108,1.0,1.0,0.041369338,geogrid,geogrid,0,iter-3
PERM,MidReek,IronIslands,Background,15.062089,,100.0,0.32359794,2.0750952,36.343307,19.064583,geogrid,geogrid,0,iter-3
PORO,MidReek,IronIslands,Background,0.12194141,,0.3122994,0.0,0.062414795,0.1860497,0.048083425,geogrid,geogrid,0,iter-3
SW,MidReek,IronIslands,Background,0.60927325,,1.0,0.0,0.23392542,1.0,0.3077724,geogrid,geogrid,0,iter-3
PERM,MidReek,IronIslands,Channel,2915.9124,,10000.0,4.30191,386.76486,7887.8154,2837.4495,geogrid,geogrid,0,iter-3
PORO,MidReek,IronIslands,Channel,0.24821441,,0.44927633,0.050398305,0.18432748,0.31149364,0.049793914,geogrid,geogrid,0,iter-3
SW,MidReek,IronIslands,Channel,0.39663276,,1.0,0.0195987,0.03237295,1.0,0.4452484,geogrid,geogrid,0,iter-3
PERM,MidReek,IronIslands,Crevasse,163.23021,,1000.0,1.795472,17.790035,382.51254,211.32742,geogrid,geogrid,0,iter-3
PORO,MidReek,IronIslands,Crevasse,0.19423383,,0.359621,0.034760788,0.12407746,0.2625908,0.05319944,geogrid,geogrid,0,iter-3
SW,MidReek,IronIslands,Crevasse,0.57634324,,1.0,0.052729014,0.09362307,1.0,0.4180074,geogrid,geogrid,0,iter-3
PERM,MidReek,North,Background,12.564955,,100.0,0.109851554,1.4390378,29.870075,16.878826,geogrid,geogrid,0,iter-3
PORO,MidReek,North,Background,0.10425594,,0.27661684,0.0,0.03924073,0.16909571,0.04985517,geogrid,geogrid,0,iter-3
SW,MidReek,North,Background,0.9921904,,1.0,0.0,1.0,1.0,0.07033769,geogrid,geogrid,0,iter-3
PERM,MidReek,North,Channel,3092.3088,,10000.0,34.644512,469.52234,8570.199,2904.0208,geogrid,geogrid,0,iter-3
PORO,MidReek,North,Channel,0.25204015,,0.45807338,0.05558659,0.18893903,0.31531727,0.0498124,geogrid,geogrid,0,iter-3
SW,MidReek,North,Channel,0.9916973,,1.0,0.025503894,1.0,1.0,0.088150114,geogrid,geogrid,0,iter-3
PERM,MidReek,North,Crevasse,208.19797,,1000.0,1.6780329,24.966686,522.5719,231.16731,geogrid,geogrid,0,iter-3
PORO,MidReek,North,Crevasse,0.21110944,,0.36192048,0.0391915,0.14121257,0.27693248,0.051973365,geogrid,geogrid,0,iter-3
SW,MidReek,North,Crevasse,0.9966312,,1.0,0.0945479,1.0,1.0,0.053893737,geogrid,geogrid,0,iter-3
PERM,MidReek,Reach,Background,11.8884735,,100.0,0.086397216,1.3645985,27.777925,16.74479,geogrid,geogrid,0,iter-3
PORO,MidReek,Reach,Background,0.100942604,,0.3076803,0.0,0.038994946,0.16226208,0.0477055,geogrid,geogrid,0,iter-3
SW,MidReek,Reach,Background,0.7742256,,1.0,0.0,0.38524923,1.0,0.26884803,geogrid,geogrid,0,iter-3
PERM,MidReek,Reach,Channel,3075.7925,,10000.0,35.006187,455.67468,8606.67,2920.0806,geogrid,geogrid,0,iter-3
PORO,MidReek,Reach,Channel,0.25153545,,0.4298156,0.06820147,0.18847826,0.31598485,0.049385592,geogrid,geogrid,0,iter-3
SW,MidReek,Reach,Channel,0.58350605,,1.0,0.022206413,0.049002394,1.0,0.4541947,geogrid,geogrid,0,iter-3
PERM,MidReek,Reach,Crevasse,185.29243,,1000.0,2.6226916,24.083712,481.3621,217.92197,geogrid,geogrid,0,iter-3
PORO,MidReek,Reach,Crevasse,0.20595178,,0.36509734,0.03051193,0.14204217,0.2729275,0.05042816,geogrid,geogrid,0,iter-3
SW,MidReek,Reach,Crevasse,0.62936306,,1.0,0.06392489,0.12746452,1.0,0.4005963,geogrid,geogrid,0,iter-3
PERM,MidReek,Stormlands,Background,21.527292,,100.0,0.34874353,3.248164,59.164383,24.083015,geogrid,geogrid,0,iter-3
PORO,MidReek,Stormlands,Background,0.11983621,,0.2588808,0.0,0.0685707,0.17135786,0.039969865,geogrid,geogrid,0,iter-3
SW,MidReek,Stormlands,Background,0.2504303,,0.54815483,0.0,0.16674207,0.34221905,0.073059656,geogrid,geogrid,0,iter-3
PERM,MidReek,Stormlands,Channel,2624.7856,,10000.0,26.779585,465.2725,6351.5347,2538.8982,geogrid,geogrid,0,iter-3
PORO,MidReek,Stormlands,Channel,0.24461369,,0.3660999,0.09644811,0.18910255,0.29771945,0.042893637,geogrid,geogrid,0,iter-3
SW,MidReek,Stormlands,Channel,0.039230324,,0.13464096,0.01829189,0.024439888,0.058032863,0.014533778,geogrid,geogrid,0,iter-3
PERM,MidReek,Stormlands,Crevasse,203.76837,,1000.0,3.014399,20.51749,550.5482,236.73836,geogrid,geogrid,0,iter-3
PORO,MidReek,Stormlands,Crevasse,0.20501259,,0.32758918,0.029494047,0.1284047,0.27492154,0.056184605,geogrid,geogrid,0,iter-3
SW,MidReek,Stormlands,Crevasse,0.10394537,,0.22447056,0.047179885,0.06095656,0.15234435,0.037517454,geogrid,geogrid,0,iter-3
PERM,MidReek,Vale,Background,18.809683,,100.0,0.7867974,4.037443,41.49738,20.120268,geogrid,geogrid,0,iter-3
PORO,MidReek,Vale,Background,0.13876456,,0.2942698,0.00022132695,0.08188433,0.19726717,0.04510357,geogrid,geogrid,0,iter-3
SW,MidReek,Vale,Background,0.3793502,,1.0,0.08440987,0.19974168,1.0,0.26432183,geogrid,geogrid,0,iter-3
PERM,MidReek,Vale,Channel,3137.0854,,10000.0,27.798138,487.93823,8592.513,2913.4507,geogrid,geogrid,0,iter-3
PORO,MidReek,Vale,Channel,0.25160208,,0.42975438,0.053254887,0.1897328,0.31307024,0.04821178,geogrid,geogrid,0,iter-3
SW,MidReek,Vale,Channel,0.7177849,,1.0,0.020424936,0.038287945,1.0,0.4287836,geogrid,geogrid,0,iter-3
PERM,MidReek,Vale,Crevasse,146.96526,,1000.0,2.0194623,20.224611,327.813,191.20554,geogrid,geogrid,0,iter-3
PORO,MidReek,Vale,Crevasse,0.19790159,,0.3765818,0.044683114,0.1327052,0.2587577,0.04964452,geogrid,geogrid,0,iter-3
SW,MidReek,Vale,Crevasse,0.7187824,,1.0,0.05873996,0.12146114,1.0,0.38617134,geogrid,geogrid,0,iter-3
PERM,MidReek,Westerlands,Background,11.089238,,100.0,0.16293754,1.7999234,25.038357,13.161688,geogrid,geogrid,0,iter-3
PORO,MidReek,Westerlands,Background,0.101684384,,0.2594482,0.0,0.044135436,0.15799588,0.043850906,geogrid,geogrid,0,iter-3
SW,MidReek,Westerlands,Background,0.98299295,,1.0,0.0,1.0,1.0,0.09128184,geogrid,geogrid,0,iter-3
PERM,MidReek,Westerlands,Channel,3124.5146,,10000.0,21.150124,470.0943,8699.676,2941.7585,geogrid,geogrid,0,iter-3
PORO,MidReek,Westerlands,Channel,0.25047666,,0.43750113,0.059497908,0.18707521,0.3140978,0.04941538,geogrid,geogrid,0,iter-3
SW,MidReek,Westerlands,Channel,0.9702641,,1.0,0.03452494,1.0,1.0,0.15960062,geogrid,geogrid,0,iter-3
PERM,MidReek,Westerlands,Crevasse,176.61334,,1000.0,2.1578677,23.049099,430.07138,208.7403,geogrid,geogrid,0,iter-3
PORO,MidReek,Westerlands,Crevasse,0.20274451,,0.38784105,0.022530288,0.1403153,0.2665607,0.04904246,geogrid,geogrid,0,iter-3
SW,MidReek,Westerlands,Crevasse,0.98124206,,1.0,0.089797445,1.0,1.0,0.114408314,geogrid,geogrid,0,iter-3
PERM,UpperReek,Dorne,Background,12.561969,,100.0,0.16279149,2.157839,28.178843,14.845813,geogrid,geogrid,0,iter-3
PORO,UpperReek,Dorne,Background,0.1148341,,0.28669506,0.0,0.057988357,0.17277029,0.044855207,geogrid,geogrid,0,iter-3
SW,UpperReek,Dorne,Background,0.9580807,,1.0,0.0,0.8970423,1.0,0.13352358,geogrid,geogrid,0,iter-3
PERM,UpperReek,Dorne,Channel,2915.1077,,10000.0,34.652763,389.5973,8205.265,2881.6113,geogrid,geogrid,0,iter-3
PORO,UpperReek,Dorne,Channel,0.24543965,,0.43091577,0.085006416,0.1806679,0.312098,0.051342193,geogrid,geogrid,0,iter-3
SW,UpperReek,Dorne,Channel,0.95519096,,1.0,0.05057789,1.0,1.0,0.18923308,geogrid,geogrid,0,iter-3
PERM,UpperReek,Dorne,Crevasse,162.42816,,1000.0,3.0146239,21.352737,372.26828,200.25664,geogrid,geogrid,0,iter-3
PORO,UpperReek,Dorne,Crevasse,0.19687538,,0.36164862,0.053466678,0.13999406,0.2581395,0.046906598,geogrid,geogrid,0,iter-3
SW,UpperReek,Dorne,Crevasse,0.96001476,,1.0,0.14698361,1.0,1.0,0.1677822,geogrid,geogrid,0,iter-3
PERM,UpperReek,IronIslands,Background,17.755848,,100.0,0.14172897,2.379964,43.989174,21.164207,geogrid,geogrid,0,iter-3
PORO,UpperReek,IronIslands,Background,0.11856885,,0.34788153,0.0,0.054905567,0.18057415,0.049329434,geogrid,geogrid,0,iter-3
SW,UpperReek,IronIslands,Background,0.5076484,,1.0,0.0,0.20882638,1.0,0.3160687,geogrid,geogrid,0,iter-3
PERM,UpperReek,IronIslands,Channel,3200.3965,,10000.0,23.09046,455.85864,9102.418,2998.3406,geogrid,geogrid,0,iter-3
PORO,UpperReek,IronIslands,Channel,0.25274467,,0.4084248,0.07198082,0.188801,0.31774038,0.050008524,geogrid,geogrid,0,iter-3
SW,UpperReek,IronIslands,Channel,0.25861037,,1.0,0.016921198,0.026591936,1.0,0.37381786,geogrid,geogrid,0,iter-3
PERM,UpperReek,IronIslands,Crevasse,188.46571,,1000.0,5.6335425,23.74231,482.30637,230.41183,geogrid,geogrid,0,iter-3
PORO,UpperReek,IronIslands,Crevasse,0.20744286,,0.37114647,0.05853179,0.1427998,0.27056077,0.050654765,geogrid,geogrid,0,iter-3
SW,UpperReek,IronIslands,Crevasse,0.49547946,,1.0,0.047802277,0.08836,1.0,0.40079919,geogrid,geogrid,0,iter-3
PERM,UpperReek,North,Background,12.605232,,100.0,0.065479204,1.7880906,29.036486,15.851289,geogrid,geogrid,0,iter-3
PORO,UpperReek,North,Background,0.10840734,,0.28879538,0.0,0.046615824,0.1700558,0.04735669,geogrid,geogrid,0,iter-3
SW,UpperReek,North,Background,0.9922772,,1.0,0.0,1.0,1.0,0.06975947,geogrid,geogrid,0,iter-3
PERM,UpperReek,North,Channel,3540.6829,,10000.0,43.93346,565.6918,10000.0,3072.358,geogrid,geogrid,0,iter-3
PORO,UpperReek,North,Channel,0.2575573,,0.46781883,0.08448145,0.19453591,0.3195168,0.048607565,geogrid,geogrid,0,iter-3
SW,UpperReek,North,Channel,0.9947779,,1.0,0.023159664,1.0,1.0,0.07059001,geogrid,geogrid,0,iter-3
PERM,UpperReek,North,Crevasse,167.20963,,1000.0,2.6876166,25.01324,379.6741,189.19635,geogrid,geogrid,0,iter-3
PORO,UpperReek,North,Crevasse,0.20306233,,0.3479394,0.07501668,0.14312916,0.2663586,0.04688251,geogrid,geogrid,0,iter-3
SW,UpperReek,North,Crevasse,0.98896235,,1.0,0.06884023,1.0,1.0,0.09535374,geogrid,geogrid,0,iter-3
PERM,UpperReek,Reach,Background,10.576926,,100.0,0.03557776,1.1461337,25.018084,14.854082,geogrid,geogrid,0,iter-3
PORO,UpperReek,Reach,Background,0.09440625,,0.2886539,0.0,0.02819812,0.15780501,0.04877921,geogrid,geogrid,0,iter-3
SW,UpperReek,Reach,Background,0.7260637,,1.0,0.0,0.3085966,1.0,0.31333953,geogrid,geogrid,0,iter-3
PERM,UpperReek,Reach,Channel,3310.6643,,10000.0,22.91833,469.78183,9619.074,3056.2634,geogrid,geogrid,0,iter-3
PORO,UpperReek,Reach,Channel,0.2521627,,0.44467327,0.044293955,0.18649533,0.31590635,0.050628137,geogrid,geogrid,0,iter-3
SW,UpperReek,Reach,Channel,0.3039786,,1.0,0.017669901,0.037264068,1.0,0.40486082,geogrid,geogrid,0,iter-3
PERM,UpperReek,Reach,Crevasse,170.94846,,1000.0,1.5678453,23.006899,410.51202,198.39809,geogrid,geogrid,0,iter-3
PORO,UpperReek,Reach,Crevasse,0.19863437,,0.34931892,0.04278317,0.13329743,0.26321602,0.049312208,geogrid,geogrid,0,iter-3
SW,UpperReek,Reach,Crevasse,0.43387964,,1.0,0.054715853,0.1129132,1.0,0.37733498,geogrid,geogrid,0,iter-3
PERM,UpperReek,Stormlands,Background,15.652369,,100.0,0.42610207,1.8591613,37.688114,22.558683,geogrid,geogrid,0,iter-3
PORO,UpperReek,Stormlands,Background,0.10822501,,0.32222122,0.0,0.043005258,0.17878486,0.05724212,geogrid,geogrid,0,iter-3
SW,UpperReek,Stormlands,Background,0.22573856,,0.4470097,0.0,0.14237186,0.30690873,0.066997245,geogrid,geogrid,0,iter-3
PERM,UpperReek,Stormlands,Channel,2979.0208,,10000.0,16.429115,354.05325,8815.42,2961.7585,geogrid,geogrid,0,iter-3
PORO,UpperReek,Stormlands,Channel,0.24433044,,0.39395285,0.021825567,0.17875835,0.3112242,0.051225636,geogrid,geogrid,0,iter-3
SW,UpperReek,Stormlands,Channel,0.035405837,,0.09037145,0.017554792,0.022388851,0.051578265,0.012135265,geogrid,geogrid,0,iter-3
PERM,UpperReek,Stormlands,Crevasse,133.8112,,679.0254,5.1076217,25.85208,266.43658,120.85251,geogrid,geogrid,0,iter-3
PORO,UpperReek,Stormlands,Crevasse,0.20202717,,0.2924279,0.06554952,0.14887701,0.2517359,0.042165745,geogrid,geogrid,0,iter-3
SW,UpperReek,Stormlands,Crevasse,0.09561341,,0.18630467,0.05118486,0.06642103,0.1332118,0.026749955,geogrid,geogrid,0,iter-3
PERM,UpperReek,Vale,Background,14.827396,,100.0,0.12256124,1.9968274,35.119366,18.620293,geogrid,geogrid,0,iter-3
PORO,UpperReek,Vale,Background,0.10526233,,0.27466172,0.0,0.039290637,0.16300613,0.04769464,geogrid,geogrid,0,iter-3
SW,UpperReek,Vale,Background,0.62509614,,1.0,0.0,0.22166587,1.0,0.35119033,geogrid,geogrid,0,iter-3
PERM,UpperReek,Vale,Channel,3113.305,,10000.0,22.338966,467.05148,8846.952,2961.5088,geogrid,geogrid,0,iter-3
PORO,UpperReek,Vale,Channel,0.24767844,,0.41527486,0.045603275,0.18070571,0.315862,0.052254815,geogrid,geogrid,0,iter-3
SW,UpperReek,Vale,Channel,0.81955373,,1.0,0.01881457,0.039134018,1.0,0.37043667,geogrid,geogrid,0,iter-3
PERM,UpperReek,Vale,Crevasse,149.76201,,1000.0,4.9067106,30.461472,350.71616,162.89053,geogrid,geogrid,0,iter-3
PORO,UpperReek,Vale,Crevasse,0.20561379,,0.30976862,0.037045494,0.14681228,0.26384056,0.04584663,geogrid,geogrid,0,iter-3
SW,UpperReek,Vale,Crevasse,0.78531116,,1.0,0.04963881,0.1087545,1.0,0.3725363,geogrid,geogrid,0,iter-3
PERM,UpperReek,Westerlands,Background,9.588373,,100.0,0.057915546,1.1856631,22.202015,13.164924,geogrid,geogrid,0,iter-3
PORO,UpperReek,Westerlands,Background,0.09140562,,0.27856058,0.0,0.027917821,0.15337184,0.047619924,geogrid,geogrid,0,iter-3
SW,UpperReek,Westerlands,Background,0.9767239,,1.0,0.0,1.0,1.0,0.11380381,geogrid,geogrid,0,iter-3
PERM,UpperReek,Westerlands,Channel,3023.1497,,10000.0,7.3311477,459.5101,8260.729,2865.665,geogrid,geogrid,0,iter-3
PORO,UpperReek,Westerlands,Channel,0.24784735,,0.4576715,0.0001642108,0.1858798,0.3110551,0.048944462,geogrid,geogrid,0,iter-3
SW,UpperReek,Westerlands,Channel,0.95369625,,1.0,0.025985058,1.0,1.0,0.19779974,geogrid,geogrid,0,iter-3
PERM,UpperReek,Westerlands,Crevasse,165.22441,,1000.0,1.8632405,20.746817,424.55417,207.93987,geogrid,geogrid,0,iter-3
PORO,UpperReek,Westerlands,Crevasse,0.1970441,,0.36372745,0.03646812,0.13141066,0.26374432,0.050979394,geogrid,geogrid,0,iter-3
SW,UpperReek,Westerlands,Crevasse,0.93419605,,1.0,0.07031801,1.0,1.0,0.2113197,geogrid,geogrid,0,iter-3
PERM,LowerReek,Dorne,Total,1873.5106,,10000.0,0.054483157,3.9409292,5692.116,2617.3079,geogrid,geogrid,0,iter-3
PORO,LowerReek,Dorne,Total,0.20341294,,0.41771424,0.0,0.083029516,0.29526463,0.07959554,geogrid,geogrid,0,iter-3
SW,LowerReek,Dorne,Total,0.9945029,,1.0,0.07936045,1.0,1.0,0.06384382,geogrid,geogrid,0,iter-3
PERM,LowerReek,IronIslands,Total,1884.8905,,10000.0,0.09643873,2.4474962,6182.4106,2763.675,geogrid,geogrid,0,iter-3
PORO,LowerReek,IronIslands,Total,0.19576232,,0.4280622,0.0,0.06629219,0.29796782,0.08736785,geogrid,geogrid,0,iter-3
SW,LowerReek,IronIslands,Total,0.54486287,,1.0,0.0,0.039496507,1.0,0.42782706,geogrid,geogrid,0,iter-3
PERM,LowerReek,North,Total,1571.2892,,10000.0,0.092467174,2.953947,5110.2007,2532.8464,geogrid,geogrid,0,iter-3
PORO,LowerReek,North,Total,0.18768936,,0.4326817,0.0,0.06888021,0.29395545,0.08604321,geogrid,geogrid,0,iter-3
SW,LowerReek,North,Total,0.9920226,,1.0,0.0,1.0,1.0,0.081433855,geogrid,geogrid,0,iter-3
PERM,LowerReek,Reach,Total,1930.9512,,10000.0,0.097227395,4.822007,6110.956,2722.4368,geogrid,geogrid,0,iter-3
PORO,LowerReek,Reach,Total,0.21249662,,0.45001894,0.0,0.10485706,0.30260813,0.0753435,geogrid,geogrid,0,iter-3
SW,LowerReek,Reach,Total,0.6712346,,1.0,0.0,0.074682154,1.0,0.4082843,geogrid,geogrid,0,iter-3
