ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,12444409,1903304,980125,683490,96235405,0,0,0,0,0
Valysar,CentralSouth,57920271,10525060,7673238,5350933,753411363,0,0,0,0,0
Valysar,CentralNorth,37195112,6594318,4806703,3351954,471955202,0,0,0,0,0
Valysar,NorthHorst,5365379,720062,374086,229783,45014422,23093775,3162260,2222885,516950003,79093
Valysar,CentralRamp,13417984,1847017,1230975,858420,120865579,0,0,0,0,0
Valysar,CentralHorst,84341664,12913475,9605668,6698513,943150694,0,0,0,0,0
Valysar,EastLowland,2185199,301058,126523,88231,12422904,0,0,0,0,0
Therys,WestLowland,2370187,435027,179680,125300,17642230,0,0,0,0,0
Therys,CentralSouth,11413248,2753807,1912286,1333533,187761415,0,0,0,0,0
Therys,CentralNorth,20577369,3716058,2143160,1494533,210430271,0,0,0,0,0
Therys,NorthHorst,7286950,953053,376436,231226,45297121,16800962,2762319,1802863,419270428,64148
Therys,CentralRamp,6618997,1491018,1170686,816378,114946058,0,0,0,0,0
Therys,CentralHorst,28286538,7034207,5515554,3846272,541555086,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,307977,57034,33127,23101,3252622,0,0,0,0,0
Volon,CentralSouth,38483299,7071825,5000833,3487331,491016241,0,0,0,0,0
Volon,CentralNorth,6564314,942168,524808,365975,51529239,0,0,0,0,0
Volon,NorthHorst,5118415,976804,755269,463925,90882852,3094008,608613,541377,125901579,19263
Volon,CentralRamp,12958252,2501202,1993808,1390382,195765856,0,0,0,0,0
Volon,CentralHorst,80614627,14144079,11160402,7782707,1095805228,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
