ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6873308,1124903,612930,427427,60181724
Valysar,CentralSouth,63699548,11212864,7926371,5527456,778265764
Valysar,CentralNorth,39999384,7363623,5304447,3699056,520827144
Valysar,NorthHorst,4202359,525761,212829,130730,25610050
Valysar,CentralRamp,13512978,1909100,1268079,884295,124508707
Valysar,CentralHorst,87026254,13962467,10463564,7296767,1027384816
Valysar,EastLowland,2683240,447930,241217,168213,23684328
Therys,WestLowland,3302567,424793,170950,119212,16785040
Therys,CentralSouth,6731748,1692021,1028256,717054,100961267
Therys,CentralNorth,22564356,4411242,2481212,1730273,243622489
Therys,NorthHorst,5008550,657653,239857,147332,28862399
Therys,CentralRamp,6491658,1569009,1216588,848388,119452994
Therys,CentralHorst,29574010,7230556,5460726,3808038,536171770
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,576319,101268,64641,45077,6346875
Volon,CentralSouth,31310580,6631283,5196765,3623964,510254187
Volon,CentralNorth,6565745,930663,459729,320592,45139357
Volon,NorthHorst,2916876,562728,404910,248716,48723519
Volon,CentralRamp,12854070,2197373,1625179,1133318,159571242
Volon,CentralHorst,82145820,14347600,11325711,7897986,1112036392
Volon,EastLowland,0,0,0,0,0
