ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,11155743,1897595,1075639,750097,105613620
Valysar,CentralSouth,65561752,12395047,9033064,6299208,886928545
Valysar,CentralNorth,39572154,6242156,4548026,3171566,446556506
Valysar,NorthHorst,4616799,541003,218595,134272,26303860
Valysar,CentralRamp,13781415,2255936,1662929,1159644,163277841
Valysar,CentralHorst,85109476,14577732,11413888,7959476,1120694255
Valysar,EastLowland,823738,169420,73977,51588,7263577
Therys,WestLowland,1258914,254233,132971,92727,13056001
Therys,CentralSouth,11145801,2243151,1291182,900406,126777181
Therys,CentralNorth,23438896,4554516,2623315,1829369,257575186
Therys,NorthHorst,6623835,849244,340924,209413,41024014
Therys,CentralRamp,6761545,1659135,1293439,901979,126998715
Therys,CentralHorst,29729220,7185127,5535860,3860432,543548895
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,1253,86,0,0,0
Volon,CentralSouth,30880516,6276957,4949818,3451756,486007288
Volon,CentralNorth,7779689,1084462,573233,399744,56283976
Volon,NorthHorst,3962742,691274,500155,307220,60184459
Volon,CentralRamp,13444917,2369523,1778924,1240533,174667055
Volon,CentralHorst,83614904,14973701,11860406,8270855,1164536456
Volon,EastLowland,1199,0,0,0,0
