SGAS,DRAWDOWN,CONBPRES,CONIPOS,DEPTH,DATE,WELL,PRESSURE,CONJPOS,WELLMODEL,SWAT,CONKPOS,CONIDX
0.0,0,300.9173889160156,36,1643.4447021484375,2018-01-01,R_A4,300.9173889160156,48,STANDARD,0.054383546113967896,29,22
0.0,0,301.3284912109375,37,1649.57470703125,2018-01-01,R_A4,301.3284912109375,48,STANDARD,0.13324011862277985,29,23
0.0,0,300.9508361816406,37,1643.943115234375,2018-01-01,R_A4,300.9508361816406,48,STANDARD,0.09136418998241425,28,24
0.0,0,301.3427734375,38,1649.787841796875,2018-01-01,R_A4,301.3427734375,48,STANDARD,0.2431260645389557,28,25
0.0,0,301.94329833984375,38,1658.741943359375,2018-01-01,R_A4,301.94329833984375,47,STANDARD,0.06997489929199219,28,26
0.0,0,303.8634338378906,31,1685.2308349609375,2018-01-01,R_A5,303.8634338378906,20,STANDARD,1.0,1,1
0.0,0,304.0678405761719,31,1687.3876953125,2018-01-01,R_A5,304.0678405761719,20,STANDARD,1.0,2,2
0.0,0,304.2722473144531,31,1689.544677734375,2018-01-01,R_A5,304.2722473144531,20,STANDARD,1.0,3,3
0.0,0,304.47662353515625,31,1691.7015380859375,2018-01-01,R_A5,304.47662353515625,20,STANDARD,1.0,4,4
0.0,0,304.6810302734375,31,1693.8585205078125,2018-01-01,R_A5,304.6810302734375,20,STANDARD,1.0,5,5
0.0,0,304.88543701171875,31,1696.015380859375,2018-01-01,R_A5,304.88543701171875,20,STANDARD,1.0,6,6
0.0,0,305.3956298828125,31,1698.1722412109375,2018-01-01,R_A5,305.3956298828125,20,STANDARD,1.0,7,7
0.0,0,305.1702880859375,31,1695.79443359375,2018-01-01,R_A5,305.1702880859375,21,STANDARD,1.0,9,8
0.0,0,305.29547119140625,31,1700.3406982421875,2018-01-01,R_A5,305.29547119140625,21,STANDARD,1.0,11,9
0.0,0,305.4891357421875,31,1702.38427734375,2018-01-01,R_A5,305.4891357421875,21,STANDARD,1.0,12,10
0.0,0,305.69476318359375,31,1704.427978515625,2018-01-01,R_A5,305.69476318359375,21,STANDARD,1.0,13,11
0.0,0,305.888427734375,31,1706.471435546875,2018-01-01,R_A5,305.888427734375,21,STANDARD,1.0,14,12
0.0,0,306.0821228027344,31,1708.51513671875,2018-01-01,R_A5,306.0821228027344,21,STANDARD,1.0,15,13
0.0,0,306.4208068847656,31,1710.5587158203125,2018-01-01,R_A5,306.4208068847656,21,STANDARD,1.0,16,14
0.0,0,306.6144714355469,31,1712.602294921875,2018-01-01,R_A5,306.6144714355469,21,STANDARD,1.0,17,15
0.0,0,306.7767333984375,31,1714.314453125,2018-01-01,R_A5,306.7767333984375,21,STANDARD,1.0,18,16
0.0,0,306.80401611328125,31,1716.2598876953125,2018-01-01,R_A5,306.80401611328125,21,STANDARD,1.0,27,17
0.0,0,307.0263977050781,31,1718.606201171875,2018-01-01,R_A5,307.0263977050781,21,STANDARD,1.0,28,18
0.0,0,307.5545349121094,31,1720.952392578125,2018-01-01,R_A5,307.5545349121094,21,STANDARD,1.0,29,19
0.0,0,307.77691650390625,31,1723.2987060546875,2018-01-01,R_A5,307.77691650390625,21,STANDARD,1.0,30,20
0.0,0,307.9992980957031,31,1725.64501953125,2018-01-01,R_A5,307.9992980957031,21,STANDARD,1.0,31,21
0.0,0,305.0865783691406,17,1694.9111328125,2018-01-01,R_A6,305.0865783691406,42,STANDARD,1.0,1,1
0.0,0,305.2333984375,17,1696.46044921875,2018-01-01,R_A6,305.2333984375,42,STANDARD,1.0,2,2
0.0,0,305.3802185058594,17,1698.0096435546875,2018-01-01,R_A6,305.3802185058594,42,STANDARD,1.0,3,3
0.0,0,305.52703857421875,17,1699.5589599609375,2018-01-01,R_A6,305.52703857421875,42,STANDARD,1.0,4,4
0.0,0,305.6738586425781,17,1701.108154296875,2018-01-01,R_A6,305.6738586425781,42,STANDARD,1.0,5,5
0.0,0,305.8206787109375,17,1702.6573486328125,2018-01-01,R_A6,305.8206787109375,42,STANDARD,1.0,6,6
0.0,0,305.66845703125,17,1704.2066650390625,2018-01-01,R_A6,305.66845703125,42,STANDARD,1.0,7,7
0.0,0,305.8152770996094,17,1705.755859375,2018-01-01,R_A6,305.8152770996094,42,STANDARD,1.0,8,8
0.0,0,306.2611389160156,17,1707.30517578125,2018-01-01,R_A6,306.2611389160156,42,STANDARD,1.0,9,9
0.0,0,306.1021728515625,17,1708.8544921875,2018-01-01,R_A6,306.1021728515625,42,STANDARD,1.0,10,10
0.0,0,306.2879333496094,17,1710.813232421875,2018-01-01,R_A6,306.2879333496094,42,STANDARD,1.0,11,11
0.0,0,306.51239013671875,17,1713.181640625,2018-01-01,R_A6,306.51239013671875,42,STANDARD,1.0,12,12
0.0,0,306.74884033203125,17,1715.550048828125,2018-01-01,R_A6,306.74884033203125,42,STANDARD,1.0,13,13
0.0,0,306.9732971191406,17,1717.9183349609375,2018-01-01,R_A6,306.9732971191406,42,STANDARD,1.0,14,14
0.0,0,307.19775390625,17,1720.2867431640625,2018-01-01,R_A6,307.19775390625,42,STANDARD,1.0,15,15
0.0,0,307.5672302246094,17,1722.655029296875,2018-01-01,R_A6,307.5672302246094,42,STANDARD,1.0,16,16
0.0,0,307.79168701171875,17,1725.0234375,2018-01-01,R_A6,307.79168701171875,42,STANDARD,1.0,17,17
0.0,0,307.9228515625,17,1726.4071044921875,2018-01-01,R_A6,307.9228515625,42,STANDARD,1.0,18,18
0.0,0,307.866455078125,17,1727.4698486328125,2018-01-01,R_A6,307.866455078125,42,STANDARD,1.0,27,19
0.0,0,308.33587646484375,17,1729.1962890625,2018-01-01,R_A6,308.33587646484375,42,STANDARD,1.0,28,20
0.0,0,308.49951171875,17,1730.922607421875,2018-01-01,R_A6,308.49951171875,42,STANDARD,1.0,29,21
0.0,0,308.6631164550781,17,1732.6490478515625,2018-01-01,R_A6,308.6631164550781,42,STANDARD,1.0,30,22
0.0,0,308.5209655761719,17,1734.37548828125,2018-01-01,R_A6,308.5209655761719,42,STANDARD,1.0,31,23
0.0,0,297.5216979980469,22,1640.142822265625,2018-03-01,R_A2,297.5216979980469,30,STANDARD,0.14350946247577667,1,1
0.0,0,297.6369323730469,22,1641.861328125,2018-03-01,R_A2,297.6369323730469,30,STANDARD,0.11779661476612091,2,2
0.0,0,297.752197265625,22,1643.5799560546875,2018-03-01,R_A2,297.752197265625,30,STANDARD,0.05815422907471657,3,3
0.0,0,297.86749267578125,22,1645.2984619140625,2018-03-01,R_A2,297.86749267578125,30,STANDARD,0.06307952105998993,4,4
0.0,0,297.98284912109375,22,1647.0169677734375,2018-03-01,R_A2,297.98284912109375,30,STANDARD,0.06492443382740021,5,5
0.0,0,298.1443176269531,22,1648.7354736328125,2018-03-01,R_A2,298.1443176269531,30,STANDARD,0.6498649716377258,6,6
0.0,0,298.28790283203125,22,1650.4539794921875,2018-03-01,R_A2,298.28790283203125,30,STANDARD,0.8777819871902466,7,7
0.0,0,298.4106140136719,22,1652.172607421875,2018-03-01,R_A2,298.4106140136719,30,STANDARD,0.8740485906600952,8,8
0.0,0,298.8575744628906,22,1653.89111328125,2018-03-01,R_A2,298.8575744628906,30,STANDARD,0.882899284362793,9,9
0.0,0,299.29296875,22,1655.609619140625,2018-03-01,R_A2,299.29296875,30,STANDARD,0.8961786031723022,10,10
0.0,0,299.2892150878906,22,1657.5126953125,2018-03-01,R_A2,299.2892150878906,30,STANDARD,0.06979218870401382,11,11
0.0,0,300.0325622558594,22,1661.68798828125,2018-03-01,R_A2,300.0325622558594,30,STANDARD,0.4382731318473816,13,12
0.0,0,300.2876281738281,22,1663.775634765625,2018-03-01,R_A2,300.2876281738281,30,STANDARD,0.4780585765838623,14,13
0.0,0,300.4275207519531,22,1665.8631591796875,2018-03-01,R_A2,300.4275207519531,30,STANDARD,0.9078156352043152,15,14
0.0,0,300.48760986328125,22,1671.2578125,2018-03-01,R_A2,300.48760986328125,29,STANDARD,0.9593875408172607,15,15
0.0,0,300.62847900390625,22,1673.4022216796875,2018-03-01,R_A2,300.62847900390625,29,STANDARD,0.9625740051269531,16,16
0.0,0,300.771240234375,22,1675.546630859375,2018-03-01,R_A2,300.771240234375,29,STANDARD,0.9694306254386902,17,17
0.0,0,300.8682861328125,22,1676.9935302734375,2018-03-01,R_A2,300.8682861328125,29,STANDARD,0.9958305358886719,18,18
0.0,0,302.1636047363281,22,1678.2301025390625,2018-03-01,R_A2,302.1636047363281,29,STANDARD,0.6973329782485962,27,19
-5.775196943932914e-13,0,302.4523010253906,22,1679.9539794921875,2018-03-01,R_A2,302.4523010253906,29,STANDARD,1.0,28,20
-1.3977601298620357e-08,0,302.7603759765625,22,1681.6778564453125,2018-03-01,R_A2,302.7603759765625,29,STANDARD,0.9999998807907104,29,21
-6.930194807776291e-13,0,303.70623779296875,22,1683.4017333984375,2018-03-01,R_A2,303.70623779296875,29,STANDARD,1.0,30,22
-2.974059309235463e-15,0,304.13421630859375,22,1685.1256103515625,2018-03-01,R_A2,304.13421630859375,29,STANDARD,1.0,31,23
-1.240421741016684e-11,0,274.3288879394531,31,1685.2308349609375,2018-04-28,R_A5,274.3288879394531,20,STANDARD,1.0,1,1
-1.3739066308249281e-11,0,274.5330505371094,31,1687.3876953125,2018-04-28,R_A5,274.5330505371094,20,STANDARD,1.0,2,2
-1.2298692446399695e-11,0,274.73699951171875,31,1689.544677734375,2018-04-28,R_A5,274.73699951171875,20,STANDARD,1.0,3,3
-1.1298411858873258e-11,0,274.9408874511719,31,1691.7015380859375,2018-04-28,R_A5,274.9408874511719,20,STANDARD,1.0,4,4
-1.0233877981158379e-11,0,275.14483642578125,31,1693.8585205078125,2018-04-28,R_A5,275.14483642578125,20,STANDARD,1.0,5,5
-8.688752842211933e-12,0,275.34881591796875,31,1696.015380859375,2018-04-28,R_A5,275.34881591796875,20,STANDARD,1.0,6,6
-1.6651297311473523e-12,0,275.90789794921875,31,1698.1722412109375,2018-04-28,R_A5,275.90789794921875,20,STANDARD,1.0,7,7
1.9523972282636803e-12,0,275.2795104980469,31,1695.79443359375,2018-04-28,R_A5,275.2795104980469,21,STANDARD,1.0,9,8
-1.0309057074794556e-13,0,276.4662170410156,31,1700.3406982421875,2018-04-28,R_A5,276.4662170410156,21,STANDARD,1.0,11,9
-3.7203232161608923e-10,0,274.9989013671875,31,1702.38427734375,2018-04-28,R_A5,274.9989013671875,21,STANDARD,1.0,12,10
-2.5441039899765094e-11,0,275.2065124511719,31,1704.427978515625,2018-04-28,R_A5,275.2065124511719,21,STANDARD,1.0,13,11
0.0,0,275.40667724609375,31,1706.471435546875,2018-04-28,R_A5,275.40667724609375,21,STANDARD,1.0,14,12
-1.5706982589569485e-11,0,275.67047119140625,31,1708.51513671875,2018-04-28,R_A5,275.67047119140625,21,STANDARD,1.0,15,13
-3.4374402196196696e-12,0,276.0658874511719,31,1710.5587158203125,2018-04-28,R_A5,276.0658874511719,21,STANDARD,1.0,16,14
-3.4443030025310684e-12,0,276.3065490722656,31,1712.602294921875,2018-04-28,R_A5,276.3065490722656,21,STANDARD,1.0,17,15
-5.685395296911588e-12,0,276.4865417480469,31,1714.314453125,2018-04-28,R_A5,276.4865417480469,21,STANDARD,1.0,18,16
-1.889854239897279e-13,0,285.6225891113281,31,1716.2598876953125,2018-04-28,R_A5,285.6225891113281,21,STANDARD,1.0,27,17
-6.047007579075729e-20,0,285.82733154296875,31,1718.606201171875,2018-04-28,R_A5,285.82733154296875,21,STANDARD,1.0,28,18
-5.303594412205985e-22,0,297.9552917480469,31,1720.952392578125,2018-04-28,R_A5,297.9552917480469,21,STANDARD,1.0,29,19
-7.534868676179636e-22,0,304.9136047363281,31,1723.2987060546875,2018-04-28,R_A5,304.9136047363281,21,STANDARD,1.0,30,20
-5.837613915591319e-21,0,306.9236755371094,31,1725.64501953125,2018-04-28,R_A5,306.9236755371094,21,STANDARD,1.0,31,21
0.0,0,279.5880432128906,28,1611.049072265625,2018-07-03,R_A3,279.5880432128906,41,STANDARD,0.2515542805194855,1,1
0.0,0,279.6797180175781,28,1613.085205078125,2018-07-03,R_A3,279.6797180175781,41,STANDARD,0.11869028955698013,2,2
0.0,0,278.9228515625,29,1601.896240234375,2018-07-03,R_A3,278.9228515625,41,STANDARD,0.1420014649629593,2,3
0.0,0,279.05914306640625,29,1603.9415283203125,2018-07-03,R_A3,279.05914306640625,41,STANDARD,0.1186550185084343,3,4
0.0,0,279.195556640625,29,1605.9866943359375,2018-07-03,R_A3,279.195556640625,41,STANDARD,0.1323794573545456,4,5
0.0,0,279.3341369628906,29,1608.031982421875,2018-07-03,R_A3,279.3341369628906,41,STANDARD,0.6499378681182861,5,6
0.0,0,279.48065185546875,29,1610.0771484375,2018-07-03,R_A3,279.48065185546875,41,STANDARD,0.2904478907585144,6,7
0.0,0,279.61676025390625,29,1612.1224365234375,2018-07-03,R_A3,279.61676025390625,41,STANDARD,0.19525477290153503,7,8
0.0,0,279.7530822753906,29,1614.1676025390625,2018-07-03,R_A3,279.7530822753906,41,STANDARD,0.1997104436159134,8,9
0.0,0,279.9638977050781,29,1616.212890625,2018-07-03,R_A3,279.9638977050781,41,STANDARD,0.7977202534675598,9,10
0.0,0,281.7807922363281,29,1618.258056640625,2018-07-03,R_A3,281.7807922363281,41,STANDARD,0.79610276222229,10,11
0.0,0,296.71417236328125,29,1620.4334716796875,2018-07-03,R_A3,296.71417236328125,41,STANDARD,0.048243921250104904,11,12
0.0,0,296.8686218261719,29,1622.739013671875,2018-07-03,R_A3,296.8686218261719,41,STANDARD,0.053589098155498505,12,13
0.0,0,297.0233154296875,29,1625.04443359375,2018-07-03,R_A3,297.0233154296875,41,STANDARD,0.3721952736377716,13,14
0.0,0,297.7205810546875,29,1629.6553955078125,2018-07-03,R_A3,297.7205810546875,41,STANDARD,0.4957638084888458,15,15
0.0,0,297.8473815917969,29,1631.5238037109375,2018-07-03,R_A3,297.8473815917969,41,STANDARD,0.8066837191581726,16,16
0.0,0,284.2469787597656,29,1634.046875,2018-07-03,R_A3,284.2469787597656,41,STANDARD,0.6531738042831421,27,17
0.0,0,284.50494384765625,29,1637.6416015625,2018-07-03,R_A3,284.50494384765625,41,STANDARD,0.04511643201112747,28,18
0.0,0,284.7451171875,29,1641.236328125,2018-07-03,R_A3,284.7451171875,41,STANDARD,0.04873369261622429,29,19
0.0,0,285.16729736328125,29,1644.8311767578125,2018-07-03,R_A3,285.16729736328125,41,STANDARD,0.7044017314910889,30,20
0.0,0,285.0361633300781,29,1648.4259033203125,2018-07-03,R_A3,285.0361633300781,41,STANDARD,0.06812046468257904,31,21
0.0,0,279.3155822753906,30,1630.9530029296875,2018-09-12,R_A4,279.3155822753906,52,STANDARD,0.049308259040117264,1,1
0.0,0,279.0440673828125,31,1625.56640625,2018-09-12,R_A4,279.0440673828125,52,STANDARD,0.047699082642793655,1,2
0.0,0,279.18292236328125,31,1627.6497802734375,2018-09-12,R_A4,279.18292236328125,52,STANDARD,0.07894915342330933,2,3
0.0,0,279.32171630859375,31,1629.733154296875,2018-09-12,R_A4,279.32171630859375,52,STANDARD,0.05070532485842705,3,4
0.0,0,279.4606018066406,31,1631.816650390625,2018-09-12,R_A4,279.4606018066406,52,STANDARD,0.05240287259221077,4,5
0.0,0,279.5995788574219,31,1633.9000244140625,2018-09-12,R_A4,279.5995788574219,52,STANDARD,0.05435613915324211,5,6
0.0,0,279.52313232421875,32,1631.9696044921875,2018-09-12,R_A4,279.52313232421875,52,STANDARD,0.05402400717139244,5,7
0.0,0,279.64849853515625,32,1633.848876953125,2018-09-12,R_A4,279.64849853515625,52,STANDARD,0.09363396465778351,6,8
0.0,0,279.6087646484375,32,1636.8148193359375,2018-09-12,R_A4,279.6087646484375,51,STANDARD,0.15193594992160797,6,9
0.0,0,279.4883728027344,32,1635.008056640625,2018-09-12,R_A4,279.4883728027344,51,STANDARD,0.05682835727930069,5,10
0.0,0,279.6449890136719,33,1636.91162109375,2018-09-12,R_A4,279.6449890136719,51,STANDARD,0.05688674747943878,5,11
0.0,0,279.52301025390625,33,1635.0823974609375,2018-09-12,R_A4,279.52301025390625,51,STANDARD,0.056049540638923645,4,12
0.0,0,279.9307861328125,33,1644.4454345703125,2018-09-12,R_A4,279.9307861328125,50,STANDARD,0.06482559442520142,5,13
0.0,0,279.81072998046875,33,1642.643798828125,2018-09-12,R_A4,279.81072998046875,50,STANDARD,0.061056558042764664,4,14
0.0,0,279.7454528808594,34,1640.4466552734375,2018-09-12,R_A4,279.7454528808594,50,STANDARD,0.06156129390001297,4,15
0.0,0,279.97509765625,35,1642.0843505859375,2018-09-12,R_A4,279.97509765625,50,STANDARD,0.06000452861189842,4,16
0.0,0,279.859619140625,35,1640.3563232421875,2018-09-12,R_A4,279.859619140625,50,STANDARD,0.09804072976112366,3,17
0.0,0,279.74322509765625,35,1638.6282958984375,2018-09-12,R_A4,279.74322509765625,50,STANDARD,0.18358847498893738,2,18
0.0,0,279.542236328125,35,1643.0809326171875,2018-09-12,R_A4,279.542236328125,49,STANDARD,0.053199805319309235,30,19
0.0,0,279.1440124511719,35,1637.1343994140625,2018-09-12,R_A4,279.1440124511719,49,STANDARD,0.05443746596574783,29,20
0.0,0,279.57147216796875,36,1642.9840087890625,2018-09-12,R_A4,279.57147216796875,49,STANDARD,0.05785614997148514,29,21
0.0,0,279.5063781738281,36,1643.4447021484375,2018-09-12,R_A4,279.5063781738281,48,STANDARD,0.05620093271136284,29,22
0.0,0,280.02783203125,37,1649.57470703125,2018-09-12,R_A4,280.02783203125,48,STANDARD,0.14808389544487,29,23
0.0,0,279.65087890625,37,1643.943115234375,2018-09-12,R_A4,279.65087890625,48,STANDARD,0.09887847304344177,28,24
0.0,0,280.35455322265625,38,1649.787841796875,2018-09-12,R_A4,280.35455322265625,48,STANDARD,0.23965783417224884,28,25
0.0,0,280.6932373046875,38,1658.741943359375,2018-09-12,R_A4,280.6932373046875,47,STANDARD,0.07775363326072693,28,26
-5.231975978489938e-15,0,274.5713195800781,17,1694.9111328125,2018-11-07,R_A6,274.5713195800781,42,STANDARD,1.0,1,1
-2.267777615068173e-15,0,274.7162780761719,17,1696.46044921875,2018-11-07,R_A6,274.7162780761719,42,STANDARD,1.0,2,2
-5.291484701715763e-16,0,274.8591613769531,17,1698.0096435546875,2018-11-07,R_A6,274.8591613769531,42,STANDARD,1.0,3,3
1.2604989514458046e-15,0,274.9987487792969,17,1699.5589599609375,2018-11-07,R_A6,274.9987487792969,42,STANDARD,1.0,4,4
4.504073556585745e-15,0,275.1368103027344,17,1701.108154296875,2018-11-07,R_A6,275.1368103027344,42,STANDARD,1.0,5,5
3.9319369700245577e-13,0,275.2778015136719,17,1702.6573486328125,2018-11-07,R_A6,275.2778015136719,42,STANDARD,1.0,6,6
8.34133651907154e-13,0,275.1368103027344,17,1704.2066650390625,2018-11-07,R_A6,275.1368103027344,42,STANDARD,1.0,7,7
4.704529409267633e-13,0,275.2840270996094,17,1705.755859375,2018-11-07,R_A6,275.2840270996094,42,STANDARD,1.0,8,8
4.8057562839149207e-14,0,275.78192138671875,17,1707.30517578125,2018-11-07,R_A6,275.78192138671875,42,STANDARD,1.0,9,9
