Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:55:27
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       266244159.01         46206722.44         35959503.94         22616039.83
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  266244159.01         46206722.44         35959503.94         22616039.83
MidReek    1                       201392848.06         38470256.29         30812667.59         19379035.90
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  201392848.06         38470256.29         30812667.59         19379035.90
LowerReek  1                       123831915.66         26081916.53         21659256.52         13622173.69
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  123831915.66         26081916.53         21659256.52         13622173.69
Totals     1                       591468922.74        110758895.26         88431428.05         55617249.42
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  591468922.74        110758895.26         88431428.05         55617249.42
