SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9389278,4.1634181,1,SWOF,,,,
0.0405601,0.0001697,0.8798614,2.2334317,1,SWOF,,,,
0.0605601,0.0012651,0.7684557,0.9246556,1,SWOF,,,,
0.0805601,0.0032757,0.6667595,0.4935447,1,SWOF,,,,
0.1005601,0.0061965,0.5751479,0.3030079,1,SWOF,,,,
0.1205601,0.0100549,0.4935451,0.2033024,1,SWOF,,,,
0.1405601,0.0148925,0.4215462,0.1450421,1,SWOF,,,,
0.1605601,0.0207598,0.358529,0.10824,1,SWOF,,,,
0.1805601,0.0277132,0.303746,0.0836031,1,SWOF,,,,
0.2005601,0.0358136,0.2563947,0.0663518,1,SWOF,,,,
0.2205601,0.0451252,0.2156683,0.0538308,1,SWOF,,,,
0.2405601,0.0557141,0.1807899,0.0444732,1,SWOF,,,,
0.2605601,0.0676479,0.1510334,0.0373072,1,SWOF,,,,
0.2805601,0.0809941,0.1257342,0.0317054,1,SWOF,,,,
0.3005601,0.0958188,0.1042941,0.0272484,1,SWOF,,,,
0.3205601,0.1121856,0.0861808,0.0236477,1,SWOF,,,,
0.3405601,0.1301537,0.0709249,0.0206997,1,SWOF,,,,
0.3605601,0.1497764,0.0581158,0.0182574,1,SWOF,,,,
0.3805601,0.1710986,0.0473962,0.0162129,1,SWOF,,,,
0.4005601,0.1941559,0.0384574,0.0144851,1,SWOF,,,,
0.4205601,0.2189694,0.0310294,0.0130127,1,SWOF,,,,
0.4405601,0.2455458,0.0248817,0.0117484,1,SWOF,,,,
0.4605601,0.2738733,0.0198159,0.0106552,1,SWOF,,,,
0.4805601,0.30392,0.0156623,0.0097039,1,SWOF,,,,
0.5005601,0.3356304,0.0122751,0.0088713,1,SWOF,,,,
0.5205601,0.3689233,0.0095301,0.0081387,1,SWOF,,,,
0.5405601,0.4036898,0.0073209,0.0074909,1,SWOF,,,,
0.5605601,0.4397913,0.0055569,0.0069155,1,SWOF,,,,
0.5805601,0.4770586,0.0041612,0.0064022,1,SWOF,,,,
0.6005601,0.5152914,0.0030682,0.0059425,1,SWOF,,,,
0.6205601,0.5542587,0.0022224,0.0055293,1,SWOF,,,,
0.6405601,0.5937,0.001577,0.0051565,1,SWOF,,,,
0.6605601,0.6333274,0.0010925,0.0048193,1,SWOF,,,,
0.6805601,0.6728281,0.0007355,0.0045132,1,SWOF,,,,
0.7005601,0.7118688,0.0004787,0.0042346,1,SWOF,,,,
0.7205601,0.7500983,0.0002988,0.0039803,1,SWOF,,,,
0.7405601,0.7871531,0.0001772,0.0037476,1,SWOF,,,,
0.7605601,0.8226582,9.85e-05,0.0035343,1,SWOF,,,,
0.7805601,0.8562289,5.02e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8874698,2.28e-05,0.0031574,1,SWOF,,,,
0.8205601,0.9159645,8.7e-06,0.0029905,1,SWOF,,,,
0.8405601,0.9412507,2.6e-06,0.0028362,1,SWOF,,,,
0.8605601,0.9627537,5e-07,0.0026932,1,SWOF,,,,
0.8805601,0.9795628,0.0,0.0025605,1,SWOF,,,,
0.8994585,0.9890254,0.0,0.0024437,1,SWOF,,,,
0.9005601,0.9891456,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9913287,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9935118,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9956949,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.997878,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8863354,0.0
,,,,1,SGOF,0.07,7.96e-05,0.835102,0.0
,,,,1,SGOF,0.09,0.000432,0.7813267,0.0
,,,,1,SGOF,0.11,0.0011751,0.7256706,0.0
,,,,1,SGOF,0.13,0.0024098,0.6688798,0.0
,,,,1,SGOF,0.15,0.0042333,0.6117507,0.0
,,,,1,SGOF,0.17,0.0067432,0.5550903,0.0
,,,,1,SGOF,0.19,0.0100394,0.4996757,0.0
,,,,1,SGOF,0.21,0.0142246,0.4462162,0.0
,,,,1,SGOF,0.23,0.0194047,0.3953235,0.0
,,,,1,SGOF,0.25,0.0256889,0.3474898,0.0
,,,,1,SGOF,0.27,0.033189,0.3030775,0.0
,,,,1,SGOF,0.29,0.0420186,0.2623185,0.0
,,,,1,SGOF,0.31,0.0522921,0.225322,0.0
,,,,1,SGOF,0.33,0.0641228,0.1920886,0.0
,,,,1,SGOF,0.35,0.0776215,0.1625282,0.0
,,,,1,SGOF,0.37,0.0928941,0.1364793,0.0
,,,,1,SGOF,0.39,0.1100387,0.1137281,0.0
,,,,1,SGOF,0.41,0.1291427,0.0940266,0.0
,,,,1,SGOF,0.43,0.1502799,0.0771069,0.0
,,,,1,SGOF,0.45,0.1735065,0.0626945,0.0
,,,,1,SGOF,0.47,0.1988574,0.0505173,0.0
,,,,1,SGOF,0.49,0.2263431,0.0403133,0.0
,,,,1,SGOF,0.51,0.2559455,0.0318353,0.0
,,,,1,SGOF,0.53,0.2876153,0.0248539,0.0
,,,,1,SGOF,0.55,0.3212691,0.0191593,0.0
,,,,1,SGOF,0.57,0.3567878,0.0145622,0.0
,,,,1,SGOF,0.59,0.3940156,0.010893,0.0
,,,,1,SGOF,0.61,0.4327604,0.0080015,0.0
,,,,1,SGOF,0.63,0.472795,0.0057555,0.0
,,,,1,SGOF,0.65,0.5138601,0.0040399,0.0
,,,,1,SGOF,0.67,0.5556678,0.0027547,0.0
,,,,1,SGOF,0.69,0.5979067,0.001814,0.0
,,,,1,SGOF,0.71,0.6402468,0.0011446,0.0
,,,,1,SGOF,0.73,0.6823452,0.0006846,0.0
,,,,1,SGOF,0.75,0.7238509,0.0003822,0.0
,,,,1,SGOF,0.77,0.7644077,0.0001946,0.0
,,,,1,SGOF,0.79,0.8036543,8.7e-05,0.0
,,,,1,SGOF,0.81,0.841216,3.2e-05,0.0
,,,,1,SGOF,0.83,0.8766799,8.5e-06,0.0
,,,,1,SGOF,0.85,0.9095156,1.2e-06,0.0
,,,,1,SGOF,0.87,0.9387212,0.0,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9314281,7.6168415,2,SWOF,,,,
0.1382346,0.0002107,0.8654289,5.9450677,2,SWOF,,,,
0.1582346,0.0015777,0.7420926,3.8062496,2,SWOF,,,,
0.1782346,0.0041014,0.6312125,2.5699127,2,SWOF,,,,
0.1982346,0.0077893,0.5331077,1.809255,2,SWOF,,,,
0.2182346,0.0126894,0.4474496,1.3174801,2,SWOF,,,,
0.2382346,0.0188681,0.3734747,0.9864521,2,SWOF,,,,
0.2582346,0.0264032,0.3101656,0.7560392,2,SWOF,,,,
0.2782346,0.0353803,0.2563903,0.5910649,2,SWOF,,,,
0.2982346,0.0458907,0.2110005,0.4700569,2,SWOF,,,,
0.3182346,0.058029,0.1728948,0.3794246,2,SWOF,,,,
0.3382346,0.071892,0.141055,0.3102933,2,SWOF,,,,
0.3582346,0.0875755,0.1145644,0.2567078,2,SWOF,,,,
0.3782346,0.1051731,0.0926126,0.2145753,2,SWOF,,,,
0.3982346,0.1247727,0.0744925,0.1810228,2,SWOF,,,,
0.4182346,0.1464535,0.0595938,0.1539948,2,SWOF,,,,
0.4382346,0.1702827,0.0473943,0.1319957,2,SWOF,,,,
0.4582346,0.1963126,0.0374501,0.1139205,2,SWOF,,,,
0.4782346,0.224573,0.0293799,0.0989411,2,SWOF,,,,
0.4982346,0.2550693,0.0228645,0.0864291,2,SWOF,,,,
0.5182346,0.287777,0.0176346,0.0759023,2,SWOF,,,,
0.5382346,0.3226369,0.0134638,0.0669862,2,SWOF,,,,
0.5582346,0.3595503,0.0101624,0.0593877,2,SWOF,,,,
0.5782346,0.3983753,0.0075711,0.0528747,2,SWOF,,,,
0.5982346,0.4389227,0.0055571,0.0472624,2,SWOF,,,,
0.6182346,0.4809544,0.0040094,0.042402,2,SWOF,,,,
0.6382346,0.5241822,0.0028357,0.038173,2,SWOF,,,,
0.6582346,0.5682687,0.0019593,0.0344775,2,SWOF,,,,
0.6782346,0.6128296,0.0013169,0.0312347,2,SWOF,,,,
0.6982346,0.6574377,0.0008563,0.0283784,2,SWOF,,,,
0.7182346,0.7016293,0.0005349,0.0258531,2,SWOF,,,,
0.7382346,0.7449102,0.0003178,0.023613,2,SWOF,,,,
0.7582346,0.7867639,0.0001772,0.0216192,2,SWOF,,,,
0.7782346,0.8266554,9.11e-05,0.0198393,2,SWOF,,,,
0.7982346,0.8640335,4.18e-05,0.0182457,2,SWOF,,,,
0.8182346,0.8983281,1.63e-05,0.0168149,2,SWOF,,,,
0.8382346,0.9289274,5e-06,0.0155269,2,SWOF,,,,
0.8582346,0.9551128,1e-06,0.0143646,2,SWOF,,,,
0.8782346,0.97584,1e-07,0.013313,2,SWOF,,,,
0.8982346,0.9887429,0.0,0.0123596,2,SWOF,,,,
0.8994585,0.9890254,0.0,0.0123043,2,SWOF,,,,
0.9182346,0.9910749,0.0,0.0114933,2,SWOF,,,,
0.9382346,0.993258,0.0,0.0107044,2,SWOF,,,,
0.9582346,0.9954411,0.0,0.0099847,2,SWOF,,,,
0.9782346,0.9976242,0.0,0.0093267,2,SWOF,,,,
0.9982346,0.9998073,0.0,0.0087242,2,SWOF,,,,
1.0,1.0,0.0,0.0086734,2,SWOF,,,,
,,,,2,SGOF,0.0,0.0,1.0,0.0
,,,,2,SGOF,0.05,0.0,0.8706412,0.0
,,,,2,SGOF,0.07,0.000108,0.8118625,0.0
,,,,2,SGOF,0.09,0.0005879,0.7502202,0.0
,,,,2,SGOF,0.11,0.001605,0.6867199,0.0
,,,,2,SGOF,0.13,0.0033039,0.6224728,0.0
,,,,2,SGOF,0.15,0.0058261,0.5586278,0.0
,,,,2,SGOF,0.17,0.0093155,0.4962976,0.0
,,,,2,SGOF,0.19,0.0139204,0.4364909,0.0
,,,,2,SGOF,0.21,0.0197947,0.3800573,0.0
,,,,2,SGOF,0.23,0.0270973,0.3276521,0.0
,,,,2,SGOF,0.25,0.0359913,0.2797213,0.0
,,,,2,SGOF,0.27,0.0466425,0.2365062,0.0
,,,,2,SGOF,0.29,0.0592172,0.1980638,0.0
,,,,2,SGOF,0.31,0.0738788,0.1642966,0.0
