ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,15753710,2218491,1079339,752677,105976930
Valysar,CentralSouth,62931709,10074975,6874487,4793924,674984503
Valysar,CentralNorth,37226344,6214171,4502211,3139617,442058068
Valysar,NorthHorst,6059373,696498,296546,182153,35683861
Valysar,CentralRamp,13504857,1990853,1377831,960831,135284970
Valysar,CentralHorst,88810965,14131170,10417178,7264420,1022830330
Valysar,EastLowland,300909,57701,32868,22920,3227172
Therys,WestLowland,5595088,1634474,1176432,820385,115510224
Therys,CentralSouth,11958819,2668436,1824666,1272431,179158306
Therys,CentralNorth,21402731,4343162,2564128,1788095,251763737
Therys,NorthHorst,8294778,1225361,538804,330961,64835172
Therys,CentralRamp,6681712,1354864,1063596,741698,104431148
Therys,CentralHorst,28956375,7162037,5544483,3866445,544395525
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,35061,4728,919,641,90265
Volon,CentralSouth,29562319,5050703,3630143,2531481,356432493
Volon,CentralNorth,7487490,1010607,522760,364546,51328137
Volon,NorthHorst,5428043,955287,713582,438318,85866471
Volon,CentralRamp,12659713,2311110,1834831,1279519,180156316
Volon,CentralHorst,81300737,13675374,10130721,7064659,994704031
Volon,EastLowland,0,0,0,0,0
