WELL,PRESSURE,SGAS,SWAT,CONKPOS,DRAWDOWN,CONIDX,DEPTH,WELLMODEL,CONBPRES,DATE,CONJPOS,CONIPOS
R_A5,305.6662292480469,0.0,1.0,13,0,11,1704.126708984375,STANDARD,305.6662292480469,2018-01-01,21,31
R_A5,305.8682861328125,0.0,1.0,14,0,12,1706.2589111328125,STANDARD,305.8682861328125,2018-01-01,21,31
R_A5,306.07037353515625,0.0,1.0,15,0,13,1708.39111328125,STANDARD,306.07037353515625,2018-01-01,21,31
R_A5,306.4174499511719,0.0,1.0,16,0,14,1710.523193359375,STANDARD,306.4174499511719,2018-01-01,21,31
R_A5,306.6145935058594,0.0,1.0,17,0,15,1712.6033935546875,STANDARD,306.6145935058594,2018-01-01,21,31
R_A5,306.73785400390625,0.0,1.0,18,0,16,1713.9041748046875,STANDARD,306.73785400390625,2018-01-01,21,31
R_A5,306.7843017578125,0.0,1.0,19,0,17,1714.39404296875,STANDARD,306.7843017578125,2018-01-01,21,31
R_A5,306.7548522949219,0.0,1.0,26,0,18,1715.7412109375,STANDARD,306.7548522949219,2018-01-01,21,31
R_A5,306.9716491699219,0.0,1.0,27,0,19,1718.0286865234375,STANDARD,306.9716491699219,2018-01-01,21,31
R_A5,307.4942626953125,0.0,1.0,28,0,20,1720.3162841796875,STANDARD,307.4942626953125,2018-01-01,21,31
R_A5,307.7110595703125,0.0,1.0,29,0,21,1722.6038818359375,STANDARD,307.7110595703125,2018-01-01,21,31
R_A5,307.9278564453125,0.0,1.0,30,0,22,1724.891357421875,STANDARD,307.9278564453125,2018-01-01,21,31
R_A6,305.0292663574219,0.0,1.0,1,0,1,1694.306396484375,STANDARD,305.0292663574219,2018-01-01,42,17
R_A6,305.17474365234375,0.0,1.0,2,0,2,1695.84130859375,STANDARD,305.17474365234375,2018-01-01,42,17
R_A6,305.3201904296875,0.0,1.0,3,0,3,1697.3763427734375,STANDARD,305.3201904296875,2018-01-01,42,17
R_A6,305.4656677246094,0.0,1.0,4,0,4,1698.9112548828125,STANDARD,305.4656677246094,2018-01-01,42,17
R_A6,305.6111145019531,0.0,1.0,5,0,5,1700.4462890625,STANDARD,305.6111145019531,2018-01-01,42,17
R_A6,305.756591796875,0.0,1.0,6,0,6,1701.981201171875,STANDARD,305.756591796875,2018-01-01,42,17
R_A6,305.6029968261719,0.0,1.0,7,0,7,1703.51611328125,STANDARD,305.6029968261719,2018-01-01,42,17
R_A6,305.74847412109375,0.0,1.0,8,0,8,1705.051025390625,STANDARD,305.74847412109375,2018-01-01,42,17
R_A6,306.1929931640625,0.0,1.0,9,0,9,1706.5859375,STANDARD,306.1929931640625,2018-01-01,42,17
R_A6,306.0326843261719,0.0,1.0,10,0,10,1708.1209716796875,STANDARD,306.0326843261719,2018-01-01,42,17
R_A6,306.216552734375,0.0,1.0,11,0,11,1710.0599365234375,STANDARD,306.216552734375,2018-01-01,42,17
R_A6,306.4386291503906,0.0,1.0,12,0,12,1712.403076171875,STANDARD,306.4386291503906,2018-01-01,42,17
R_A6,306.6726379394531,0.0,1.0,13,0,13,1714.7462158203125,STANDARD,306.6726379394531,2018-01-01,42,17
R_A6,306.89471435546875,0.0,1.0,14,0,14,1717.08935546875,STANDARD,306.89471435546875,2018-01-01,42,17
R_A6,307.1167907714844,0.0,1.0,15,0,15,1719.432373046875,STANDARD,307.1167907714844,2018-01-01,42,17
R_A6,307.4838562011719,0.0,1.0,16,0,16,1721.7755126953125,STANDARD,307.4838562011719,2018-01-01,42,17
R_A6,307.7059326171875,0.0,1.0,17,0,17,1724.11865234375,STANDARD,307.7059326171875,2018-01-01,42,17
R_A6,307.83709716796875,0.0,1.0,18,0,18,1725.5025634765625,STANDARD,307.83709716796875,2018-01-01,42,17
R_A6,307.7811584472656,0.0,1.0,26,0,19,1726.5697021484375,STANDARD,307.7811584472656,2018-01-01,42,17
R_A6,308.2489929199219,0.0,1.0,27,0,20,1728.2794189453125,STANDARD,308.2489929199219,2018-01-01,42,17
R_A6,308.4110107421875,0.0,1.0,28,0,21,1729.989013671875,STANDARD,308.4110107421875,2018-01-01,42,17
R_A6,308.57305908203125,0.0,1.0,29,0,22,1731.69873046875,STANDARD,308.57305908203125,2018-01-01,42,17
R_A6,308.4293212890625,0.0,1.0,30,0,23,1733.408447265625,STANDARD,308.4293212890625,2018-01-01,42,17
R_A2,298.4618835449219,0.0,0.05264347419142723,1,0,1,1639.25048828125,STANDARD,298.4618835449219,2018-03-01,30,22
R_A2,298.57586669921875,0.0,0.05371894687414169,2,0,2,1640.951171875,STANDARD,298.57586669921875,2018-03-01,30,22
R_A2,298.6898498535156,0.0,0.05708674341440201,3,0,3,1642.652099609375,STANDARD,298.6898498535156,2018-03-01,30,22
R_A2,298.8038330078125,0.0,0.060972824692726135,4,0,4,1644.3529052734375,STANDARD,298.8038330078125,2018-03-01,30,22
R_A2,298.9178466796875,0.0,0.06341525167226791,5,0,5,1646.0535888671875,STANDARD,298.9178466796875,2018-03-01,30,22
R_A2,299.0542297363281,0.0,0.2790182828903198,6,0,6,1647.75439453125,STANDARD,299.0542297363281,2018-03-01,30,22
R_A2,299.1720275878906,0.0,0.8593565821647644,7,0,7,1649.4552001953125,STANDARD,299.1720275878906,2018-03-01,30,22
R_A2,299.29034423828125,0.0,0.8573457598686218,8,0,8,1651.156005859375,STANDARD,299.29034423828125,2018-03-01,30,22
R_A2,299.58819580078125,0.0,0.8692365288734436,9,0,9,1652.8568115234375,STANDARD,299.58819580078125,2018-03-01,30,22
R_A2,299.8730773925781,0.0,0.8727834224700928,10,0,10,1654.5576171875,STANDARD,299.8730773925781,2018-03-01,30,22
R_A2,299.9330139160156,0.0,0.064732626080513,11,0,11,1656.4163818359375,STANDARD,299.9330139160156,2018-03-01,30,22
R_A2,300.0682373046875,0.0,0.15034745633602142,12,0,12,1658.43310546875,STANDARD,300.0682373046875,2018-03-01,30,22
R_A2,300.2037048339844,0.0,0.410742849111557,13,0,13,1660.449951171875,STANDARD,300.2037048339844,2018-03-01,30,22
R_A2,300.3395080566406,0.0,0.4583491086959839,14,0,14,1662.466796875,STANDARD,300.3395080566406,2018-03-01,30,22
R_A2,300.4769287109375,0.0,0.8859289884567261,15,0,15,1664.4835205078125,STANDARD,300.4769287109375,2018-03-01,30,22
R_A2,300.6129150390625,0.0,0.8847745656967163,16,0,16,1666.5003662109375,STANDARD,300.6129150390625,2018-03-01,30,22
R_A2,300.7479553222656,0.0,0.8579579591751099,17,0,17,1668.507080078125,STANDARD,300.7479553222656,2018-03-01,30,22
R_A2,301.1531066894531,0.0,0.970258891582489,17,0,18,1675.2974853515625,STANDARD,301.1531066894531,2018-03-01,29,22
R_A2,301.25347900390625,0.0,0.9907810688018799,18,0,19,1676.791748046875,STANDARD,301.25347900390625,2018-03-01,29,22
R_A2,302.9942321777344,1.294362825751219e-16,1.0,26,0,20,1678.0740966796875,STANDARD,302.9942321777344,2018-03-01,29,22
R_A2,303.0087890625,4.1111519130134205e-15,1.0,27,0,21,1679.784423828125,STANDARD,303.0087890625,2018-03-01,29,22
R_A2,302.74786376953125,1.3045239970991152e-14,1.0,28,0,22,1681.4947509765625,STANDARD,302.74786376953125,2018-03-01,29,22
R_A2,302.3750305175781,7.21491890212124e-14,1.0,29,0,23,1683.205078125,STANDARD,302.3750305175781,2018-03-01,29,22
R_A2,301.6797180175781,1.0400666994314633e-08,1.0000001192092896,30,0,24,1684.9154052734375,STANDARD,301.6797180175781,2018-03-01,29,22
R_A5,282.5594482421875,-3.2176812325701576e-09,0.9999999403953552,1,0,1,1685.97802734375,STANDARD,282.5594482421875,2018-04-28,20,31
R_A5,282.7663269042969,-3.6988037077634317e-09,0.9999999403953552,2,0,2,1688.1630859375,STANDARD,282.7663269042969,2018-04-28,20,31
R_A5,282.9731140136719,-3.26235372050121e-09,0.9999999403953552,3,0,3,1690.3480224609375,STANDARD,282.9731140136719,2018-04-28,20,31
R_A5,283.1798400878906,-3.2813787242957915e-09,0.9999999403953552,4,0,4,1692.5330810546875,STANDARD,283.1798400878906,2018-04-28,20,31
R_A5,283.3863830566406,-1.3830194767194826e-09,1.0,5,0,5,1694.7181396484375,STANDARD,283.3863830566406,2018-04-28,20,31
R_A5,283.5928649902344,-4.297055211655021e-10,1.0,6,0,6,1696.9031982421875,STANDARD,283.5928649902344,2018-04-28,20,31
R_A5,284.1238098144531,-8.039371252044347e-12,1.0,7,0,7,1699.0882568359375,STANDARD,284.1238098144531,2018-04-28,20,31
R_A5,282.8507080078125,-1.7359800708049988e-08,0.9999996423721313,8,0,8,1693.1610107421875,STANDARD,282.8507080078125,2018-04-28,21,31
R_A5,281.7864685058594,-8.01520294579916e-10,1.0,11,0,9,1699.8624267578125,STANDARD,281.7864685058594,2018-04-28,21,31
R_A5,282.18853759765625,-1.132694271710477e-09,1.0,12,0,10,1701.99462890625,STANDARD,282.18853759765625,2018-04-28,21,31
R_A5,282.404052734375,-6.379084760421705e-11,1.0,13,0,11,1704.126708984375,STANDARD,282.404052734375,2018-04-28,21,31
R_A5,282.6092224121094,-1.0652952825429551e-10,1.0,14,0,12,1706.2589111328125,STANDARD,282.6092224121094,2018-04-28,21,31
R_A5,282.8131103515625,-3.469503503938931e-11,1.0,15,0,13,1708.39111328125,STANDARD,282.8131103515625,2018-04-28,21,31
R_A5,283.164794921875,-4.7031766502170225e-12,1.0,16,0,14,1710.523193359375,STANDARD,283.164794921875,2018-04-28,21,31
R_A5,283.3644104003906,-6.919160123325385e-12,1.0,17,0,15,1712.6033935546875,STANDARD,283.3644104003906,2018-04-28,21,31
R_A5,283.4865417480469,0.0,1.0,18,0,16,1713.9041748046875,STANDARD,283.4865417480469,2018-04-28,21,31
R_A5,283.5331115722656,0.0,1.0,19,0,17,1714.39404296875,STANDARD,283.5331115722656,2018-04-28,21,31
R_A5,288.1584167480469,-1.1294777613191087e-11,1.0,26,0,18,1715.7412109375,STANDARD,288.1584167480469,2018-04-28,21,31
R_A5,288.3765563964844,-9.356163413465346e-12,1.0,27,0,19,1718.0286865234375,STANDARD,288.3765563964844,2018-04-28,21,31
R_A5,298.6929931640625,-1.326675564147734e-19,1.0,28,0,20,1720.3162841796875,STANDARD,298.6929931640625,2018-04-28,21,31
R_A5,305.105712890625,-4.1796519506606004e-21,1.0,29,0,21,1722.6038818359375,STANDARD,305.105712890625,2018-04-28,21,31
R_A5,307.3404235839844,-3.297336978539237e-23,1.0,30,0,22,1724.891357421875,STANDARD,307.3404235839844,2018-04-28,21,31
R_A3,274.8982849121094,0.0,0.6504043340682983,1,0,1,1607.916259765625,STANDARD,274.8982849121094,2018-07-03,41,28
R_A3,275.0296325683594,0.0,0.14650270342826843,2,0,2,1609.88916015625,STANDARD,275.0296325683594,2018-07-03,41,28
R_A3,275.16107177734375,0.0,0.11862162500619888,3,0,3,1611.8621826171875,STANDARD,275.16107177734375,2018-07-03,41,28
R_A3,275.29254150390625,0.0,0.11945334076881409,4,0,4,1613.835205078125,STANDARD,275.29254150390625,2018-07-03,41,28
R_A3,274.8880310058594,0.0,0.2500850260257721,4,0,5,1608.1346435546875,STANDARD,274.8880310058594,2018-07-03,41,29
R_A3,275.2421569824219,0.0,0.8097949624061584,5,0,6,1610.104736328125,STANDARD,275.2421569824219,2018-07-03,41,29
R_A3,275.356689453125,0.0,0.6497200131416321,6,0,7,1612.0748291015625,STANDARD,275.356689453125,2018-07-03,41,29
R_A3,275.4942626953125,0.0,0.19763486087322235,7,0,8,1614.0447998046875,STANDARD,275.4942626953125,2018-07-03,41,29
R_A3,275.6255798339844,0.0,0.203184112906456,8,0,9,1616.014892578125,STANDARD,275.6255798339844,2018-07-03,41,29
R_A3,276.0407409667969,0.0,0.7923376560211182,9,0,10,1617.985107421875,STANDARD,276.0407409667969,2018-07-03,41,29
R_A3,280.9504089355469,0.0,0.748429536819458,10,0,11,1619.955078125,STANDARD,280.9504089355469,2018-07-03,41,29
R_A3,289.016357421875,0.0,0.047558512538671494,11,0,12,1622.1064453125,STANDARD,289.016357421875,2018-07-03,41,29
R_A3,289.17236328125,0.0,0.0555228590965271,12,0,13,1624.439208984375,STANDARD,289.17236328125,2018-07-03,41,29
R_A3,289.3298034667969,0.0,0.37444883584976196,13,0,14,1626.77197265625,STANDARD,289.3298034667969,2018-07-03,41,29
R_A3,289.7952575683594,0.0,0.35593217611312866,14,0,15,1629.104736328125,STANDARD,289.7952575683594,2018-07-03,41,29
R_A3,290.22991943359375,0.0,0.7909159064292908,15,0,16,1631.4375,STANDARD,290.22991943359375,2018-07-03,41,29
R_A3,290.3355712890625,0.0,0.7790423631668091,16,0,17,1632.9588623046875,STANDARD,290.3355712890625,2018-07-03,41,29
R_A3,294.72808837890625,0.0,0.7629410028457642,26,0,18,1634.9921875,STANDARD,294.72808837890625,2018-07-03,41,29
R_A3,284.7333679199219,0.0,0.047622229903936386,27,0,19,1638.3489990234375,STANDARD,284.7333679199219,2018-07-03,41,29
R_A3,284.9584045410156,0.0,0.07657690346240997,28,0,20,1641.705810546875,STANDARD,284.9584045410156,2018-07-03,41,29
R_A3,285.16241455078125,0.0,0.6533907651901245,29,0,21,1645.0626220703125,STANDARD,285.16241455078125,2018-07-03,41,29
R_A3,284.8874206542969,0.0,0.2467820793390274,30,0,22,1648.41943359375,STANDARD,284.8874206542969,2018-07-03,41,29
R_A4,278.58319091796875,0.0,0.04983939230442047,1,0,1,1631.41943359375,STANDARD,278.58319091796875,2018-09-12,52,30
R_A4,278.4014587402344,0.0,0.04767892137169838,1,0,2,1626.8668212890625,STANDARD,278.4014587402344,2018-09-12,52,31
R_A4,278.54010009765625,0.0,0.04938000440597534,2,0,3,1628.9461669921875,STANDARD,278.54010009765625,2018-09-12,52,31
R_A4,278.6787414550781,0.0,0.05188082531094551,3,0,4,1631.025390625,STANDARD,278.6787414550781,2018-09-12,52,31
R_A4,278.8174133300781,0.0,0.05287693068385124,4,0,5,1633.104736328125,STANDARD,278.8174133300781,2018-09-12,52,31
R_A4,278.8848571777344,0.0,0.05327047035098076,4,0,6,1632.6982421875,STANDARD,278.8848571777344,2018-09-12,52,32
R_A4,279.0107116699219,0.0,0.15429536998271942,5,0,7,1634.5843505859375,STANDARD,279.0107116699219,2018-09-12,52,32
R_A4,279.02984619140625,0.0,0.31219246983528137,5,0,8,1635.51123046875,STANDARD,279.02984619140625,2018-09-12,51,32
R_A4,278.87579345703125,0.0,0.053976938128471375,4,0,9,1633.6546630859375,STANDARD,278.87579345703125,2018-09-12,51,32
R_A4,279.0688171386719,0.0,0.05726514011621475,4,0,10,1636.32568359375,STANDARD,279.0688171386719,2018-09-12,51,33
