FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,451090.0,0.0,451090.0,80012138.0,0.0,63522495.0,63522495.0,83386019.0,646997.0,82739022.0,0.0,646997.0,WestLowland,Valysar
2,6601068.0,0.0,6601068.0,12922488.0,0.0,929562385.0,929562385.0,22827141.0,9463345.0,13363795.0,0.0,9463345.0,CentralSouth,Valysar
3,3353531.0,0.0,3353531.0,10389048.0,0.0,472244185.0,472244185.0,15550937.0,4807821.0,10743116.0,0.0,4807821.0,CentralNorth,Valysar
4,154464.0,83292.0,237755.0,2814045.0,543330254.0,30264064.0,573594319.0,5500159.0,251504.0,2910557.0,2338098.0,2589602.0,NorthHorst,Valysar
5,1059942.0,0.0,1059942.0,653443.0,0.0,149260987.0,149260987.0,2196276.0,1520322.0,675954.0,0.0,1520322.0,CentralRamp,Valysar
6,8951894.0,0.0,8951894.0,6027217.0,0.0,1260605761.0,1260605761.0,19074964.0,12840857.0,6234107.0,0.0,12840857.0,CentralHorst,Valysar
7,15322.0,0.0,15322.0,39767247.0,0.0,2157586.0,2157586.0,41128936.0,21968.0,41106967.0,0.0,21968.0,EastLowland,Valysar
8,158999.0,0.0,158999.0,110038697.0,0.0,22390252.0,22390252.0,114014642.0,228019.0,113786622.0,0.0,228019.0,WestLowland,Therys
9,1204427.0,0.0,1204427.0,5008841.0,0.0,169607419.0,169607419.0,6906523.0,1726342.0,5180181.0,0.0,1726342.0,CentralSouth,Therys
10,1687478.0,0.0,1687478.0,12295592.0,0.0,237630587.0,237630587.0,15132953.0,2418945.0,12714008.0,0.0,2418945.0,CentralNorth,Therys
11,303507.0,69576.0,373083.0,3925128.0,451542874.0,59466142.0,511009017.0,6495184.0,494182.0,4059542.0,1941461.0,2435642.0,NorthHorst,Therys
12,862998.0,0.0,862998.0,373631.0,0.0,121527333.0,121527333.0,1624017.0,1237536.0,386481.0,0.0,1237536.0,CentralRamp,Therys
13,3691957.0,0.0,3691957.0,4518383.0,0.0,519901383.0,519901383.0,9968367.0,5295381.0,4672986.0,0.0,5295381.0,CentralHorst,Therys
14,0.0,0.0,0.0,18386992.0,0.0,0.0,0.0,19002441.0,0.0,19002441.0,0.0,0.0,EastLowland,Therys
15,20964.0,0.0,20964.0,79715379.0,0.0,2952098.0,2952098.0,82449620.0,30059.0,82419561.0,0.0,30059.0,WestLowland,Volon
16,2894090.0,0.0,2894090.0,33671691.0,0.0,407545697.0,407545697.0,38965987.0,4148267.0,34817719.0,0.0,4148267.0,CentralSouth,Volon
17,168763.0,0.0,168763.0,6086861.0,0.0,23765138.0,23765138.0,6535678.0,241869.0,6293809.0,0.0,241869.0,CentralNorth,Volon
18,374371.0,14455.0,388826.0,1367300.0,93453464.0,73350585.0,166804049.0,2425209.0,609589.0,1414051.0,401570.0,1011159.0,NorthHorst,Volon
19,1380695.0,0.0,1380695.0,609826.0,0.0,194429505.0,194429505.0,2610047.0,1979313.0,630735.0,0.0,1979313.0,CentralRamp,Volon
20,8347094.0,0.0,8347094.0,8066867.0,0.0,1175437830.0,1175437830.0,20313037.0,11970138.0,8342899.0,0.0,11970138.0,CentralHorst,Volon
21,0.0,0.0,0.0,33675078.0,0.0,0.0,0.0,34811833.0,0.0,34811833.0,0.0,0.0,EastLowland,Volon
