CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL
303.63861083984375,1,27,30,5,2000-02-01,1610.3887939453125,0,303.63861083984375,0.0,0.0302970502525568,OP_1,MULTISEG
303.8212890625,2,27,30,6,2000-02-01,1613.245361328125,0,303.8212890625,0.0,0.04200185090303421,OP_1,MULTISEG
304.0242919921875,3,27,30,7,2000-02-01,1616.4273681640625,0,304.0242919921875,0.0,0.030506068840622902,OP_1,MULTISEG
304.2272644042969,4,27,30,8,2000-02-01,1619.609130859375,0,304.2272644042969,0.0,0.02684232033789158,OP_1,MULTISEG
304.4302673339844,5,27,30,9,2000-02-01,1622.7908935546875,0,304.4302673339844,0.0,0.029662683606147766,OP_1,MULTISEG
304.6336364746094,6,27,30,10,2000-02-01,1625.9727783203125,0,304.6336364746094,0.0,0.08268963545560837,OP_1,MULTISEG
306.07012939453125,1,20,13,6,2000-02-01,1653.896484375,0,306.07012939453125,0.0,0.11039763689041138,OP_2,MULTISEG
306.2432861328125,2,20,13,7,2000-02-01,1656.587158203125,0,306.2432861328125,0.0,0.04736733064055443,OP_2,MULTISEG
306.41497802734375,3,20,13,8,2000-02-01,1659.27783203125,0,306.41497802734375,0.0,0.06188328564167023,OP_2,MULTISEG
306.58660888671875,4,20,13,9,2000-02-01,1661.96875,0,306.58660888671875,0.0,0.054502811282873154,OP_2,MULTISEG
306.7575378417969,5,20,13,10,2000-02-01,1664.6595458984375,0,306.7575378417969,0.0,0.16690866649150848,OP_2,MULTISEG
306.56500244140625,1,28,47,8,2000-02-01,1656.076416015625,0,306.56500244140625,0.0,0.10897573083639145,OP_3,MULTISEG
306.7518310546875,2,28,47,9,2000-02-01,1659.0032958984375,0,306.7518310546875,0.0,0.12755602598190308,OP_3,MULTISEG
306.9386901855469,3,28,47,10,2000-02-01,1661.9300537109375,0,306.9386901855469,0.0,0.07795487344264984,OP_3,MULTISEG
307.1257629394531,4,28,47,11,2000-02-01,1664.8602294921875,0,307.1257629394531,0.0,0.07638618350028992,OP_3,MULTISEG
307.3131103515625,5,28,47,12,2000-02-01,1667.794189453125,0,307.3131103515625,0.0,0.05840134620666504,OP_3,MULTISEG
307.5004577636719,6,28,47,13,2000-02-01,1670.728515625,0,307.5004577636719,0.0,0.05180766433477402,OP_3,MULTISEG
307.68780517578125,7,28,47,14,2000-02-01,1673.6624755859375,0,307.68780517578125,0.0,0.06614232063293457,OP_3,MULTISEG
309.75494384765625,1,14,38,2,2000-02-01,1703.3377685546875,0,309.75494384765625,1.2385030778716555e-08,1.0,WI_1,MULTISEG
309.986083984375,2,14,38,3,2000-02-01,1705.8221435546875,0,309.986083984375,1.2089437007034576e-08,1.0,WI_1,MULTISEG
310.2173767089844,3,14,38,4,2000-02-01,1708.3065185546875,0,310.2173767089844,1.6378787215387547e-09,1.0,WI_1,MULTISEG
310.4486083984375,4,14,38,5,2000-02-01,1710.791015625,0,310.4486083984375,2.0203458905854177e-09,1.0,WI_1,MULTISEG
285.0874938964844,1,28,20,7,2000-06-01,1692.64892578125,0,285.0874938964844,0.0,0.32978543639183044,WI_2,MULTISEG
285.29541015625,2,28,20,8,2000-06-01,1695.9508056640625,0,285.29541015625,0.0,0.1932797133922577,WI_2,MULTISEG
285.5268249511719,3,28,20,9,2000-06-01,1699.2528076171875,0,285.5268249511719,0.0,0.5180938839912415,WI_2,MULTISEG
276.46966552734375,1,18,29,2,2001-01-01,1651.9049072265625,0,276.46966552734375,0.0,0.04042793810367584,OP_4,MULTISEG
276.6092834472656,2,18,29,3,2001-01-01,1654.1104736328125,0,276.6092834472656,0.0,0.04785225912928581,OP_4,MULTISEG
