DATE,BLOCK,BPR
2000-01-01,1095,308.98394775390625
2000-01-01,"15,28,1",308.98394775390625
2000-01-01,"15,28,10",310.34228515625
2000-01-01,"15,28,13",310.93792724609375
2000-01-01,24135,310.34228515625
2000-01-01,31815,310.93792724609375
2000-02-01,1095,309.06787109375
2000-02-01,"15,28,1",309.06787109375
2000-02-01,"15,28,10",310.4216003417969
2000-02-01,"15,28,13",311.0159912109375
2000-02-01,24135,310.4216003417969
2000-02-01,31815,311.0159912109375
2000-03-01,1095,304.14422607421875
2000-03-01,"15,28,1",304.14422607421875
2000-03-01,"15,28,10",305.0245361328125
2000-03-01,"15,28,13",305.6086120605469
2000-03-01,24135,305.0245361328125
2000-03-01,31815,305.6086120605469
2000-04-01,1095,298.3470458984375
2000-04-01,"15,28,1",298.3470458984375
2000-04-01,"15,28,10",299.10723876953125
2000-04-01,"15,28,13",299.684814453125
2000-04-01,24135,299.10723876953125
2000-04-01,31815,299.684814453125
2000-05-01,1095,293.2629089355469
2000-05-01,"15,28,1",293.2629089355469
2000-05-01,"15,28,10",293.9579162597656
2000-05-01,"15,28,13",294.5316467285156
2000-05-01,24135,293.9579162597656
2000-05-01,31815,294.5316467285156
2000-06-01,1095,288.2114562988281
2000-06-01,"15,28,1",288.2114562988281
2000-06-01,"15,28,10",288.8757629394531
2000-06-01,"15,28,13",289.4477233886719
2000-06-01,24135,288.8757629394531
2000-06-01,31815,289.4477233886719
2000-07-01,1095,286.4686584472656
2000-07-01,"15,28,1",286.4686584472656
2000-07-01,"15,28,10",287.1956787109375
2000-07-01,"15,28,13",287.7702331542969
2000-07-01,24135,287.1956787109375
2000-07-01,31815,287.7702331542969
2000-08-01,1095,285.02142333984375
2000-08-01,"15,28,1",285.02142333984375
2000-08-01,"15,28,10",285.73724365234375
2000-08-01,"15,28,13",286.3113708496094
2000-08-01,24135,285.73724365234375
2000-08-01,31815,286.3113708496094
2000-09-01,1095,283.8435363769531
2000-09-01,"15,28,1",283.8435363769531
2000-09-01,"15,28,10",284.5492858886719
2000-09-01,"15,28,13",285.1230773925781
2000-09-01,24135,284.5492858886719
2000-09-01,31815,285.1230773925781
2000-10-01,1095,282.90936279296875
2000-10-01,"15,28,1",282.90936279296875
2000-10-01,"15,28,10",283.61090087890625
2000-10-01,"15,28,13",284.18463134765625
2000-10-01,24135,283.61090087890625
2000-10-01,31815,284.18463134765625
2000-11-01,1095,282.11419677734375
2000-11-01,"15,28,1",282.11419677734375
2000-11-01,"15,28,10",282.8172302246094
2000-11-01,"15,28,13",283.3912048339844
2000-11-01,24135,282.8172302246094
2000-11-01,31815,283.3912048339844
2000-12-01,1095,281.4783935546875
2000-12-01,"15,28,1",281.4783935546875
2000-12-01,"15,28,10",282.1809997558594
2000-12-01,"15,28,13",282.75518798828125
2000-12-01,24135,282.1809997558594
2000-12-01,31815,282.75518798828125
2001-01-01,1095,280.93023681640625
2001-01-01,"15,28,1",280.93023681640625
2001-01-01,"15,28,10",281.6361999511719
2001-01-01,"15,28,13",282.2106018066406
2001-01-01,24135,281.6361999511719
2001-01-01,31815,282.2106018066406
2001-02-01,1095,275.43310546875
2001-02-01,"15,28,1",275.43310546875
2001-02-01,"15,28,10",276.0647277832031
2001-02-01,"15,28,13",276.6260681152344
2001-02-01,24135,276.0647277832031
2001-02-01,31815,276.6260681152344
2001-03-01,1095,274.4193115234375
2001-03-01,"15,28,1",274.4193115234375
2001-03-01,"15,28,10",275.12890625
2001-03-01,"15,28,13",275.6963806152344
2001-03-01,24135,275.12890625
2001-03-01,31815,275.6963806152344
2001-04-01,1095,275.7384033203125
2001-04-01,"15,28,1",275.7384033203125
2001-04-01,"15,28,10",276.31005859375
2001-04-01,"15,28,13",276.8708801269531
2001-04-01,24135,276.31005859375
2001-04-01,31815,276.8708801269531
2001-05-01,1095,276.3346252441406
2001-05-01,"15,28,1",276.3346252441406
2001-05-01,"15,28,10",276.9017639160156
2001-05-01,"15,28,13",277.46246337890625
2001-05-01,24135,276.9017639160156
2001-05-01,31815,277.46246337890625
2001-06-01,1095,276.7375793457031
2001-06-01,"15,28,1",276.7375793457031
2001-06-01,"15,28,10",277.30084228515625
2001-06-01,"15,28,13",277.86151123046875
2001-06-01,24135,277.30084228515625
2001-06-01,31815,277.86151123046875
2001-07-01,1095,277.1297607421875
2001-07-01,"15,28,1",277.1297607421875
2001-07-01,"15,28,10",277.6961364746094
2001-07-01,"15,28,13",278.2571716308594
2001-07-01,24135,277.6961364746094
2001-07-01,31815,278.2571716308594
2001-08-01,1095,277.59405517578125
2001-08-01,"15,28,1",277.59405517578125
2001-08-01,"15,28,10",278.1693420410156
2001-08-01,"15,28,13",278.7310791015625
2001-08-01,24135,278.1693420410156
2001-08-01,31815,278.7310791015625
2001-09-01,1095,277.97943115234375
2001-09-01,"15,28,1",277.97943115234375
2001-09-01,"15,28,10",278.5620422363281
2001-09-01,"15,28,13",279.12408447265625
2001-09-01,24135,278.5620422363281
2001-09-01,31815,279.12408447265625
2001-10-01,1095,278.32281494140625
2001-10-01,"15,28,1",278.32281494140625
