ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5728930,950544,671565,468316,65938874
Valysar,CentralSouth,45667181,9759552,7841783,5468468,769960272
Valysar,CentralNorth,29779824,5028483,3561170,2483383,349660268
Valysar,NorthHorst,2259950,293051,142861,87752,17190674
Valysar,CentralRamp,13057593,1997307,1286604,897214,126327696
Valysar,CentralHorst,84197834,14298074,10907818,7606568,1071004783
Valysar,EastLowland,817023,196503,138034,96258,13553175
Therys,WestLowland,2680493,538390,279665,195025,27459470
Therys,CentralSouth,5686231,1193046,707484,493364,69465638
Therys,CentralNorth,14951593,2580526,1435686,1001176,140965547
Therys,NorthHorst,4450617,632878,215710,132500,25956727
Therys,CentralRamp,5833717,1339403,920116,641643,90343289
Therys,CentralHorst,24291092,6149363,4717189,3289532,463166127
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,411091,55816,29954,20888,2941052
Volon,CentralSouth,20780352,3581354,2611061,1820824,256371997
Volon,CentralNorth,4361155,569062,249888,174259,24535679
Volon,NorthHorst,4038905,667410,448817,275686,54006895
Volon,CentralRamp,6854225,1171506,786845,548707,77257897
Volon,CentralHorst,77382665,13675006,10336125,7207897,1014871988
Volon,EastLowland,24824,2891,1033,720,101380
