FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,22506784.0,0,22506784.0,51939399.0,0.0,4141248176.0,4141248176.0,89431022.0,35903292.0,53527730.0,0.0,35903292.0
2,0.0,0,0.0,72495019.0,0.0,0.0,0.0,74722896.0,0.0,74722896.0,0.0,0.0
3,20644705.0,0,20644705.0,45279520.0,0.0,3798625805.0,3798625805.0,79588563.0,32926652.0,46661912.0,0.0,32926652.0
4,0.0,0,0.0,73709701.0,0.0,0.0,0.0,75968960.0,0.0,75968960.0,0.0,0.0
5,12917775.0,0,12917775.0,34805733.0,0.0,2376870644.0,2376870644.0,56468100.0,20600498.0,35867602.0,0.0,20600498.0
6,0.0,0,0.0,44664838.0,0.0,0.0,0.0,46031836.0,0.0,46031836.0,0.0,0.0
