DATE,DEPTH,DRAWDOWN,SWAT,WELL,CONIDX,CONIPOS,CONBPRES,CONKPOS,PRESSURE,WELLMODEL,SGAS,CONJPOS
2018-01-01,1680.1966552734375,0,1.0,R_A2,24,22,303.6921691894531,29,303.6921691894531,STANDARD,0.0,29
2018-01-01,1681.9935302734375,0,1.0,R_A2,25,22,303.8624572753906,30,303.8624572753906,STANDARD,0.0,29
2018-01-01,1610.2886962890625,0,0.13014672696590424,R_A3,1,28,298.67230224609375,1,298.67230224609375,STANDARD,0.0,41
2018-01-01,1612.31298828125,0,0.11823459714651108,R_A3,2,28,298.8079833984375,2,298.8079833984375,STANDARD,0.0,41
2018-01-01,1614.33740234375,0,0.11823459714651108,R_A3,3,28,298.94366455078125,3,298.94366455078125,STANDARD,0.0,41
2018-01-01,1616.3616943359375,0,0.14261174201965332,R_A3,4,28,299.079345703125,4,299.079345703125,STANDARD,0.0,41
2018-01-01,1618.385986328125,0,0.21442550420761108,R_A3,5,28,299.21502685546875,5,299.21502685546875,STANDARD,0.0,41
2018-01-01,1607.6177978515625,0,0.2798340618610382,R_A3,6,29,298.4933166503906,5,298.4933166503906,STANDARD,0.0,41
2018-01-01,1609.671142578125,0,0.22962023317813873,R_A3,7,29,298.63092041015625,6,298.63092041015625,STANDARD,0.0,41
2018-01-01,1611.724609375,0,0.19488966464996338,R_A3,8,29,298.7685546875,7,298.7685546875,STANDARD,0.0,41
2018-01-01,1613.7779541015625,0,0.1713244765996933,R_A3,9,29,298.9061584472656,8,298.9061584472656,STANDARD,0.0,41
2018-01-01,1615.831298828125,0,0.7955479621887207,R_A3,10,29,299.0437927246094,9,299.0437927246094,STANDARD,0.0,41
2018-01-01,1617.8846435546875,0,0.7927964925765991,R_A3,11,29,299.1814270019531,10,299.1814270019531,STANDARD,0.0,41
2018-01-01,1620.1181640625,0,0.04588303342461586,R_A3,12,29,299.3311462402344,11,299.3311462402344,STANDARD,0.0,41
2018-01-01,1622.531982421875,0,0.0546589195728302,R_A3,13,29,299.492919921875,12,299.492919921875,STANDARD,0.0,41
2018-01-01,1624.94580078125,0,0.37031421065330505,R_A3,14,29,299.65472412109375,13,299.65472412109375,STANDARD,0.0,41
2018-01-01,1627.359619140625,0,0.35251089930534363,R_A3,15,29,299.8165588378906,14,299.8165588378906,STANDARD,0.0,41
2018-01-01,1629.7110595703125,0,0.495710164308548,R_A3,16,29,299.97418212890625,15,299.97418212890625,STANDARD,0.0,41
2018-01-01,1631.2938232421875,0,0.7979696393013,R_A3,17,29,300.0802917480469,16,300.0802917480469,STANDARD,0.0,41
2018-01-01,1633.500244140625,0,0.8181340098381042,R_A3,18,29,300.2282409667969,26,300.2282409667969,STANDARD,0.0,41
2018-01-01,1637.036865234375,0,0.04514255374670029,R_A3,19,29,300.4653625488281,27,300.4653625488281,STANDARD,0.0,41
2018-01-01,1640.573486328125,0,0.04909398406744003,R_A3,20,29,300.7024841308594,28,300.7024841308594,STANDARD,0.0,41
2018-01-01,1644.1099853515625,0,0.7117500901222229,R_A3,21,29,300.93963623046875,29,300.93963623046875,STANDARD,0.0,41
2018-01-01,1647.6466064453125,0,0.09894939512014389,R_A3,22,29,301.1767883300781,30,301.1767883300781,STANDARD,0.0,41
2018-01-01,1632.1749267578125,0,0.05103244259953499,R_A4,1,30,300.1393737792969,1,300.1393737792969,STANDARD,0.0,52
2018-01-01,1627.9617919921875,0,0.04939394071698189,R_A4,2,31,299.85693359375,1,299.85693359375,STANDARD,0.0,52
2018-01-01,1630.012451171875,0,0.05154288187623024,R_A4,3,31,299.994384765625,2,299.994384765625,STANDARD,0.0,52
2018-01-01,1632.06298828125,0,0.05363526940345764,R_A4,4,31,300.1318664550781,3,300.1318664550781,STANDARD,0.0,52
2018-01-01,1634.1136474609375,0,0.054498251527547836,R_A4,5,31,300.26934814453125,4,300.26934814453125,STANDARD,0.0,52
2018-01-01,1630.537841796875,0,0.05312809348106384,R_A4,6,32,300.0296325683594,4,300.0296325683594,STANDARD,0.0,52
2018-01-01,1632.412109375,0,0.052618008106946945,R_A4,7,32,300.1552734375,5,300.1552734375,STANDARD,0.0,52
2018-01-01,1639.7998046875,0,0.20058737695217133,R_A4,8,32,300.6506042480469,5,300.6506042480469,STANDARD,0.0,51
2018-01-01,1637.9921875,0,0.6481541991233826,R_A4,9,32,300.5293884277344,4,300.5293884277344,STANDARD,0.0,51
2018-01-01,1636.1845703125,0,0.6481541991233826,R_A4,10,32,300.408203125,3,300.408203125,STANDARD,0.0,51
2018-01-01,1635.5059814453125,0,0.29106587171554565,R_A4,11,33,300.3627014160156,3,300.3627014160156,STANDARD,0.0,51
2018-01-01,1645.152099609375,0,0.3081744611263275,R_A4,12,33,301.0094909667969,3,301.0094909667969,STANDARD,0.0,50
2018-01-01,1640.537353515625,0,0.11391130834817886,R_A4,13,34,300.7000427246094,3,300.7000427246094,STANDARD,0.0,50
2018-01-01,1640.4091796875,0,0.18467272818088531,R_A4,14,35,300.69146728515625,3,300.69146728515625,STANDARD,0.0,50
2018-01-01,1638.5615234375,0,0.1585492640733719,R_A4,15,35,300.56756591796875,2,300.56756591796875,STANDARD,0.0,50
2018-01-01,1641.3177490234375,0,0.05476580932736397,R_A4,16,35,300.75238037109375,30,300.75238037109375,STANDARD,0.0,49
2018-01-01,1635.12353515625,0,0.05255190655589104,R_A4,17,35,300.3370666503906,29,300.3370666503906,STANDARD,0.0,49
2018-01-01,1641.81494140625,0,0.2179381251335144,R_A4,18,36,300.7857360839844,29,300.7857360839844,STANDARD,0.0,49
2018-01-01,1640.004638671875,0,0.053137511014938354,R_A4,19,36,300.6643371582031,29,300.6643371582031,STANDARD,0.0,48
2018-01-01,1647.2781982421875,0,0.6481541991233826,R_A4,20,37,301.1520690917969,29,301.1520690917969,STANDARD,0.0,48
2018-01-01,1654.616455078125,0,0.7337007522583008,R_A4,21,38,301.64422607421875,29,301.64422607421875,STANDARD,0.0,48
2018-01-01,1648.836181640625,0,0.09650830179452896,R_A4,22,38,301.2565612792969,28,301.2565612792969,STANDARD,0.0,48
2018-01-01,1655.8642578125,0,0.1350892037153244,R_A4,23,38,301.7279052734375,28,301.7279052734375,STANDARD,0.0,47
2018-01-01,1683.61865234375,0,1.0,R_A5,1,31,303.7106628417969,1,303.7106628417969,STANDARD,0.0,20
2018-01-01,1685.76708984375,0,1.0,R_A5,2,31,303.9142761230469,2,303.9142761230469,STANDARD,0.0,20
2018-01-01,1687.91552734375,0,1.0,R_A5,3,31,304.11785888671875,3,304.11785888671875,STANDARD,0.0,20
2018-01-01,1690.0640869140625,0,1.0,R_A5,4,31,304.3214416503906,4,304.3214416503906,STANDARD,0.0,20
2018-01-01,1692.2125244140625,0,1.0,R_A5,5,31,304.5250549316406,5,304.5250549316406,STANDARD,0.0,20
2018-01-01,1694.3609619140625,0,1.0,R_A5,6,31,304.7286682128906,6,304.7286682128906,STANDARD,0.0,20
2018-01-01,1696.5093994140625,0,1.0,R_A5,7,31,305.238037109375,7,305.238037109375,STANDARD,0.0,20
2018-01-01,1703.6748046875,0,1.0,R_A5,8,31,305.6114196777344,11,305.6114196777344,STANDARD,0.0,21
2018-01-01,1705.556884765625,0,1.0,R_A5,9,31,305.789794921875,12,305.789794921875,STANDARD,0.0,21
2018-01-01,1707.4390869140625,0,1.0,R_A5,10,31,305.9801330566406,13,305.9801330566406,STANDARD,0.0,21
2018-01-01,1709.3212890625,0,1.0,R_A5,11,31,306.15850830078125,14,306.15850830078125,STANDARD,0.0,21
2018-01-01,1711.2034912109375,0,1.0,R_A5,12,31,306.3368835449219,15,306.3368835449219,STANDARD,0.0,21
2018-01-01,1713.0855712890625,0,1.0,R_A5,13,31,306.6602783203125,16,306.6602783203125,STANDARD,0.0,21
2018-01-01,1714.9677734375,0,1.0,R_A5,14,31,306.8386535644531,17,306.8386535644531,STANDARD,0.0,21
2018-01-01,1716.34765625,0,1.0,R_A5,15,31,306.9694519042969,18,306.9694519042969,STANDARD,0.0,21
2018-01-01,1717.8592529296875,0,1.0,R_A5,16,31,306.9555969238281,26,306.9555969238281,STANDARD,0.0,21
2018-01-01,1720.004638671875,0,1.0,R_A5,17,31,307.158935546875,27,307.158935546875,STANDARD,0.0,21
2018-01-01,1722.1500244140625,0,1.0,R_A5,18,31,307.6680603027344,28,307.6680603027344,STANDARD,0.0,21
2018-01-01,1724.2955322265625,0,1.0,R_A5,19,31,307.87139892578125,29,307.87139892578125,STANDARD,0.0,21
2018-01-01,1726.44091796875,0,1.0,R_A5,20,31,308.0747375488281,30,308.0747375488281,STANDARD,0.0,21
2018-01-01,1694.8271484375,0,1.0,R_A6,1,17,305.07861328125,1,305.07861328125,STANDARD,0.0,42
2018-01-01,1696.3670654296875,0,1.0,R_A6,2,17,305.22454833984375,2,305.22454833984375,STANDARD,0.0,42
2018-01-01,1697.9071044921875,0,1.0,R_A6,3,17,305.3704833984375,3,305.3704833984375,STANDARD,0.0,42
2018-01-01,1699.447021484375,0,1.0,R_A6,4,17,305.5164489746094,4,305.5164489746094,STANDARD,0.0,42
2018-01-01,1700.987060546875,0,1.0,R_A6,5,17,305.6623840332031,5,305.6623840332031,STANDARD,0.0,42
2018-01-01,1702.5269775390625,0,1.0,R_A6,6,17,305.8083190917969,6,305.8083190917969,STANDARD,0.0,42
2018-01-01,1704.06689453125,0,1.0,R_A6,7,17,305.65521240234375,7,305.65521240234375,STANDARD,0.0,42
2018-01-01,1705.60693359375,0,1.0,R_A6,8,17,305.8011474609375,8,305.8011474609375,STANDARD,0.0,42
2018-01-01,1707.14697265625,0,1.0,R_A6,9,17,306.24615478515625,9,306.24615478515625,STANDARD,0.0,42
2018-01-01,1708.6868896484375,0,1.0,R_A6,10,17,306.39208984375,10,306.39208984375,STANDARD,0.0,42
2018-01-01,1710.576171875,0,1.0,R_A6,11,17,306.2654724121094,11,306.2654724121094,STANDARD,0.0,42
2018-01-01,1712.81494140625,0,1.0,R_A6,12,17,306.4776611328125,12,306.4776611328125,STANDARD,0.0,42
2018-01-01,1715.0537109375,0,1.0,R_A6,13,17,306.7018127441406,13,306.7018127441406,STANDARD,0.0,42
2018-01-01,1717.29248046875,0,1.0,R_A6,14,17,306.9139709472656,14,306.9139709472656,STANDARD,0.0,42
2018-01-01,1719.53125,0,1.0,R_A6,15,17,307.27117919921875,15,307.27117919921875,STANDARD,0.0,42
2018-01-01,1721.77001953125,0,1.0,R_A6,16,17,307.48333740234375,16,307.48333740234375,STANDARD,0.0,42
2018-01-01,1724.0087890625,0,1.0,R_A6,17,17,307.6955261230469,17,307.6955261230469,STANDARD,0.0,42
2018-01-01,1725.731689453125,0,1.0,R_A6,18,17,307.85882568359375,18,307.85882568359375,STANDARD,0.0,42
2018-01-01,1727.19384765625,0,1.0,R_A6,19,17,307.8403015136719,26,307.8403015136719,STANDARD,0.0,42
2018-01-01,1728.9110107421875,0,1.0,R_A6,20,17,308.0030517578125,27,308.0030517578125,STANDARD,0.0,42
2018-01-01,1730.6280517578125,0,1.0,R_A6,21,17,308.4715881347656,28,308.4715881347656,STANDARD,0.0,42
2018-01-01,1732.34521484375,0,1.0,R_A6,22,17,308.63433837890625,29,308.63433837890625,STANDARD,0.0,42
2018-01-01,1734.0623779296875,0,1.0,R_A6,23,17,308.4913024902344,30,308.4913024902344,STANDARD,0.0,42
2018-03-01,1642.4111328125,0,0.05599408969283104,R_A2,1,22,297.8594970703125,1,297.8594970703125,STANDARD,0.0,30
2018-03-01,1644.2427978515625,0,0.05801655724644661,R_A2,2,22,297.98223876953125,2,297.98223876953125,STANDARD,0.0,30
2018-03-01,1646.074462890625,0,0.06212872639298439,R_A2,3,22,298.10504150390625,3,298.10504150390625,STANDARD,0.0,30
2018-03-01,1647.9061279296875,0,0.06779690831899643,R_A2,4,22,298.2279052734375,4,298.2279052734375,STANDARD,0.0,30
2018-03-01,1649.7376708984375,0,0.09307276457548141,R_A2,5,22,298.3507995605469,5,298.3507995605469,STANDARD,0.0,30
2018-03-01,1651.5693359375,0,0.33142855763435364,R_A2,6,22,298.5362854003906,6,298.5362854003906,STANDARD,0.0,30
2018-03-01,1653.4010009765625,0,0.8958108425140381,R_A2,7,22,298.6652526855469,7,298.6652526855469,STANDARD,0.0,30
2018-03-01,1655.232666015625,0,0.8825610876083374,R_A2,8,22,298.79638671875,8,298.79638671875,STANDARD,0.0,30
2018-03-01,1657.0643310546875,0,0.8919907212257385,R_A2,9,22,299.2226257324219,9,299.2226257324219,STANDARD,0.0,30
2018-03-01,1658.89599609375,0,0.9044570922851562,R_A2,10,22,299.6347351074219,10,299.6347351074219,STANDARD,0.0,30
2018-03-01,1660.8033447265625,0,0.07605193555355072,R_A2,11,22,300.13409423828125,11,300.13409423828125,STANDARD,0.0,30
2018-03-01,1662.7861328125,0,0.0773087739944458,R_A2,12,22,300.26361083984375,12,300.26361083984375,STANDARD,0.0,30
2018-03-01,1664.76904296875,0,0.4448297619819641,R_A2,13,22,300.4195556640625,13,300.4195556640625,STANDARD,0.0,30
2018-03-01,1666.7518310546875,0,0.4875258505344391,R_A2,14,22,300.5555419921875,14,300.5555419921875,STANDARD,0.0,30
2018-03-01,1668.7347412109375,0,0.6834499835968018,R_A2,15,22,300.69525146484375,15,300.69525146484375,STANDARD,0.0,30
2018-03-01,1670.717529296875,0,0.9594366550445557,R_A2,16,22,300.82977294921875,16,300.82977294921875,STANDARD,0.0,30
2018-03-01,1672.700439453125,0,0.9524234533309937,R_A2,17,22,300.9645080566406,17,300.9645080566406,STANDARD,0.0,30
2018-03-01,1670.6236572265625,0,0.916135847568512,R_A2,18,22,300.7092590332031,17,300.7092590332031,STANDARD,0.0,29
2018-03-01,1672.5694580078125,0,0.9608494639396667,R_A2,19,22,300.8403015136719,18,300.8403015136719,STANDARD,0.0,29
2018-03-01,1673.703125,0,0.9620406627655029,R_A2,20,22,300.91644287109375,19,300.91644287109375,STANDARD,0.0,29
2018-03-01,1674.8060302734375,0,0.65736323595047,R_A2,21,22,300.7848815917969,26,300.7848815917969,STANDARD,0.0,29
2018-03-01,1676.6029052734375,0,1.0,R_A2,22,22,302.3863525390625,27,302.3863525390625,STANDARD,-2.194303630942071e-13,29
2018-03-01,1678.3997802734375,0,1.0,R_A2,23,22,301.9549560546875,28,301.9549560546875,STANDARD,-2.178556814114163e-11,29
2018-03-01,1680.1966552734375,0,0.999996542930603,R_A2,24,22,301.5929870605469,29,301.5929870605469,STANDARD,0.0,29
2018-03-01,1681.9935302734375,0,1.0,R_A2,25,22,301.82379150390625,30,301.82379150390625,STANDARD,-7.929456535826773e-10,29
2018-04-28,1683.61865234375,0,0.9999999403953552,R_A5,1,31,279.9837951660156,1,279.9837951660156,STANDARD,-2.2217838679949864e-09,20
2018-04-28,1685.76708984375,0,0.9999999403953552,R_A5,2,31,280.1873474121094,2,280.1873474121094,STANDARD,-2.1783919113005368e-09,20
2018-04-28,1687.91552734375,0,0.9999999403953552,R_A5,3,31,280.39105224609375,3,280.39105224609375,STANDARD,-2.2336521521282293e-09,20
2018-04-28,1690.0640869140625,0,0.9999999403953552,R_A5,4,31,280.5948486328125,4,280.5948486328125,STANDARD,-2.2958788203908398e-09,20
2018-04-28,1692.2125244140625,0,0.9999999403953552,R_A5,5,31,280.79864501953125,5,280.79864501953125,STANDARD,-2.2092752072211397e-09,20
2018-04-28,1694.3609619140625,0,0.9999999403953552,R_A5,6,31,281.00250244140625,6,281.00250244140625,STANDARD,-2.053736514184834e-09,20
2018-04-28,1696.5093994140625,0,1.0,R_A5,7,31,281.5306701660156,7,281.5306701660156,STANDARD,-1.4190169005112718e-11,20
2018-04-28,1703.6748046875,0,1.0,R_A5,8,31,283.5646667480469,11,283.5646667480469,STANDARD,-9.788660854104236e-11,21
2018-04-28,1705.556884765625,0,1.0,R_A5,9,31,283.7427062988281,12,283.7427062988281,STANDARD,-7.631197063151518e-11,21
2018-04-28,1707.4390869140625,0,1.0,R_A5,10,31,283.9376220703125,13,283.9376220703125,STANDARD,-3.564366683750375e-12,21
2018-04-28,1709.3212890625,0,1.0,R_A5,11,31,284.1242980957031,14,284.1242980957031,STANDARD,-4.141732096174522e-12,21
2018-04-28,1711.2034912109375,0,1.0,R_A5,12,31,284.316650390625,15,284.316650390625,STANDARD,-2.157075516470708e-12,21
2018-04-28,1713.0855712890625,0,1.0,R_A5,13,31,284.75726318359375,16,284.75726318359375,STANDARD,-4.766459037360005e-13,21
2018-04-28,1714.9677734375,0,1.0,R_A5,14,31,285.14947509765625,17,285.14947509765625,STANDARD,-7.775829676329171e-13,21
2018-04-28,1716.34765625,0,1.0,R_A5,15,31,285.4127197265625,18,285.4127197265625,STANDARD,-1.577323124543617e-12,21
2018-04-28,1717.8592529296875,0,1.0,R_A5,16,31,287.2793884277344,26,287.2793884277344,STANDARD,-5.645828249356555e-10,21
2018-04-28,1720.004638671875,0,1.0,R_A5,17,31,287.5008239746094,27,287.5008239746094,STANDARD,-6.72693178938033e-10,21
2018-04-28,1722.1500244140625,0,1.0,R_A5,18,31,297.60748291015625,28,297.60748291015625,STANDARD,-6.075623732100757e-17,21
2018-04-28,1724.2955322265625,0,1.0,R_A5,19,31,303.5873718261719,29,303.5873718261719,STANDARD,-9.013961670099591e-18,21
2018-04-28,1726.44091796875,0,1.0,R_A5,20,31,306.5170593261719,30,306.5170593261719,STANDARD,-2.681832249255376e-19,21
2018-07-03,1610.2886962890625,0,0.13039590418338776,R_A3,1,28,274.4007873535156,1,274.4007873535156,STANDARD,0.0,41
2018-07-03,1612.31298828125,0,0.11854685097932816,R_A3,2,28,274.53558349609375,2,274.53558349609375,STANDARD,0.0,41
2018-07-03,1614.33740234375,0,0.11854461580514908,R_A3,3,28,274.6703796386719,3,274.6703796386719,STANDARD,0.0,41
2018-07-03,1616.3616943359375,0,0.14298130571842194,R_A3,4,28,274.80517578125,4,274.80517578125,STANDARD,0.0,41
2018-07-03,1618.385986328125,0,0.21492400765419006,R_A3,5,28,274.93994140625,5,274.93994140625,STANDARD,0.0,41
2018-07-03,1607.6177978515625,0,0.28064462542533875,R_A3,6,29,274.2467041015625,5,274.2467041015625,STANDARD,0.0,41
2018-07-03,1609.671142578125,0,0.230338916182518,R_A3,7,29,274.3834533691406,6,274.3834533691406,STANDARD,0.0,41
2018-07-03,1611.724609375,0,0.1958327293395996,R_A3,8,29,274.5201110839844,7,274.5201110839844,STANDARD,0.0,41
2018-07-03,1613.7779541015625,0,0.17346727848052979,R_A3,9,29,274.6567687988281,8,274.6567687988281,STANDARD,0.0,41
2018-07-03,1615.831298828125,0,0.7943421602249146,R_A3,10,29,274.8606872558594,9,274.8606872558594,STANDARD,0.0,41
2018-07-03,1617.8846435546875,0,0.790959894657135,R_A3,11,29,275.8824768066406,10,275.8824768066406,STANDARD,0.0,41
2018-07-03,1620.1181640625,0,0.04599189758300781,R_A3,12,29,282.5746154785156,11,282.5746154785156,STANDARD,0.0,41
2018-07-03,1622.531982421875,0,0.05476747453212738,R_A3,13,29,282.7357177734375,12,282.7357177734375,STANDARD,0.0,41
2018-07-03,1624.94580078125,0,0.37085703015327454,R_A3,14,29,282.8970947265625,13,282.8970947265625,STANDARD,0.0,41
2018-07-03,1627.359619140625,0,0.35316339135169983,R_A3,15,29,283.0931701660156,14,283.0931701660156,STANDARD,0.0,41
2018-07-03,1629.7110595703125,0,0.49586784839630127,R_A3,16,29,283.27423095703125,15,283.27423095703125,STANDARD,0.0,41
2018-07-03,1631.2938232421875,0,0.7970897555351257,R_A3,17,29,283.3896789550781,16,283.3896789550781,STANDARD,0.0,41
2018-07-03,1633.500244140625,0,0.8173553943634033,R_A3,18,29,286.1351318359375,26,286.1351318359375,STANDARD,0.0,41
2018-07-03,1637.036865234375,0,0.04616585373878479,R_A3,19,29,281.3172302246094,27,281.3172302246094,STANDARD,0.0,41
2018-07-03,1640.573486328125,0,0.0495753213763237,R_A3,20,29,281.5539855957031,28,281.5539855957031,STANDARD,0.0,41
2018-07-03,1644.1099853515625,0,0.7128691077232361,R_A3,21,29,283.0726623535156,29,283.0726623535156,STANDARD,0.0,41
2018-07-03,1647.6466064453125,0,0.09883636236190796,R_A3,22,29,282.0820617675781,30,282.0820617675781,STANDARD,0.0,41
2018-09-12,1632.1749267578125,0,0.05116680637001991,R_A4,1,30,276.825439453125,1,276.825439453125,STANDARD,0.0,52
2018-09-12,1627.9617919921875,0,0.04951350390911102,R_A4,2,31,276.6515197753906,1,276.6515197753906,STANDARD,0.0,52
2018-09-12,1630.012451171875,0,0.05167106166481972,R_A4,3,31,276.7882385253906,2,276.7882385253906,STANDARD,0.0,52
2018-09-12,1632.06298828125,0,0.05377323925495148,R_A4,4,31,276.9250183105469,3,276.9250183105469,STANDARD,0.0,52
2018-09-12,1634.1136474609375,0,0.05465276166796684,R_A4,5,31,277.06182861328125,4,277.06182861328125,STANDARD,0.0,52
2018-09-12,1630.537841796875,0,0.053256478160619736,R_A4,6,32,276.91632080078125,4,276.91632080078125,STANDARD,0.0,52
2018-09-12,1632.412109375,0,0.05275532975792885,R_A4,7,32,277.04107666015625,5,277.04107666015625,STANDARD,0.0,52
2018-09-12,1639.7998046875,0,0.20134644210338593,R_A4,8,32,277.401123046875,5,277.401123046875,STANDARD,0.0,51
2018-09-12,1637.9921875,0,0.6496514081954956,R_A4,9,32,277.28070068359375,4,277.28070068359375,STANDARD,0.0,51
2018-09-12,1636.1845703125,0,0.6497251391410828,R_A4,10,32,277.11810302734375,3,277.11810302734375,STANDARD,0.0,51
2018-09-12,1635.5059814453125,0,0.28874078392982483,R_A4,11,33,277.1675109863281,3,277.1675109863281,STANDARD,0.0,51
2018-09-12,1645.152099609375,0,0.30953726172447205,R_A4,12,33,277.3387756347656,3,277.3387756347656,STANDARD,0.0,50
2018-09-12,1640.537353515625,0,0.11595288664102554,R_A4,13,34,277.1524353027344,3,277.1524353027344,STANDARD,0.0,50
2018-09-12,1640.4091796875,0,0.18519823253154755,R_A4,14,35,277.49774169921875,3,277.49774169921875,STANDARD,0.0,50
2018-09-12,1638.5615234375,0,0.1589658111333847,R_A4,15,35,277.3751525878906,2,277.3751525878906,STANDARD,0.0,50
2018-09-12,1641.3177490234375,0,0.05513008311390877,R_A4,16,35,277.06109619140625,30,277.06109619140625,STANDARD,0.0,49
2018-09-12,1635.12353515625,0,0.05350102484226227,R_A4,17,35,276.6479187011719,29,276.6479187011719,STANDARD,0.0,49
2018-09-12,1641.81494140625,0,0.21543215215206146,R_A4,18,36,277.1943359375,29,277.1943359375,STANDARD,0.0,49
2018-09-12,1640.004638671875,0,0.054565779864788055,R_A4,19,36,276.95831298828125,29,276.95831298828125,STANDARD,0.0,48
2018-09-12,1647.2781982421875,0,0.6577905416488647,R_A4,20,37,277.58599853515625,29,277.58599853515625,STANDARD,0.0,48
2018-09-12,1654.616455078125,0,0.7317060828208923,R_A4,21,38,278.63116455078125,29,278.63116455078125,STANDARD,0.0,48
2018-09-12,1648.836181640625,0,0.10425073653459549,R_A4,22,38,278.0584411621094,28,278.0584411621094,STANDARD,0.0,48
2018-09-12,1655.8642578125,0,0.13841533660888672,R_A4,23,38,278.3743591308594,28,278.3743591308594,STANDARD,0.0,47
2018-11-07,1694.8271484375,0,1.0,R_A6,1,17,273.21044921875,1,273.21044921875,STANDARD,-2.6108429654336796e-12,42
2018-11-07,1696.3670654296875,0,1.0,R_A6,2,17,273.35693359375,2,273.35693359375,STANDARD,-1.1552961278610274e-12,42
2018-11-07,1697.9071044921875,0,1.0,R_A6,3,17,273.5054931640625,3,273.5054931640625,STANDARD,-8.414636717447854e-13,42
2018-11-07,1699.447021484375,0,1.0,R_A6,4,17,273.65423583984375,4,273.65423583984375,STANDARD,-7.016340091391127e-13,42
2018-11-07,1700.987060546875,0,1.0,R_A6,5,17,273.8016357421875,5,273.8016357421875,STANDARD,-1.1484698825628414e-12,42
2018-11-07,1702.5269775390625,0,1.0,R_A6,6,17,273.94793701171875,6,273.94793701171875,STANDARD,-5.5298658013791524e-11,42
2018-11-07,1704.06689453125,0,1.0,R_A6,7,17,273.8048400878906,7,273.8048400878906,STANDARD,-9.95169502360227e-11,42
2018-11-07,1705.60693359375,0,1.0,R_A6,8,17,273.97125244140625,8,273.97125244140625,STANDARD,-2.6928251295466055e-11,42
2018-11-07,1707.14697265625,0,1.0,R_A6,9,17,274.4683837890625,9,274.4683837890625,STANDARD,-3.3078854325824247e-12,42
2018-11-07,1708.6868896484375,0,1.0,R_A6,10,17,274.992431640625,10,274.992431640625,STANDARD,-3.634585471132268e-12,42
2018-11-07,1710.576171875,0,1.0,R_A6,11,17,280.2706298828125,11,280.2706298828125,STANDARD,-9.534902728480787e-11,42
