ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,249388539.85,39914101.8,28366958.62,17840854.18
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,212478530.96,37076210.79,27037324.37,17004606.24
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,113073163.16,22174260.8,16872998.7,10611948.69
LowerReek,2,0.0,0.0,0.0,0.0
