Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:33:26
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       259307341.14         42146808.30         30167894.06         18973517.96
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  259307341.14         42146808.30         30167894.06         18973517.96
MidReek    1                       194238720.90         35646820.53         27983146.99         17599463.22
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  194238720.90         35646820.53         27983146.99         17599463.22
LowerReek  1                       113404941.66         22239161.72         17802253.43         11196385.62
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  113404941.66         22239161.72         17802253.43         11196385.62
Totals     1                       566951003.70        100032790.55         75953294.48         47769366.80
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  566951003.70        100032790.55         75953294.48         47769366.80
