SWAT,CONIDX,PRESSURE,SGAS,WELL,CONIPOS,CONBPRES,DRAWDOWN,CONJPOS,WELLMODEL,CONKPOS,DATE,DEPTH
0.05526867136359215,1,300.8951416015625,0.0,R_A2,22,300.8951416015625,0,30,STANDARD,1,2018-01-01,1643.4632568359375
0.058049216866493225,2,301.01019287109375,0.0,R_A2,22,301.01019287109375,0,30,STANDARD,2,2018-01-01,1645.1787109375
0.0614367239177227,3,301.1252136230469,0.0,R_A2,22,301.1252136230469,0,30,STANDARD,3,2018-01-01,1646.894287109375
0.06724116206169128,4,301.2402648925781,0.0,R_A2,22,301.2402648925781,0,30,STANDARD,4,2018-01-01,1648.6097412109375
0.0683295801281929,5,301.3553161621094,0.0,R_A2,22,301.3553161621094,0,30,STANDARD,5,2018-01-01,1650.3253173828125
0.11828732490539551,6,301.4703674316406,0.0,R_A2,22,301.4703674316406,0,30,STANDARD,6,2018-01-01,1652.0408935546875
0.6792482733726501,7,301.5854187011719,0.0,R_A2,22,301.5854187011719,0,30,STANDARD,7,2018-01-01,1653.7564697265625
0.8824673295021057,8,301.70050048828125,0.0,R_A2,22,301.70050048828125,0,30,STANDARD,8,2018-01-01,1655.471923828125
0.900255560874939,9,301.8155517578125,0.0,R_A2,22,301.8155517578125,0,30,STANDARD,9,2018-01-01,1657.1875
0.9087948799133301,10,301.93060302734375,0.0,R_A2,22,301.93060302734375,0,30,STANDARD,10,2018-01-01,1658.903076171875
0.07408316433429718,11,302.05328369140625,0.0,R_A2,22,302.05328369140625,0,30,STANDARD,11,2018-01-01,1660.732177734375
0.07845263928174973,12,302.18359375,0.0,R_A2,22,302.18359375,0,30,STANDARD,12,2018-01-01,1662.6748046875
0.44182276725769043,13,302.3139343261719,0.0,R_A2,22,302.3139343261719,0,30,STANDARD,13,2018-01-01,1664.6175537109375
0.48964744806289673,14,302.4442443847656,0.0,R_A2,22,302.4442443847656,0,30,STANDARD,14,2018-01-01,1666.560302734375
0.6797695159912109,15,302.5745544433594,0.0,R_A2,22,302.5745544433594,0,30,STANDARD,15,2018-01-01,1668.5029296875
0.9588305354118347,16,302.70489501953125,0.0,R_A2,22,302.70489501953125,0,30,STANDARD,16,2018-01-01,1670.4456787109375
0.940367579460144,17,302.835205078125,0.0,R_A2,22,302.835205078125,0,30,STANDARD,17,2018-01-01,1672.388427734375
0.9776701927185059,18,302.9516906738281,0.0,R_A2,22,302.9516906738281,0,30,STANDARD,18,2018-01-01,1674.1246337890625
0.9966614246368408,19,303.02716064453125,0.0,R_A2,22,303.02716064453125,0,29,STANDARD,18,2018-01-01,1675.24951171875
1.0,20,303.15179443359375,0.0,R_A2,22,303.15179443359375,0,29,STANDARD,30,2018-01-01,1677.10693359375
1.0,21,303.2687072753906,0.0,R_A2,22,303.2687072753906,0,29,STANDARD,31,2018-01-01,1678.849609375
1.0,22,303.72967529296875,0.0,R_A2,22,303.72967529296875,0,29,STANDARD,32,2018-01-01,1680.5924072265625
1.0,23,303.89483642578125,0.0,R_A2,22,303.89483642578125,0,29,STANDARD,33,2018-01-01,1682.335205078125
1.0,24,304.0599670410156,0.0,R_A2,22,304.0599670410156,0,29,STANDARD,34,2018-01-01,1684.077880859375
0.1363409161567688,1,298.6249694824219,0.0,R_A3,28,298.6249694824219,0,41,STANDARD,1,2018-01-01,1609.5986328125
0.11823459714651108,2,298.7646179199219,0.0,R_A3,28,298.7646179199219,0,41,STANDARD,2,2018-01-01,1611.6826171875
0.1337369829416275,3,298.904296875,0.0,R_A3,28,298.904296875,0,41,STANDARD,3,2018-01-01,1613.7667236328125
0.1603243350982666,4,299.0439758300781,0.0,R_A3,28,299.0439758300781,0,41,STANDARD,4,2018-01-01,1615.850830078125
0.3164513111114502,5,298.3940124511719,0.0,R_A3,29,298.3940124511719,0,41,STANDARD,4,2018-01-01,1606.15234375
0.8035771250724792,6,298.5389709472656,0.0,R_A3,29,298.5389709472656,0,41,STANDARD,5,2018-01-01,1608.315673828125
0.6481541991233826,7,298.6839599609375,0.0,R_A3,29,298.6839599609375,0,41,STANDARD,6,2018-01-01,1610.47900390625
0.19385284185409546,8,298.8289489746094,0.0,R_A3,29,298.8289489746094,0,41,STANDARD,7,2018-01-01,1612.642333984375
0.19766239821910858,9,298.97393798828125,0.0,R_A3,29,298.97393798828125,0,41,STANDARD,8,2018-01-01,1614.8055419921875
0.7998142838478088,10,299.1189270019531,0.0,R_A3,29,299.1189270019531,0,41,STANDARD,9,2018-01-01,1616.9688720703125
0.795525848865509,11,299.2639465332031,0.0,R_A3,29,299.2639465332031,0,41,STANDARD,10,2018-01-01,1619.1322021484375
0.04817439615726471,12,299.4096984863281,0.0,R_A3,29,299.4096984863281,0,41,STANDARD,11,2018-01-01,1621.3070068359375
0.05379659682512283,13,299.5562744140625,0.0,R_A3,29,299.5562744140625,0,41,STANDARD,12,2018-01-01,1623.493408203125
0.36434248089790344,14,299.7028503417969,0.0,R_A3,29,299.7028503417969,0,41,STANDARD,13,2018-01-01,1625.6798095703125
0.2560100853443146,15,299.8493957519531,0.0,R_A3,29,299.8493957519531,0,41,STANDARD,14,2018-01-01,1627.8662109375
0.5019992589950562,16,299.9959716796875,0.0,R_A3,29,299.9959716796875,0,41,STANDARD,15,2018-01-01,1630.052490234375
0.8079196810722351,17,300.13006591796875,0.0,R_A3,29,300.13006591796875,0,41,STANDARD,16,2018-01-01,1632.0523681640625
0.6481541991233826,18,300.3070373535156,0.0,R_A3,29,300.3070373535156,0,41,STANDARD,30,2018-01-01,1634.6922607421875
0.04368294030427933,19,300.5394287109375,0.0,R_A3,29,300.5394287109375,0,41,STANDARD,31,2018-01-01,1638.158447265625
0.0889347642660141,20,300.7718505859375,0.0,R_A3,29,300.7718505859375,0,41,STANDARD,32,2018-01-01,1641.6246337890625
1.0,21,301.0042724609375,0.0,R_A3,29,301.0042724609375,0,41,STANDARD,33,2018-01-01,1645.0908203125
0.12903814017772675,22,301.2367248535156,0.0,R_A3,29,301.2367248535156,0,41,STANDARD,34,2018-01-01,1648.556884765625
0.05087704956531525,1,300.0243225097656,0.0,R_A4,30,300.0243225097656,0,52,STANDARD,1,2018-01-01,1630.4754638671875
0.04976671189069748,2,299.91925048828125,0.0,R_A4,31,299.91925048828125,0,52,STANDARD,1,2018-01-01,1628.908203125
0.052492301911115646,3,300.0538024902344,0.0,R_A4,31,300.0538024902344,0,52,STANDARD,2,2018-01-01,1630.9151611328125
0.05682576820254326,4,300.1883544921875,0.0,R_A4,31,300.1883544921875,0,52,STANDARD,3,2018-01-01,1632.922119140625
0.05644049122929573,5,300.2576599121094,0.0,R_A4,32,300.2576599121094,0,52,STANDARD,3,2018-01-01,1633.955810546875
0.20866453647613525,6,300.3240051269531,0.0,R_A4,32,300.3240051269531,0,51,STANDARD,3,2018-01-01,1634.9453125
0.05414246767759323,7,300.2000427246094,0.0,R_A4,32,300.2000427246094,0,51,STANDARD,2,2018-01-01,1633.09619140625
0.05688725411891937,8,300.3641052246094,0.0,R_A4,33,300.3641052246094,0,51,STANDARD,2,2018-01-01,1635.543212890625
0.2844988703727722,9,300.4891052246094,0.0,R_A4,33,300.4891052246094,0,51,STANDARD,3,2018-01-01,1637.407470703125
0.05946360155940056,10,300.7158203125,0.0,R_A4,33,300.7158203125,0,50,STANDARD,3,2018-01-01,1640.7886962890625
0.0617658756673336,11,300.6780700683594,0.0,R_A4,34,300.6780700683594,0,50,STANDARD,3,2018-01-01,1640.225830078125
0.05733432620763779,12,300.63946533203125,0.0,R_A4,35,300.63946533203125,0,50,STANDARD,3,2018-01-01,1639.6500244140625
0.12871640920639038,13,300.5154113769531,0.0,R_A4,35,300.5154113769531,0,50,STANDARD,2,2018-01-01,1637.800048828125
0.23440006375312805,14,300.81622314453125,0.0,R_A4,35,300.81622314453125,0,49,STANDARD,2,2018-01-01,1642.286376953125
0.6481541991233826,15,300.7322998046875,0.0,R_A4,36,300.7322998046875,0,49,STANDARD,33,2018-01-01,1641.034912109375
0.6481541991233826,16,300.6795349121094,0.0,R_A4,36,300.6795349121094,0,48,STANDARD,33,2018-01-01,1640.247802734375
0.13408535718917847,17,300.979736328125,0.0,R_A4,37,300.979736328125,0,48,STANDARD,33,2018-01-01,1644.724609375
0.6481541991233826,18,301.3507080078125,0.0,R_A4,37,301.3507080078125,0,48,STANDARD,34,2018-01-01,1650.256591796875
0.09420138597488403,19,301.12725830078125,0.0,R_A4,38,301.12725830078125,0,48,STANDARD,33,2018-01-01,1646.9244384765625
0.1028602346777916,20,301.5003356933594,0.0,R_A4,38,301.5003356933594,0,48,STANDARD,34,2018-01-01,1652.48779296875
0.33661404252052307,21,301.8268127441406,0.0,R_A4,38,301.8268127441406,0,47,STANDARD,34,2018-01-01,1657.355224609375
1.0,1,303.8681335449219,0.0,R_A5,31,303.8681335449219,0,20,STANDARD,1,2018-01-01,1685.2802734375
1.0,2,304.08782958984375,0.0,R_A5,31,304.08782958984375,0,20,STANDARD,2,2018-01-01,1687.5986328125
1.0,3,304.3075256347656,0.0,R_A5,31,304.3075256347656,0,20,STANDARD,3,2018-01-01,1689.9169921875
1.0,4,304.5272216796875,0.0,R_A5,31,304.5272216796875,0,20,STANDARD,4,2018-01-01,1692.2354736328125
1.0,5,304.7469482421875,0.0,R_A5,31,304.7469482421875,0,20,STANDARD,5,2018-01-01,1694.5538330078125
1.0,6,304.9666442871094,0.0,R_A5,31,304.9666442871094,0,20,STANDARD,6,2018-01-01,1696.872314453125
1.0,7,305.4921569824219,0.0,R_A5,31,305.4921569824219,0,20,STANDARD,7,2018-01-01,1699.1907958984375
1.0,8,305.2077331542969,0.0,R_A5,31,305.2077331542969,0,21,STANDARD,11,2018-01-01,1699.4149169921875
1.0,9,305.3862609863281,0.0,R_A5,31,305.3862609863281,0,21,STANDARD,12,2018-01-01,1701.2989501953125
1.0,10,305.5767822265625,0.0,R_A5,31,305.5767822265625,0,21,STANDARD,13,2018-01-01,1703.18310546875
1.0,11,305.7553405761719,0.0,R_A5,31,305.7553405761719,0,21,STANDARD,14,2018-01-01,1705.067138671875
1.0,12,305.93389892578125,0.0,R_A5,31,305.93389892578125,0,21,STANDARD,15,2018-01-01,1706.951171875
1.0,13,306.2574768066406,0.0,R_A5,31,306.2574768066406,0,21,STANDARD,16,2018-01-01,1708.8353271484375
1.0,14,306.43603515625,0.0,R_A5,31,306.43603515625,0,21,STANDARD,17,2018-01-01,1710.7193603515625
1.0,15,306.6142578125,0.0,R_A5,31,306.6142578125,0,21,STANDARD,18,2018-01-01,1712.60009765625
1.0,16,306.74090576171875,0.0,R_A5,31,306.74090576171875,0,21,STANDARD,19,2018-01-01,1713.9364013671875
1.0,17,306.75189208984375,0.0,R_A5,31,306.75189208984375,0,21,STANDARD,30,2018-01-01,1715.7099609375
1.0,18,306.97747802734375,0.0,R_A5,31,306.97747802734375,0,21,STANDARD,31,2018-01-01,1718.0899658203125
1.0,19,307.5088195800781,0.0,R_A5,31,307.5088195800781,0,21,STANDARD,32,2018-01-01,1720.4700927734375
1.0,20,307.7344055175781,0.0,R_A5,31,307.7344055175781,0,21,STANDARD,33,2018-01-01,1722.85009765625
1.0,21,307.9599609375,0.0,R_A5,31,307.9599609375,0,21,STANDARD,34,2018-01-01,1725.2301025390625
1.0,1,305.0660095214844,0.0,R_A6,17,305.0660095214844,0,42,STANDARD,1,2018-01-01,1694.694091796875
1.0,2,305.21185302734375,0.0,R_A6,17,305.21185302734375,0,42,STANDARD,2,2018-01-01,1696.2330322265625
1.0,3,305.357666015625,0.0,R_A6,17,305.357666015625,0,42,STANDARD,3,2018-01-01,1697.7718505859375
1.0,4,305.5035095214844,0.0,R_A6,17,305.5035095214844,0,42,STANDARD,4,2018-01-01,1699.310546875
1.0,5,305.6493225097656,0.0,R_A6,17,305.6493225097656,0,42,STANDARD,5,2018-01-01,1700.849365234375
1.0,6,305.795166015625,0.0,R_A6,17,305.795166015625,0,42,STANDARD,6,2018-01-01,1702.38818359375
1.0,7,305.6419372558594,0.0,R_A6,17,305.6419372558594,0,42,STANDARD,7,2018-01-01,1703.927001953125
1.0,8,305.78778076171875,0.0,R_A6,17,305.78778076171875,0,42,STANDARD,8,2018-01-01,1705.4656982421875
1.0,9,306.232666015625,0.0,R_A6,17,306.232666015625,0,42,STANDARD,9,2018-01-01,1707.0045166015625
1.0,10,306.07269287109375,0.0,R_A6,17,306.07269287109375,0,42,STANDARD,10,2018-01-01,1708.54345703125
1.0,11,306.2552490234375,0.0,R_A6,17,306.2552490234375,0,42,STANDARD,11,2018-01-01,1710.4683837890625
1.0,12,306.47430419921875,0.0,R_A6,17,306.47430419921875,0,42,STANDARD,12,2018-01-01,1712.779541015625
1.0,13,306.705322265625,0.0,R_A6,17,306.705322265625,0,42,STANDARD,13,2018-01-01,1715.0908203125
1.0,14,306.9243469238281,0.0,R_A6,17,306.9243469238281,0,42,STANDARD,14,2018-01-01,1717.402099609375
1.0,15,307.1434020996094,0.0,R_A6,17,307.1434020996094,0,42,STANDARD,15,2018-01-01,1719.7132568359375
1.0,16,307.5074462890625,0.0,R_A6,17,307.5074462890625,0,42,STANDARD,16,2018-01-01,1722.0244140625
1.0,17,307.72650146484375,0.0,R_A6,17,307.72650146484375,0,42,STANDARD,17,2018-01-01,1724.335693359375
1.0,18,307.8687744140625,0.0,R_A6,17,307.8687744140625,0,42,STANDARD,18,2018-01-01,1725.836669921875
1.0,19,307.82562255859375,0.0,R_A6,17,307.82562255859375,0,42,STANDARD,30,2018-01-01,1727.0390625
1.0,20,308.2938537597656,0.0,R_A6,17,308.2938537597656,0,42,STANDARD,31,2018-01-01,1728.7528076171875
1.0,21,308.4562683105469,0.0,R_A6,17,308.4562683105469,0,42,STANDARD,32,2018-01-01,1730.466552734375
1.0,22,308.61871337890625,0.0,R_A6,17,308.61871337890625,0,42,STANDARD,33,2018-01-01,1732.180419921875
1.0,23,308.4753723144531,0.0,R_A6,17,308.4753723144531,0,42,STANDARD,34,2018-01-01,1733.8941650390625
0.055281862616539,1,298.23193359375,0.0,R_A2,22,298.23193359375,0,30,STANDARD,1,2018-03-01,1643.4632568359375
0.058060817420482635,2,298.3468933105469,0.0,R_A2,22,298.3468933105469,0,30,STANDARD,2,2018-03-01,1645.1787109375
0.0614575520157814,3,298.46185302734375,0.0,R_A2,22,298.46185302734375,0,30,STANDARD,3,2018-03-01,1646.894287109375
0.06725935637950897,4,298.57684326171875,0.0,R_A2,22,298.57684326171875,0,30,STANDARD,4,2018-03-01,1648.6097412109375
0.06834975630044937,5,298.6918029785156,0.0,R_A2,22,298.6918029785156,0,30,STANDARD,5,2018-03-01,1650.3253173828125
0.11831635981798172,6,298.8067932128906,0.0,R_A2,22,298.8067932128906,0,30,STANDARD,6,2018-03-01,1652.0408935546875
0.6797632575035095,7,298.93597412109375,0.0,R_A2,22,298.93597412109375,0,30,STANDARD,7,2018-03-01,1653.7564697265625
0.8823726177215576,8,299.062255859375,0.0,R_A2,22,299.062255859375,0,30,STANDARD,8,2018-03-01,1655.471923828125
0.9001842141151428,9,299.47430419921875,0.0,R_A2,22,299.47430419921875,0,30,STANDARD,9,2018-03-01,1657.1875
0.9087368249893188,10,299.8539733886719,0.0,R_A2,22,299.8539733886719,0,30,STANDARD,10,2018-03-01,1658.903076171875
0.07411365211009979,11,300.58380126953125,0.0,R_A2,22,300.58380126953125,0,30,STANDARD,11,2018-03-01,1660.732177734375
0.0784994512796402,12,300.71405029296875,0.0,R_A2,22,300.71405029296875,0,30,STANDARD,12,2018-03-01,1662.6748046875
0.4419805109500885,13,300.8446350097656,0.0,R_A2,22,300.8446350097656,0,30,STANDARD,13,2018-03-01,1664.6175537109375
0.4899313151836395,14,300.9756774902344,0.0,R_A2,22,300.9756774902344,0,30,STANDARD,14,2018-03-01,1666.560302734375
0.6796543598175049,15,301.10833740234375,0.0,R_A2,22,301.10833740234375,0,30,STANDARD,15,2018-03-01,1668.5029296875
0.9588120579719543,16,301.2394714355469,0.0,R_A2,22,301.2394714355469,0,30,STANDARD,16,2018-03-01,1670.4456787109375
0.9403407573699951,17,301.3704833984375,0.0,R_A2,22,301.3704833984375,0,30,STANDARD,17,2018-03-01,1672.388427734375
0.977660059928894,18,301.48699951171875,0.0,R_A2,22,301.48699951171875,0,30,STANDARD,18,2018-03-01,1674.1246337890625
0.9966598153114319,19,301.5145568847656,0.0,R_A2,22,301.5145568847656,0,29,STANDARD,18,2018-03-01,1675.24951171875
