CONBPRES,WELLMODEL,CONIPOS,CONKPOS,CONJPOS,SGAS,DEPTH,DRAWDOWN,DATE,WELL,SWAT,PRESSURE,CONIDX
279.2066345214844,STANDARD,31,3,20,9.125572693335915e-12,1689.747802734375,0,2018-04-28,R_A5,1.0,279.2066345214844,3
279.4022216796875,STANDARD,31,4,20,1.0635391005375805e-11,1691.8272705078125,0,2018-04-28,R_A5,1.0,279.4022216796875,4
279.5973815917969,STANDARD,31,5,20,9.199975850582298e-12,1693.9068603515625,0,2018-04-28,R_A5,1.0,279.5973815917969,5
279.79278564453125,STANDARD,31,6,20,5.0023518313735416e-12,1695.986328125,0,2018-04-28,R_A5,1.0,279.79278564453125,6
280.2673034667969,STANDARD,31,7,20,-6.920917154261061e-14,1698.06591796875,0,2018-04-28,R_A5,1.0,280.2673034667969,7
278.0419006347656,STANDARD,31,11,21,-9.748366697204247e-11,1699.7159423828125,0,2018-04-28,R_A5,1.0,278.0419006347656,8
278.2335510253906,STANDARD,31,12,21,-7.757173375866344e-11,1701.7379150390625,0,2018-04-28,R_A5,1.0,278.2335510253906,9
278.437255859375,STANDARD,31,13,21,-4.7741493917896616e-12,1703.759765625,0,2018-04-28,R_A5,1.0,278.437255859375,10
278.6293640136719,STANDARD,31,14,21,-7.526694545401114e-12,1705.7816162109375,0,2018-04-28,R_A5,1.0,278.6293640136719,11
278.83599853515625,STANDARD,31,15,21,-1.0199786978568048e-12,1707.8035888671875,0,2018-04-28,R_A5,1.0,278.83599853515625,12
279.1875915527344,STANDARD,31,16,21,-2.676994910466579e-13,1709.825439453125,0,2018-04-28,R_A5,1.0,279.1875915527344,13
279.38763427734375,STANDARD,31,17,21,-2.822868078612012e-13,1711.8472900390625,0,2018-04-28,R_A5,1.0,279.38763427734375,14
279.5444641113281,STANDARD,31,18,21,-2.6351731669156664e-13,1713.479736328125,0,2018-04-28,R_A5,1.0,279.5444641113281,15
279.62738037109375,STANDARD,31,19,21,0.0,1714.353515625,0,2018-04-28,R_A5,1.0,279.62738037109375,16
285.2718200683594,STANDARD,31,28,21,-7.69616372042238e-14,1715.885009765625,0,2018-04-28,R_A5,1.0,285.2718200683594,17
285.28472900390625,STANDARD,31,29,21,-2.31002147748835e-13,1718.1837158203125,0,2018-04-28,R_A5,1.0,285.28472900390625,18
296.957763671875,STANDARD,31,30,21,-1.3124317401817697e-20,1720.482421875,0,2018-04-28,R_A5,1.0,296.957763671875,19
304.6667175292969,STANDARD,31,31,21,-5.399483042699368e-22,1722.7811279296875,0,2018-04-28,R_A5,1.0,304.6667175292969,20
307.22088623046875,STANDARD,31,32,21,-2.698066801202336e-23,1725.079833984375,0,2018-04-28,R_A5,1.0,307.22088623046875,21
279.9298095703125,STANDARD,28,1,41,0.0,1608.9599609375,0,2018-07-03,R_A3,0.32006198167800903,279.9298095703125,1
280.063720703125,STANDARD,28,2,41,0.0,1610.9754638671875,0,2018-07-03,R_A3,0.11251884698867798,280.063720703125,2
280.1982116699219,STANDARD,28,3,41,0.0,1612.990966796875,0,2018-07-03,R_A3,0.11280015856027603,280.1982116699219,3
280.3328857421875,STANDARD,28,4,41,0.0,1615.0064697265625,0,2018-07-03,R_A3,0.0976952612400055,280.3328857421875,4
279.60919189453125,STANDARD,29,4,41,0.0,1606.06787109375,0,2018-07-03,R_A3,0.15739405155181885,279.60919189453125,5
279.9293518066406,STANDARD,29,5,41,0.0,1608.138671875,0,2018-07-03,R_A3,0.7989346981048584,279.9293518066406,6
280.0566101074219,STANDARD,29,6,41,0.0,1610.20947265625,0,2018-07-03,R_A3,0.6495369076728821,280.0566101074219,7
280.224365234375,STANDARD,29,7,41,0.0,1612.2802734375,0,2018-07-03,R_A3,0.19651445746421814,280.224365234375,8
280.3626403808594,STANDARD,29,8,41,0.0,1614.35107421875,0,2018-07-03,R_A3,0.1956959068775177,280.3626403808594,9
280.635498046875,STANDARD,29,9,41,0.0,1616.421875,0,2018-07-03,R_A3,0.7992229461669922,280.635498046875,10
285.9694519042969,STANDARD,29,10,41,0.0,1618.49267578125,0,2018-07-03,R_A3,0.7882871031761169,285.9694519042969,11
294.5592956542969,STANDARD,29,11,41,0.0,1620.68798828125,0,2018-07-03,R_A3,0.047981128096580505,294.5592956542969,12
294.7146301269531,STANDARD,29,12,41,0.0,1623.0076904296875,0,2018-07-03,R_A3,0.054573364555835724,294.7146301269531,13
294.8704528808594,STANDARD,29,13,41,0.0,1625.3275146484375,0,2018-07-03,R_A3,0.367770791053772,294.8704528808594,14
295.47991943359375,STANDARD,29,14,41,0.0,1627.6473388671875,0,2018-07-03,R_A3,0.056133635342121124,295.47991943359375,15
295.42877197265625,STANDARD,29,15,41,0.0,1629.967041015625,0,2018-07-03,R_A3,0.438430517911911,295.42877197265625,16
295.5597839355469,STANDARD,29,16,41,0.0,1631.8284912109375,0,2018-07-03,R_A3,0.8009195923805237,295.5597839355469,17
291.66864013671875,STANDARD,29,28,41,-2.335341164894089e-08,1634.3145751953125,0,2018-07-03,R_A3,0.9999997019767761,291.66864013671875,18
288.11669921875,STANDARD,29,29,41,0.0,1637.8836669921875,0,2018-07-03,R_A3,0.04518929496407509,288.11669921875,19
288.3555908203125,STANDARD,29,30,41,0.0,1641.45263671875,0,2018-07-03,R_A3,0.07896412909030914,288.3555908203125,20
291.503173828125,STANDARD,29,31,41,-5.307704942225655e-09,1645.0216064453125,0,2018-07-03,R_A3,0.9999999403953552,291.503173828125,21
288.7813720703125,STANDARD,29,32,41,0.0,1648.5906982421875,0,2018-07-03,R_A3,0.17971664667129517,288.7813720703125,22
279.10406494140625,STANDARD,30,1,52,0.0,1630.0294189453125,0,2018-09-12,R_A4,0.04877569153904915,279.10406494140625,1
278.915283203125,STANDARD,31,1,52,0.0,1625.695556640625,0,2018-09-12,R_A4,0.04714899882674217,278.915283203125,2
279.048828125,STANDARD,31,2,52,0.0,1627.7000732421875,0,2018-09-12,R_A4,0.05052187293767929,279.048828125,3
279.18231201171875,STANDARD,31,3,52,0.0,1629.70458984375,0,2018-09-12,R_A4,0.0500970296561718,279.18231201171875,4
279.3157958984375,STANDARD,31,4,52,0.0,1631.709228515625,0,2018-09-12,R_A4,0.051512833684682846,279.3157958984375,5
279.4491882324219,STANDARD,31,5,52,0.0,1633.7137451171875,0,2018-09-12,R_A4,0.054225288331508636,279.4491882324219,6
279.472412109375,STANDARD,32,5,52,0.0,1632.1826171875,0,2018-09-12,R_A4,0.05367989093065262,279.472412109375,7
279.6148376464844,STANDARD,32,5,51,0.0,1636.1326904296875,0,2018-09-12,R_A4,0.05436350032687187,279.6148376464844,8
279.4991149902344,STANDARD,32,4,51,0.0,1634.3946533203125,0,2018-09-12,R_A4,0.05455011501908302,279.4991149902344,9
279.72967529296875,STANDARD,33,4,51,0.0,1636.5809326171875,0,2018-09-12,R_A4,0.07636246830224991,279.72967529296875,10
280.0242004394531,STANDARD,33,4,50,0.0,1643.43798828125,0,2018-09-12,R_A4,0.2665725648403168,280.0242004394531,11
279.9026184082031,STANDARD,34,4,50,0.0,1640.6732177734375,0,2018-09-12,R_A4,0.26149046421051025,279.9026184082031,12
279.8999938964844,STANDARD,35,4,50,0.0,1640.037109375,0,2018-09-12,R_A4,0.29197877645492554,279.8999938964844,13
279.77862548828125,STANDARD,35,3,50,0.0,1638.2913818359375,0,2018-09-12,R_A4,0.22207877039909363,279.77862548828125,14
275.535888671875,STANDARD,35,31,49,0.0,1638.480712890625,0,2018-09-12,R_A4,0.059644319117069244,275.535888671875,15
276.50439453125,STANDARD,36,31,49,0.0,1642.5970458984375,0,2018-09-12,R_A4,0.3185276985168457,276.50439453125,16
275.8304748535156,STANDARD,36,31,48,0.0,1642.6656494140625,0,2018-09-12,R_A4,0.06440313905477524,275.8304748535156,17
276.8734436035156,STANDARD,37,31,48,0.0,1649.3140869140625,0,2018-09-12,R_A4,0.6943104863166809,276.8734436035156,18
276.3910217285156,STANDARD,37,30,48,0.0,1643.5526123046875,0,2018-09-12,R_A4,0.6712384819984436,276.3910217285156,19
277.654052734375,STANDARD,38,30,48,0.0,1651.658447265625,0,2018-09-12,R_A4,0.6772260665893555,277.654052734375,20
277.7952575683594,STANDARD,38,30,47,0.0,1659.7620849609375,0,2018-09-12,R_A4,0.2534232437610626,277.7952575683594,21
277.3794250488281,STANDARD,38,29,47,0.0,1653.8455810546875,0,2018-09-12,R_A4,0.0650024265050888,277.3794250488281,22
278.2068786621094,STANDARD,17,1,42,-1.1769723650550956e-12,1695.248779296875,0,2018-11-07,R_A6,1.0,278.2068786621094,1
278.3524475097656,STANDARD,17,2,42,-6.590650334509229e-13,1696.80126953125,0,2018-11-07,R_A6,1.0,278.3524475097656,2
278.4957580566406,STANDARD,17,3,42,-5.81865230910722e-13,1698.3536376953125,0,2018-11-07,R_A6,1.0,278.4957580566406,3
278.6358642578125,STANDARD,17,4,42,-4.27622889355439e-13,1699.9061279296875,0,2018-11-07,R_A6,1.0,278.6358642578125,4
278.7750549316406,STANDARD,17,5,42,-1.054818450467454e-12,1701.45849609375,0,2018-11-07,R_A6,1.0,278.7750549316406,5
278.6207580566406,STANDARD,17,6,42,-7.134456914137388e-11,1703.010986328125,0,2018-11-07,R_A6,1.0,278.6207580566406,6
278.7677917480469,STANDARD,17,7,42,-6.757992776496025e-11,1704.5634765625,0,2018-11-07,R_A6,1.0,278.7677917480469,7
278.9220275878906,STANDARD,17,8,42,-4.4988800879108837e-11,1706.1158447265625,0,2018-11-07,R_A6,1.0,278.9220275878906,8
279.3951721191406,STANDARD,17,9,42,-2.8351019448757953e-12,1707.668212890625,0,2018-11-07,R_A6,1.0,279.3951721191406,9
279.4325866699219,STANDARD,17,10,42,-2.371771667952771e-10,1709.220703125,0,2018-11-07,R_A6,1.0,279.4325866699219,10
281.36456298828125,STANDARD,17,11,42,-3.5789465141489174e-11,1711.11474609375,0,2018-11-07,R_A6,1.0,281.36456298828125,11
281.6171875,STANDARD,17,12,42,-5.3639482856500734e-14,1713.3502197265625,0,2018-11-07,R_A6,1.0,281.6171875,12
281.8519592285156,STANDARD,17,13,42,-1.7765632714938917e-12,1715.585693359375,0,2018-11-07,R_A6,1.0,281.8519592285156,13
