ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,10818674,1804517,902435,629313,88607284,0,0,0,0,0
Valysar,CentralSouth,57093039,10440869,7553131,5267177,741618507,0,0,0,0,0
Valysar,CentralNorth,35183763,5364220,3373941,2352818,331276769,0,0,0,0,0
Valysar,NorthHorst,3710024,397511,174492,107182,20996897,27178543,3363823,2160036,502333850,76857
Valysar,CentralRamp,13670820,2557991,1998213,1393454,196198335,0,0,0,0,0
Valysar,CentralHorst,83356276,14830925,11272267,7860716,1106788850,0,0,0,0,0
Valysar,EastLowland,2980932,442849,210241,146611,20642873,0,0,0,0,0
Therys,WestLowland,3164155,572571,272915,190317,26796635,0,0,0,0,0
Therys,CentralSouth,9769278,2071343,1168563,814897,114737554,0,0,0,0,0
Therys,CentralNorth,19352839,3680050,2087049,1455404,204920892,0,0,0,0,0
Therys,NorthHorst,6238170,977453,386312,237292,46485536,19435977,3202316,2003804,466000893,71298
Therys,CentralRamp,6513956,1445564,1097219,765146,107732551,0,0,0,0,0
Therys,CentralHorst,24295390,6121456,4743698,3308018,465768983,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,610672,101652,56129,39141,5511086,0,0,0,0,0
Volon,CentralSouth,24627038,4121547,2515196,1753972,246959312,0,0,0,0,0
Volon,CentralNorth,6782183,934626,498864,347883,48981883,0,0,0,0,0
Volon,NorthHorst,4845651,855000,598884,367865,72064690,4107040,666537,501358,116594940,17839
Volon,CentralRamp,9821695,1799987,1283160,894811,125989458,0,0,0,0,0
Volon,CentralHorst,78426510,13657072,10119790,7057037,993630771,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
