CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES
27,30,4,1609.1038818359375,303.5479431152344,0.02938724495470524,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.5479431152344
27,30,5,1612.2562255859375,303.7490234375,0.03270488604903221,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.7490234375
27,30,6,1615.4014892578125,303.94964599609375,0.027245979756116867,0.0,3,0,2000-02-01,OP_1,MULTISEG,303.94964599609375
27,30,7,1618.5394287109375,304.1498107910156,0.029181165620684624,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.1498107910156
27,30,8,1621.677001953125,304.3499755859375,0.028344586491584778,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.3499755859375
27,30,9,1624.8145751953125,304.5501708984375,0.04024897888302803,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.5501708984375
20,13,6,1653.7197265625,305.7458801269531,0.11362891644239426,0.0,1,0,2000-02-01,OP_2,MULTISEG,305.7458801269531
20,13,7,1656.6644287109375,305.9366760253906,0.050965093076229095,0.0,2,0,2000-02-01,OP_2,MULTISEG,305.9366760253906
20,13,8,1659.6090087890625,306.1247253417969,0.05469485744833946,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.1247253417969
20,13,9,1662.553466796875,306.3144836425781,0.1087130606174469,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.3144836425781
20,13,10,1665.498046875,306.5035095214844,0.3381517827510834,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.5035095214844
28,47,8,1658.771728515625,306.7475280761719,0.1408243030309677,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.7475280761719
28,47,9,1662.119384765625,306.9612731933594,0.10363882035017014,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.9612731933594
28,47,10,1665.467041015625,307.17498779296875,0.061425190418958664,0.0,3,0,2000-02-01,OP_3,MULTISEG,307.17498779296875
28,47,11,1668.7353515625,307.3836669921875,0.05464833974838257,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.3836669921875
28,47,12,1671.9246826171875,307.5873107910156,0.05959866940975189,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.5873107910156
28,47,13,1675.114013671875,307.7909851074219,0.0756867527961731,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.7909851074219
28,47,14,1678.30322265625,307.9946594238281,0.12362581491470337,0.0,7,0,2000-02-01,OP_3,MULTISEG,307.9946594238281
14,38,2,1704.5634765625,309.5924987792969,0.9999998807907104,-2.727903058996617e-08,1,0,2000-02-01,WI_1,MULTISEG,309.5924987792969
14,38,3,1707.3809814453125,309.84893798828125,0.9999999403953552,-1.7273471542011976e-08,2,0,2000-02-01,WI_1,MULTISEG,309.84893798828125
14,38,4,1710.198486328125,310.1053466796875,1.0,-3.60950935807125e-09,3,0,2000-02-01,WI_1,MULTISEG,310.1053466796875
14,38,5,1713.01611328125,310.36151123046875,0.9999999403953552,-7.214141284350717e-09,4,0,2000-02-01,WI_1,MULTISEG,310.36151123046875
28,20,7,1692.4891357421875,275.5377502441406,0.5770273804664612,0.0,1,0,2000-06-01,WI_2,MULTISEG,275.5377502441406
28,20,8,1695.3074951171875,275.7263488769531,0.32814496755599976,0.0,2,0,2000-06-01,WI_2,MULTISEG,275.7263488769531
28,20,9,1698.1258544921875,275.9654846191406,0.6844765543937683,0.0,3,0,2000-06-01,WI_2,MULTISEG,275.9654846191406
28,20,10,1700.9442138671875,276.2880859375,0.920020341873169,0.0,4,0,2000-06-01,WI_2,MULTISEG,276.2880859375
18,29,1,1649.694580078125,277.5841979980469,0.08160664141178131,0.0,1,0,2001-01-01,OP_4,MULTISEG,277.5841979980469
18,29,2,1651.8934326171875,277.7234802246094,0.05418219789862633,0.0,2,0,2001-01-01,OP_4,MULTISEG,277.7234802246094
18,29,3,1654.0921630859375,277.8627624511719,0.06563177704811096,0.0,3,0,2001-01-01,OP_4,MULTISEG,277.8627624511719
18,29,4,1656.290771484375,278.0020446777344,0.05557959899306297,0.0,4,0,2001-01-01,OP_4,MULTISEG,278.0020446777344
18,29,5,1658.489501953125,278.14166259765625,0.08078747242689133,0.0,5,0,2001-01-01,OP_4,MULTISEG,278.14166259765625
18,29,10,1672.423095703125,279.0808410644531,0.15461935102939606,0.0,6,0,2001-01-01,OP_4,MULTISEG,279.0808410644531
18,29,11,1675.3785400390625,279.2676696777344,0.09130323678255081,0.0,7,0,2001-01-01,OP_4,MULTISEG,279.2676696777344
18,29,12,1678.4371337890625,279.46142578125,0.123526930809021,0.0,8,0,2001-01-01,OP_4,MULTISEG,279.46142578125
18,29,13,1681.49560546875,279.6550598144531,0.09594612568616867,0.0,9,0,2001-01-01,OP_4,MULTISEG,279.6550598144531
24,37,1,1611.51220703125,273.9928283691406,0.05917631834745407,0.0,1,0,2001-01-01,OP_5,MULTISEG,273.9928283691406
24,37,2,1615.620361328125,274.2522277832031,0.03999824449419975,0.0,2,0,2001-01-01,OP_5,MULTISEG,274.2522277832031
24,37,3,1619.728759765625,274.5123291015625,0.03748985007405281,0.0,3,0,2001-01-01,OP_5,MULTISEG,274.5123291015625
24,37,4,1623.837158203125,274.7724609375,0.04022771865129471,0.0,4,0,2001-01-01,OP_5,MULTISEG,274.7724609375
24,37,5,1627.9454345703125,275.03277587890625,0.057103175669908524,0.0,5,0,2001-01-01,OP_5,MULTISEG,275.03277587890625
25,37,10,1629.152099609375,275.0538024902344,0.09906558692455292,0.0,6,0,2001-01-01,OP_5,MULTISEG,275.0538024902344
25,37,11,1632.53955078125,275.2668762207031,0.039957400411367416,0.0,7,0,2001-01-01,OP_5,MULTISEG,275.2668762207031
25,37,12,1636.1033935546875,275.4919738769531,0.042283639311790466,0.0,8,0,2001-01-01,OP_5,MULTISEG,275.4919738769531
25,37,13,1639.667236328125,275.7169494628906,0.049209170043468475,0.0,9,0,2001-01-01,OP_5,MULTISEG,275.7169494628906
25,37,14,1643.23095703125,275.9420166015625,0.048186566680669785,0.0,10,0,2001-01-01,OP_5,MULTISEG,275.9420166015625
17,10,6,1706.2349853515625,271.65240478515625,0.8635652661323547,0.0,1,0,2001-03-01,WI_3,MULTISEG,271.65240478515625
17,10,7,1708.758544921875,271.8122253417969,0.8221436738967896,0.0,2,0,2001-03-01,WI_3,MULTISEG,271.8122253417969
16,10,7,1720.1036376953125,273.9105224609375,1.0,-1.158842546390964e-14,3,0,2001-03-01,WI_3,MULTISEG,273.9105224609375
16,10,8,1722.572021484375,274.1523742675781,1.0,-5.737425949104997e-15,4,0,2001-03-01,WI_3,MULTISEG,274.1523742675781
16,10,9,1725.04052734375,274.39422607421875,1.0,-1.5275498896935406e-14,5,0,2001-03-01,WI_3,MULTISEG,274.39422607421875
16,10,10,1727.50830078125,274.6358337402344,1.0,-1.3035333920673013e-14,6,0,2001-03-01,WI_3,MULTISEG,274.6358337402344
