DATE,BLOCK,BPR
2000-01-01,1095,309.0716552734375
2000-01-01,"15,28,1",309.0716552734375
2000-01-01,"15,28,10",310.3584289550781
2000-01-01,"15,28,13",310.982421875
2000-01-01,24135,310.3584289550781
2000-01-01,31815,310.982421875
2000-02-01,1095,309.2241516113281
2000-02-01,"15,28,1",309.2241516113281
2000-02-01,"15,28,10",310.5041198730469
2000-02-01,"15,28,13",311.1187744140625
2000-02-01,24135,310.5041198730469
2000-02-01,31815,311.1187744140625
2000-03-01,1095,306.7748107910156
2000-03-01,"15,28,1",306.7748107910156
2000-03-01,"15,28,10",307.8385009765625
2000-03-01,"15,28,13",308.40606689453125
2000-03-01,24135,307.8385009765625
2000-03-01,31815,308.40606689453125
2000-04-01,1095,301.6572265625
2000-04-01,"15,28,1",301.6572265625
2000-04-01,"15,28,10",302.7281799316406
2000-04-01,"15,28,13",303.27301025390625
2000-04-01,24135,302.7281799316406
2000-04-01,31815,303.27301025390625
2000-05-01,1095,296.74249267578125
2000-05-01,"15,28,1",296.74249267578125
2000-05-01,"15,28,10",297.8262023925781
2000-05-01,"15,28,13",298.35833740234375
2000-05-01,24135,297.8262023925781
2000-05-01,31815,298.35833740234375
2000-06-01,1095,291.54425048828125
2000-06-01,"15,28,1",291.54425048828125
2000-06-01,"15,28,10",292.6416931152344
2000-06-01,"15,28,13",293.1669006347656
2000-06-01,24135,292.6416931152344
2000-06-01,31815,293.1669006347656
2000-07-01,1095,287.7071533203125
2000-07-01,"15,28,1",287.7071533203125
2000-07-01,"15,28,10",288.8099365234375
2000-07-01,"15,28,13",289.3472900390625
2000-07-01,24135,288.8099365234375
2000-07-01,31815,289.3472900390625
2000-08-01,1095,285.269287109375
2000-08-01,"15,28,1",285.269287109375
2000-08-01,"15,28,10",286.37353515625
2000-08-01,"15,28,13",286.9208984375
2000-08-01,24135,286.37353515625
2000-08-01,31815,286.9208984375
2000-09-01,1095,283.6595153808594
2000-09-01,"15,28,1",283.6595153808594
2000-09-01,"15,28,10",284.7642822265625
2000-09-01,"15,28,13",285.31640625
2000-09-01,24135,284.7642822265625
2000-09-01,31815,285.31640625
2000-10-01,1095,282.5228271484375
2000-10-01,"15,28,1",282.5228271484375
2000-10-01,"15,28,10",283.6285095214844
2000-10-01,"15,28,13",284.1827392578125
2000-10-01,24135,283.6285095214844
2000-10-01,31815,284.1827392578125
2000-11-01,1095,281.6205139160156
2000-11-01,"15,28,1",281.6205139160156
2000-11-01,"15,28,10",282.7239074707031
2000-11-01,"15,28,13",283.2791442871094
2000-11-01,24135,282.7239074707031
2000-11-01,31815,283.2791442871094
2000-12-01,1095,280.9173583984375
2000-12-01,"15,28,1",280.9173583984375
2000-12-01,"15,28,10",282.019287109375
2000-12-01,"15,28,13",282.5751647949219
2000-12-01,24135,282.019287109375
2000-12-01,31815,282.5751647949219
2001-01-01,1095,280.3148193359375
2001-01-01,"15,28,1",280.3148193359375
2001-01-01,"15,28,10",281.4188537597656
2001-01-01,"15,28,13",281.97540283203125
2001-01-01,24135,281.4188537597656
2001-01-01,31815,281.97540283203125
2001-02-01,1095,268.51806640625
2001-02-01,"15,28,1",268.51806640625
2001-02-01,"15,28,10",270.36175537109375
2001-02-01,"15,28,13",270.755126953125
2001-02-01,24135,270.36175537109375
2001-02-01,31815,270.755126953125
2001-03-01,1095,267.0709228515625
2001-03-01,"15,28,1",267.0709228515625
2001-03-01,"15,28,10",268.6172790527344
2001-03-01,"15,28,13",269.0423278808594
2001-03-01,24135,268.6172790527344
2001-03-01,31815,269.0423278808594
2001-04-01,1095,268.2330017089844
2001-04-01,"15,28,1",268.2330017089844
2001-04-01,"15,28,10",269.6730651855469
2001-04-01,"15,28,13",270.08563232421875
2001-04-01,24135,269.6730651855469
2001-04-01,31815,270.08563232421875
2001-05-01,1095,268.94720458984375
2001-05-01,"15,28,1",268.94720458984375
2001-05-01,"15,28,10",270.33892822265625
2001-05-01,"15,28,13",270.744384765625
2001-05-01,24135,270.33892822265625
2001-05-01,31815,270.744384765625
2001-06-01,1095,269.39691162109375
2001-06-01,"15,28,1",269.39691162109375
2001-06-01,"15,28,10",270.748046875
2001-06-01,"15,28,13",271.15045166015625
2001-06-01,24135,270.748046875
2001-06-01,31815,271.15045166015625
2001-07-01,1095,269.9139099121094
2001-07-01,"15,28,1",269.9139099121094
2001-07-01,"15,28,10",271.22772216796875
2001-07-01,"15,28,13",271.6328125
2001-07-01,24135,271.22772216796875
2001-07-01,31815,271.6328125
2001-08-01,1095,270.5874328613281
2001-08-01,"15,28,1",270.5874328613281
2001-08-01,"15,28,10",271.8660583496094
2001-08-01,"15,28,13",272.2776184082031
2001-08-01,24135,271.8660583496094
2001-08-01,31815,272.2776184082031
2001-09-01,1095,271.0801696777344
2001-09-01,"15,28,1",271.0801696777344
2001-09-01,"15,28,10",272.3382263183594
2001-09-01,"15,28,13",272.75146484375
2001-09-01,24135,272.3382263183594
2001-09-01,31815,272.75146484375
2001-10-01,1095,271.46429443359375
2001-10-01,"15,28,1",271.46429443359375
2001-10-01,"15,28,10",272.7095642089844
2001-10-01,"15,28,13",273.1232604980469
2001-10-01,24135,272.7095642089844
2001-10-01,31815,273.1232604980469
2001-11-01,1095,271.83575439453125
2001-11-01,"15,28,1",271.83575439453125
2001-11-01,"15,28,10",273.0725402832031
2001-11-01,"15,28,13",273.4870910644531
2001-11-01,24135,273.0725402832031
2001-11-01,31815,273.4870910644531
2001-12-01,1095,272.1551818847656
2001-12-01,"15,28,1",272.1551818847656
2001-12-01,"15,28,10",273.38812255859375
2001-12-01,"15,28,13",273.80364990234375
2001-12-01,24135,273.38812255859375
2001-12-01,31815,273.80364990234375
2002-01-01,1095,272.4292907714844
2002-01-01,"15,28,1",272.4292907714844
2002-01-01,"15,28,10",273.6608581542969
2002-01-01,"15,28,13",274.07684326171875
2002-01-01,24135,273.6608581542969
2002-01-01,31815,274.07684326171875
2002-02-01,1095,272.6605529785156
2002-02-01,"15,28,1",272.6605529785156
2002-02-01,"15,28,10",273.8937683105469
2002-02-01,"15,28,13",274.3105163574219
2002-02-01,24135,273.8937683105469
2002-02-01,31815,274.3105163574219
2002-03-01,1095,272.84210205078125
2002-03-01,"15,28,1",272.84210205078125
2002-03-01,"15,28,10",274.0762634277344
2002-03-01,"15,28,13",274.49346923828125
2002-03-01,24135,274.0762634277344
2002-03-01,31815,274.49346923828125
2002-04-01,1095,273.0151062011719
2002-04-01,"15,28,1",273.0151062011719
2002-04-01,"15,28,10",274.25054931640625
2002-04-01,"15,28,13",274.66827392578125
2002-04-01,24135,274.25054931640625
2002-04-01,31815,274.66827392578125
2002-05-01,1095,273.17205810546875
2002-05-01,"15,28,1",273.17205810546875
2002-05-01,"15,28,10",274.4084167480469
2002-05-01,"15,28,13",274.8268127441406
