ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,10315623,1792810,1102838,769064,108284241,0,0,0,0,0
Valysar,CentralSouth,65402086,12969141,10366837,7229315,1017887553,0,0,0,0,0
Valysar,CentralNorth,47768473,7576093,4978961,3472079,488868728,0,0,0,0,0
Valysar,NorthHorst,5409165,684373,310196,190538,37326386,26230391,3285513,2075415,482654598,73846
Valysar,CentralRamp,13487982,2297383,1693325,1180840,166262327,0,0,0,0,0
Valysar,CentralHorst,85329418,15080409,11888275,8290290,1167272839,0,0,0,0,0
Valysar,EastLowland,9431546,1357183,701207,488987,68849324,0,0,0,0,0
Therys,WestLowland,3010360,876549,602496,420151,59157240,0,0,0,0,0
Therys,CentralSouth,12836653,2746112,1767791,1232769,173573920,0,0,0,0,0
Therys,CentralNorth,19382923,3509258,1914310,1334944,187960104,0,0,0,0,0
Therys,NorthHorst,12840310,1970227,862474,529775,103782949,13090933,2399175,1578928,367192519,56180
Therys,CentralRamp,6645190,1415606,1091165,760924,107138122,0,0,0,0,0
Therys,CentralHorst,30176450,7416882,5808701,4050698,570338346,0,0,0,0,0
Therys,EastLowland,220056,75516,45786,31929,4495632,0,0,0,0,0
Volon,WestLowland,2993,142,0,0,0,0,0,0,0,0
Volon,CentralSouth,37446334,6523024,4811020,3354965,472379074,0,0,0,0,0
Volon,CentralNorth,5527629,788127,459846,320674,45150838,0,0,0,0,0
Volon,NorthHorst,4711994,873453,656685,403369,79020071,2543338,508385,465168,108178681,16551
Volon,CentralRamp,11633401,2191548,1664604,1160812,163442313,0,0,0,0,0
Volon,CentralHorst,79652453,13657561,10717594,7473915,1052327282,0,0,0,0,0
Volon,EastLowland,9284,258,0,0,0,0,0,0,0,0
