Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:42:58
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       267456838.14         37329041.88         25145518.67         15814791.35
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  267456838.14         37329041.88         25145518.67         15814791.35
MidReek    1                       215299869.26         40898700.18         31980060.63         20113245.35
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  215299869.26         40898700.18         31980060.63         20113245.35
LowerReek  1                       104775255.72         22087138.02         17875730.78         11242597.78
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  104775255.72         22087138.02         17875730.78         11242597.78
Totals     1                       587531963.13        100314880.08         75001310.08         47170634.49
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  587531963.13        100314880.08         75001310.08         47170634.49
