Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:20:22
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       263462166.53         43681721.71         32843983.15         20656592.86
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  263462166.53         43681721.71         32843983.15         20656592.86
MidReek    1                       220560193.15         43125994.01         34964661.87         21990353.01
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  220560193.15         43125994.01         34964661.87         21990353.01
LowerReek  1                       136765323.27         29248238.75         24136455.57         15180160.50
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  136765323.27         29248238.75         24136455.57         15180160.50
Totals     1                       620787682.95        116055954.47         91945100.59         57827106.36
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  620787682.95        116055954.47         91945100.59         57827106.36
