CONIPOS,WELL,PRESSURE,SWAT,CONKPOS,DRAWDOWN,DATE,DEPTH,CONIDX,WELLMODEL,CONJPOS,SGAS,CONBPRES
31,R_A4,300.10296630859375,0.05041150376200676,3,0,2018-01-01,1630.7745361328125,4,STANDARD,52,0.0,300.10296630859375
31,R_A4,300.24017333984375,0.05222812667489052,4,0,2018-01-01,1632.82080078125,5,STANDARD,52,0.0,300.24017333984375
32,R_A4,300.2538757324219,0.05314890667796135,4,0,2018-01-01,1633.0252685546875,6,STANDARD,52,0.0,300.2538757324219
32,R_A4,300.3783264160156,0.05641482025384903,5,0,2018-01-01,1634.88134765625,7,STANDARD,52,0.0,300.3783264160156
32,R_A4,300.584716796875,0.10173673927783966,5,0,2018-01-01,1637.9595947265625,8,STANDARD,51,0.0,300.584716796875
32,R_A4,300.4659423828125,0.05618361383676529,4,0,2018-01-01,1636.1883544921875,9,STANDARD,51,0.0,300.4659423828125
33,R_A4,300.5606384277344,0.057296011596918106,4,0,2018-01-01,1637.6005859375,10,STANDARD,51,0.0,300.5606384277344
33,R_A4,300.4381408691406,0.05528761446475983,3,0,2018-01-01,1635.7734375,11,STANDARD,51,0.0,300.4381408691406
33,R_A4,301.0602722167969,0.08563011139631271,4,0,2018-01-01,1645.0517578125,12,STANDARD,50,0.0,301.0602722167969
34,R_A4,300.79864501953125,0.11922170221805573,4,0,2018-01-01,1641.1502685546875,13,STANDARD,50,0.0,300.79864501953125
34,R_A4,300.6759948730469,0.14004328846931458,3,0,2018-01-01,1639.32080078125,14,STANDARD,50,0.0,300.6759948730469
35,R_A4,300.536865234375,0.13761943578720093,3,0,2018-01-01,1637.2459716796875,15,STANDARD,50,0.0,300.536865234375
35,R_A4,301.0679016113281,0.23763178288936615,3,0,2018-01-01,1645.1654052734375,16,STANDARD,49,0.0,301.0679016113281
35,R_A4,300.9501647949219,0.2372913807630539,2,0,2018-01-01,1643.4095458984375,17,STANDARD,49,0.0,300.9501647949219
36,R_A4,300.83740234375,0.21713928878307343,28,0,2018-01-01,1641.728271484375,18,STANDARD,49,0.0,300.83740234375
36,R_A4,300.8799743652344,0.20809228718280792,28,0,2018-01-01,1642.363037109375,19,STANDARD,48,0.0,300.8799743652344
37,R_A4,301.0603942871094,0.21205249428749084,28,0,2018-01-01,1645.0533447265625,20,STANDARD,48,0.0,301.0603942871094
37,R_A4,301.4442443847656,1.0,29,0,2018-01-01,1650.777099609375,21,STANDARD,48,0.0,301.4442443847656
38,R_A4,301.1618957519531,0.6481541991233826,28,0,2018-01-01,1646.5672607421875,22,STANDARD,48,0.0,301.1618957519531
38,R_A4,301.8294982910156,0.6481541991233826,28,0,2018-01-01,1656.5213623046875,23,STANDARD,47,0.0,301.8294982910156
31,R_A5,303.8695983886719,1.0,1,0,2018-01-01,1685.295654296875,1,STANDARD,20,0.0,303.8695983886719
31,R_A5,304.0786437988281,1.0,2,0,2018-01-01,1687.5018310546875,2,STANDARD,20,0.0,304.0786437988281
31,R_A5,304.2877197265625,1.0,3,0,2018-01-01,1689.7080078125,3,STANDARD,20,0.0,304.2877197265625
31,R_A5,304.4967956542969,1.0,4,0,2018-01-01,1691.9141845703125,4,STANDARD,20,0.0,304.4967956542969
31,R_A5,304.7058410644531,1.0,5,0,2018-01-01,1694.120361328125,5,STANDARD,20,0.0,304.7058410644531
31,R_A5,304.9149169921875,1.0,6,0,2018-01-01,1696.3265380859375,6,STANDARD,20,0.0,304.9149169921875
31,R_A5,305.4297790527344,1.0,7,0,2018-01-01,1698.5328369140625,7,STANDARD,20,0.0,305.4297790527344
31,R_A5,305.1956481933594,1.0,11,0,2018-01-01,1699.287353515625,8,STANDARD,21,0.0,305.1956481933594
31,R_A5,305.3900451660156,1.0,12,0,2018-01-01,1701.338623046875,9,STANDARD,21,0.0,305.3900451660156
31,R_A5,305.5964050292969,1.0,13,0,2018-01-01,1703.389892578125,10,STANDARD,21,0.0,305.5964050292969
31,R_A5,305.7908020019531,1.0,14,0,2018-01-01,1705.441162109375,11,STANDARD,21,0.0,305.7908020019531
31,R_A5,305.9851989746094,1.0,15,0,2018-01-01,1707.492431640625,12,STANDARD,21,0.0,305.9851989746094
31,R_A5,306.3246154785156,1.0,16,0,2018-01-01,1709.543701171875,13,STANDARD,21,0.0,306.3246154785156
31,R_A5,306.5190124511719,1.0,17,0,2018-01-01,1711.594970703125,14,STANDARD,21,0.0,306.5190124511719
31,R_A5,306.6888732910156,1.0,18,0,2018-01-01,1713.38720703125,15,STANDARD,21,0.0,306.6888732910156
31,R_A5,306.7826232910156,1.0,19,0,2018-01-01,1714.37646484375,16,STANDARD,21,0.0,306.7826232910156
31,R_A5,306.7613525390625,1.0,25,0,2018-01-01,1715.809814453125,17,STANDARD,21,0.0,306.7613525390625
31,R_A5,306.9908752441406,1.0,26,0,2018-01-01,1718.2314453125,18,STANDARD,21,0.0,306.9908752441406
31,R_A5,307.52618408203125,1.0,27,0,2018-01-01,1720.653076171875,19,STANDARD,21,0.0,307.52618408203125
31,R_A5,307.75567626953125,1.0,28,0,2018-01-01,1723.07470703125,20,STANDARD,21,0.0,307.75567626953125
31,R_A5,307.9851989746094,1.0,29,0,2018-01-01,1725.496337890625,21,STANDARD,21,0.0,307.9851989746094
17,R_A6,305.08953857421875,1.0,1,0,2018-01-01,1694.9425048828125,1,STANDARD,42,0.0,305.08953857421875
17,R_A6,305.2361145019531,1.0,2,0,2018-01-01,1696.4888916015625,2,STANDARD,42,0.0,305.2361145019531
17,R_A6,305.3826599121094,1.0,3,0,2018-01-01,1698.0352783203125,3,STANDARD,42,0.0,305.3826599121094
17,R_A6,305.5292053222656,1.0,4,0,2018-01-01,1699.5816650390625,4,STANDARD,42,0.0,305.5292053222656
17,R_A6,305.6757507324219,1.0,5,0,2018-01-01,1701.128173828125,5,STANDARD,42,0.0,305.6757507324219
17,R_A6,305.8222961425781,1.0,6,0,2018-01-01,1702.6744384765625,6,STANDARD,42,0.0,305.8222961425781
17,R_A6,305.6697998046875,1.0,7,0,2018-01-01,1704.2208251953125,7,STANDARD,42,0.0,305.6697998046875
17,R_A6,305.81634521484375,1.0,8,0,2018-01-01,1705.7672119140625,8,STANDARD,42,0.0,305.81634521484375
17,R_A6,306.261962890625,1.0,9,0,2018-01-01,1707.3135986328125,9,STANDARD,42,0.0,306.261962890625
17,R_A6,306.10272216796875,1.0,10,0,2018-01-01,1708.8599853515625,10,STANDARD,42,0.0,306.10272216796875
17,R_A6,306.2852783203125,1.0,11,0,2018-01-01,1710.78515625,11,STANDARD,42,0.0,306.2852783203125
17,R_A6,306.5036315917969,1.0,12,0,2018-01-01,1713.0888671875,12,STANDARD,42,0.0,306.5036315917969
17,R_A6,306.7339172363281,1.0,13,0,2018-01-01,1715.3927001953125,13,STANDARD,42,0.0,306.7339172363281
17,R_A6,306.9522705078125,1.0,14,0,2018-01-01,1717.696533203125,14,STANDARD,42,0.0,306.9522705078125
17,R_A6,307.17059326171875,1.0,15,0,2018-01-01,1720.000244140625,15,STANDARD,42,0.0,307.17059326171875
17,R_A6,307.5339660644531,1.0,16,0,2018-01-01,1722.3040771484375,16,STANDARD,42,0.0,307.5339660644531
17,R_A6,307.7523193359375,1.0,17,0,2018-01-01,1724.60791015625,17,STANDARD,42,0.0,307.7523193359375
17,R_A6,307.90069580078125,1.0,18,0,2018-01-01,1726.1734619140625,18,STANDARD,42,0.0,307.90069580078125
17,R_A6,307.8645324707031,1.0,25,0,2018-01-01,1727.4495849609375,19,STANDARD,42,0.0,307.8645324707031
17,R_A6,308.02801513671875,1.0,26,0,2018-01-01,1729.17431640625,20,STANDARD,42,0.0,308.02801513671875
17,R_A6,308.49725341796875,1.0,27,0,2018-01-01,1730.89892578125,21,STANDARD,42,0.0,308.49725341796875
17,R_A6,308.66070556640625,1.0,28,0,2018-01-01,1732.62353515625,22,STANDARD,42,0.0,308.66070556640625
17,R_A6,308.5184020996094,1.0,29,0,2018-01-01,1734.34814453125,23,STANDARD,42,0.0,308.5184020996094
22,R_A2,298.22491455078125,0.052644409239292145,1,0,2018-03-01,1639.4605712890625,1,STANDARD,30,0.0,298.22491455078125
22,R_A2,298.3431091308594,0.054395128041505814,2,0,2018-03-01,1641.2249755859375,2,STANDARD,30,0.0,298.3431091308594
22,R_A2,298.4613037109375,0.056903496384620667,3,0,2018-03-01,1642.9893798828125,3,STANDARD,30,0.0,298.4613037109375
22,R_A2,298.57952880859375,0.061866771429777145,4,0,2018-03-01,1644.7537841796875,4,STANDARD,30,0.0,298.57952880859375
22,R_A2,298.69775390625,0.0652812048792839,5,0,2018-03-01,1646.5181884765625,5,STANDARD,30,0.0,298.69775390625
22,R_A2,298.8159484863281,0.16566769778728485,6,0,2018-03-01,1648.2825927734375,6,STANDARD,30,0.0,298.8159484863281
22,R_A2,298.9442443847656,0.8711022138595581,7,0,2018-03-01,1650.046875,7,STANDARD,30,0.0,298.9442443847656
22,R_A2,299.06695556640625,0.8405295014381409,8,0,2018-03-01,1651.811279296875,8,STANDARD,30,0.0,299.06695556640625
22,R_A2,299.3371887207031,0.875708818435669,9,0,2018-03-01,1653.57568359375,9,STANDARD,30,0.0,299.3371887207031
22,R_A2,299.58502197265625,0.8841323256492615,10,0,2018-03-01,1655.340087890625,10,STANDARD,30,0.0,299.58502197265625
22,R_A2,300.18768310546875,0.06713832914829254,11,0,2018-03-01,1657.2105712890625,11,STANDARD,30,0.0,300.18768310546875
22,R_A2,300.34283447265625,0.16347754001617432,12,0,2018-03-01,1659.187255859375,12,STANDARD,30,0.0,300.34283447265625
22,R_A2,300.5496520996094,0.42303431034088135,13,0,2018-03-01,1661.1640625,13,STANDARD,30,0.0,300.5496520996094
22,R_A2,300.68280029296875,0.4584820568561554,14,0,2018-03-01,1663.1407470703125,14,STANDARD,30,0.0,300.68280029296875
22,R_A2,300.8174133300781,0.8935797214508057,15,0,2018-03-01,1665.117431640625,15,STANDARD,30,0.0,300.8174133300781
22,R_A2,300.95184326171875,0.9105143547058105,16,0,2018-03-01,1667.0941162109375,16,STANDARD,30,0.0,300.95184326171875
22,R_A2,301.0860900878906,0.8686521053314209,17,0,2018-03-01,1669.07080078125,17,STANDARD,30,0.0,301.0860900878906
22,R_A2,301.5224304199219,0.9382922053337097,17,0,2018-03-01,1673.7877197265625,18,STANDARD,29,0.0,301.5224304199219
22,R_A2,301.64776611328125,0.9801507592201233,18,0,2018-03-01,1675.654541015625,19,STANDARD,29,0.0,301.64776611328125
22,R_A2,303.1469421386719,1.0,25,0,2018-03-01,1677.31201171875,20,STANDARD,29,2.376583371274067e-17,303.1469421386719
22,R_A2,303.2115783691406,1.0,26,0,2018-03-01,1679.0538330078125,21,STANDARD,29,-1.2270850134610267e-11,303.2115783691406
22,R_A2,303.1616516113281,1.0,27,0,2018-03-01,1680.795654296875,22,STANDARD,29,-6.451454500728756e-16,303.1616516113281
22,R_A2,303.2015380859375,1.0,28,0,2018-03-01,1682.5374755859375,23,STANDARD,29,-5.2817328960973187e-14,303.2015380859375
22,R_A2,302.91265869140625,0.9999997615814209,29,0,2018-03-01,1684.279296875,24,STANDARD,29,-2.120073183675686e-08,302.91265869140625
31,R_A5,281.3382873535156,1.0,1,0,2018-04-28,1685.295654296875,1,STANDARD,20,-6.548835917996598e-10,281.3382873535156
31,R_A5,281.54705810546875,1.0,2,0,2018-04-28,1687.5018310546875,2,STANDARD,20,-6.321178580570574e-10,281.54705810546875
31,R_A5,281.7557067871094,1.0,3,0,2018-04-28,1689.7080078125,3,STANDARD,20,-6.140852826241883e-10,281.7557067871094
31,R_A5,281.9642639160156,1.0,4,0,2018-04-28,1691.9141845703125,4,STANDARD,20,-4.857961255488874e-10,281.9642639160156
31,R_A5,282.1729431152344,1.0,5,0,2018-04-28,1694.120361328125,5,STANDARD,20,-4.673104680996687e-10,282.1729431152344
31,R_A5,282.3817138671875,1.0,6,0,2018-04-28,1696.3265380859375,6,STANDARD,20,-6.473953040320168e-10,282.3817138671875
31,R_A5,282.8957214355469,1.0,7,0,2018-04-28,1698.5328369140625,7,STANDARD,20,-4.3543137845381e-12,282.8957214355469
31,R_A5,278.42218017578125,1.0,11,0,2018-04-28,1699.287353515625,8,STANDARD,21,-4.6482907800626805e-11,278.42218017578125
31,R_A5,278.61627197265625,1.0,12,0,2018-04-28,1701.338623046875,9,STANDARD,21,-7.107924665517018e-11,278.61627197265625
31,R_A5,278.8226013183594,1.0,13,0,2018-04-28,1703.389892578125,10,STANDARD,21,-1.4751189636105777e-12,278.8226013183594
31,R_A5,279.0173645019531,1.0,14,0,2018-04-28,1705.441162109375,11,STANDARD,21,-3.1883798986415135e-12,279.0173645019531
31,R_A5,279.2230224609375,1.0,15,0,2018-04-28,1707.492431640625,12,STANDARD,21,-7.375928210220928e-13,279.2230224609375
31,R_A5,279.57965087890625,1.0,16,0,2018-04-28,1709.543701171875,13,STANDARD,21,-2.0569963375856315e-13,279.57965087890625
31,R_A5,279.7877502441406,1.0,17,0,2018-04-28,1711.594970703125,14,STANDARD,21,-2.2465553993922943e-13,279.7877502441406
31,R_A5,279.96527099609375,1.0,18,0,2018-04-28,1713.38720703125,15,STANDARD,21,-2.9642542760666135e-13,279.96527099609375
31,R_A5,280.0611877441406,1.0,19,0,2018-04-28,1714.37646484375,16,STANDARD,21,0.0,280.0611877441406
31,R_A5,286.8970642089844,1.0,25,0,2018-04-28,1715.809814453125,17,STANDARD,21,-9.936984395053639e-12,286.8970642089844
31,R_A5,287.1051940917969,1.0,26,0,2018-04-28,1718.2314453125,18,STANDARD,21,-1.296396757305418e-11,287.1051940917969
31,R_A5,297.6807861328125,1.0,27,0,2018-04-28,1720.653076171875,19,STANDARD,21,1.5346173188619602e-18,297.6807861328125
31,R_A5,304.79571533203125,1.0,28,0,2018-04-28,1723.07470703125,20,STANDARD,21,2.8572488228443167e-19,304.79571533203125
31,R_A5,307.07659912109375,1.0,29,0,2018-04-28,1725.496337890625,21,STANDARD,21,1.721125201855455e-20,307.07659912109375
28,R_A3,274.89508056640625,0.6509754061698914,1,0,2018-07-03,1610.04833984375,1,STANDARD,41,0.0,274.89508056640625
28,R_A3,275.02911376953125,0.11872343719005585,2,0,2018-07-03,1612.0208740234375,2,STANDARD,41,0.0,275.02911376953125
29,R_A3,274.3326721191406,0.11873053014278412,2,0,2018-07-03,1601.9356689453125,3,STANDARD,41,0.0,274.3326721191406
29,R_A3,274.4728088378906,0.11923961341381073,3,0,2018-07-03,1604.0400390625,4,STANDARD,41,0.0,274.4728088378906
29,R_A3,274.6130065917969,0.16013115644454956,4,0,2018-07-03,1606.144287109375,5,STANDARD,41,0.0,274.6130065917969
29,R_A3,274.8536376953125,0.8088958859443665,5,0,2018-07-03,1608.248779296875,6,STANDARD,41,0.0,274.8536376953125
29,R_A3,274.94390869140625,0.6499948501586914,6,0,2018-07-03,1610.3531494140625,7,STANDARD,41,0.0,274.94390869140625
29,R_A3,275.09173583984375,0.19374097883701324,7,0,2018-07-03,1612.45751953125,8,STANDARD,41,0.0,275.09173583984375
29,R_A3,275.23193359375,0.1973249465227127,8,0,2018-07-03,1614.5618896484375,9,STANDARD,41,0.0,275.23193359375
29,R_A3,275.49822998046875,0.7914061546325684,9,0,2018-07-03,1616.666259765625,10,STANDARD,41,0.0,275.49822998046875
29,R_A3,279.46435546875,0.7907785773277283,10,0,2018-07-03,1618.7706298828125,11,STANDARD,41,0.0,279.46435546875
29,R_A3,296.8965148925781,0.05144449695944786,11,0,2018-07-03,1620.9527587890625,12,STANDARD,41,0.0,296.8965148925781
29,R_A3,297.0478820800781,0.05300227180123329,12,0,2018-07-03,1623.21240234375,13,STANDARD,41,0.0,297.0478820800781
29,R_A3,297.1995544433594,0.36764276027679443,13,0,2018-07-03,1625.47216796875,14,STANDARD,41,0.0,297.1995544433594
29,R_A3,297.6322326660156,0.05572490394115448,14,0,2018-07-03,1627.73193359375,15,STANDARD,41,0.0,297.6322326660156
29,R_A3,297.5320739746094,0.6017953157424927,15,0,2018-07-03,1629.99169921875,16,STANDARD,41,0.0,297.5320739746094
29,R_A3,297.66644287109375,0.8074823021888733,16,0,2018-07-03,1631.8677978515625,17,STANDARD,41,0.0,297.66644287109375
29,R_A3,290.8238220214844,1.0,25,0,2018-07-03,1634.417724609375,18,STANDARD,41,7.715943335651065e-12,290.8238220214844
29,R_A3,287.7593994140625,0.04703143984079361,26,0,2018-07-03,1637.9407958984375,19,STANDARD,41,0.0,287.7593994140625
29,R_A3,287.9949645996094,0.05164685845375061,27,0,2018-07-03,1641.4639892578125,20,STANDARD,41,0.0,287.9949645996094
29,R_A3,290.759033203125,1.0,28,0,2018-07-03,1644.9873046875,21,STANDARD,41,-2.7846022362942868e-11,290.759033203125
29,R_A3,288.4725341796875,0.15358048677444458,29,0,2018-07-03,1648.510498046875,22,STANDARD,41,0.0,288.4725341796875
30,R_A4,279.0523986816406,0.04771957919001579,1,0,2018-09-12,1629.0928955078125,1,STANDARD,52,0.0,279.0523986816406
31,R_A4,278.9822998046875,0.04683077707886696,1,0,2018-09-12,1626.6820068359375,2,STANDARD,52,0.0,278.9822998046875
31,R_A4,279.1187438964844,0.04892225190997124,2,0,2018-09-12,1628.728271484375,3,STANDARD,52,0.0,279.1187438964844
31,R_A4,279.2551574707031,0.05070358142256737,3,0,2018-09-12,1630.7745361328125,4,STANDARD,52,0.0,279.2551574707031
31,R_A4,279.3915710449219,0.052517104893922806,4,0,2018-09-12,1632.82080078125,5,STANDARD,52,0.0,279.3915710449219
32,R_A4,279.5161437988281,0.05327652394771576,4,0,2018-09-12,1633.0252685546875,6,STANDARD,52,0.0,279.5161437988281
32,R_A4,279.639892578125,0.05653351545333862,5,0,2018-09-12,1634.88134765625,7,STANDARD,52,0.0,279.639892578125
32,R_A4,279.73388671875,0.10237376391887665,5,0,2018-09-12,1637.9595947265625,8,STANDARD,51,0.0,279.73388671875
32,R_A4,279.6162414550781,0.056372858583927155,4,0,2018-09-12,1636.1883544921875,9,STANDARD,51,0.0,279.6162414550781
33,R_A4,279.8918151855469,0.057472411543130875,4,0,2018-09-12,1637.6005859375,10,STANDARD,51,0.0,279.8918151855469
33,R_A4,279.76995849609375,0.05546947941184044,3,0,2018-09-12,1635.7734375,11,STANDARD,51,0.0,279.76995849609375
33,R_A4,280.3415832519531,0.08655011653900146,4,0,2018-09-12,1645.0517578125,12,STANDARD,50,0.0,280.3415832519531
34,R_A4,280.2263488769531,0.12007346749305725,4,0,2018-09-12,1641.1502685546875,13,STANDARD,50,0.0,280.2263488769531
34,R_A4,280.1044921875,0.14107941091060638,3,0,2018-09-12,1639.32080078125,14,STANDARD,50,0.0,280.1044921875
35,R_A4,280.06329345703125,0.1377602219581604,3,0,2018-09-12,1637.2459716796875,15,STANDARD,50,0.0,280.06329345703125
35,R_A4,280.4674377441406,0.2380569875240326,3,0,2018-09-12,1645.1654052734375,16,STANDARD,49,0.0,280.4674377441406
35,R_A4,280.349853515625,0.23771652579307556,2,0,2018-09-12,1643.4095458984375,17,STANDARD,49,0.0,280.349853515625
36,R_A4,275.6462097167969,0.21402472257614136,28,0,2018-09-12,1641.728271484375,18,STANDARD,49,0.0,275.6462097167969
36,R_A4,275.33563232421875,0.202426940202713,28,0,2018-09-12,1642.363037109375,19,STANDARD,48,0.0,275.33563232421875
37,R_A4,275.7622375488281,0.20506703853607178,28,0,2018-09-12,1645.0533447265625,20,STANDARD,48,0.0,275.7622375488281
37,R_A4,284.40374755859375,1.0,29,0,2018-09-12,1650.777099609375,21,STANDARD,48,6.436117592790178e-15,284.40374755859375
38,R_A4,276.4440002441406,0.6653123497962952,28,0,2018-09-12,1646.5672607421875,22,STANDARD,48,0.0,276.4440002441406
38,R_A4,276.26898193359375,0.6590138077735901,28,0,2018-09-12,1656.5213623046875,23,STANDARD,47,0.0,276.26898193359375
17,R_A6,278.2350158691406,1.0,1,0,2018-11-07,1694.9425048828125,1,STANDARD,42,-1.8144055593909136e-13,278.2350158691406
17,R_A6,278.36224365234375,1.0,2,0,2018-11-07,1696.4888916015625,2,STANDARD,42,-8.408134214918372e-14,278.36224365234375
17,R_A6,278.4776611328125,1.0,3,0,2018-11-07,1698.0352783203125,3,STANDARD,42,-6.583862415757841e-14,278.4776611328125
17,R_A6,278.5821838378906,1.0,4,0,2018-11-07,1699.5816650390625,4,STANDARD,42,-5.065888911159368e-14,278.5821838378906
17,R_A6,278.6876220703125,1.0,5,0,2018-11-07,1701.128173828125,5,STANDARD,42,-7.469547848087607e-14,278.6876220703125
17,R_A6,278.8124694824219,1.0,6,0,2018-11-07,1702.6744384765625,6,STANDARD,42,-4.0724225207344755e-12,278.8124694824219
17,R_A6,278.6534423828125,1.0,7,0,2018-11-07,1704.2208251953125,7,STANDARD,42,-6.799979416355351e-12,278.6534423828125
17,R_A6,278.79510498046875,1.0,8,0,2018-11-07,1705.7672119140625,8,STANDARD,42,-4.313781103160164e-12,278.79510498046875
17,R_A6,279.2236633300781,1.0,9,0,2018-11-07,1707.3135986328125,9,STANDARD,42,-2.1884235959848675e-13,279.2236633300781
17,R_A6,278.9736328125,1.0,10,0,2018-11-07,1708.8599853515625,10,STANDARD,42,-1.8851809002740083e-11,278.9736328125
17,R_A6,282.3610534667969,1.0,11,0,2018-11-07,1710.78515625,11,STANDARD,42,-1.1543983000419922e-12,282.3610534667969
