ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,12244822,1821219,954303,665483,93700054
Valysar,CentralSouth,71244931,13895384,10450817,7287878,1026133301
Valysar,CentralNorth,37503544,5928752,4008767,2795514,393608428
Valysar,NorthHorst,3246978,392628,142889,87770,17194094
Valysar,CentralRamp,13238493,2348466,1693659,1181073,166295144
Valysar,CentralHorst,85400773,14293062,10668151,7439436,1047472587
Valysar,EastLowland,6824688,1132067,660719,460752,64873917
Therys,WestLowland,3111872,591480,281279,196150,27617863
Therys,CentralSouth,14010813,3499551,2325567,1621734,228340168
Therys,CentralNorth,20812076,4061550,2392566,1668456,234918588
Therys,NorthHorst,5173047,773594,284160,174546,34193488
Therys,CentralRamp,6522461,1357379,1059547,738875,104033625
Therys,CentralHorst,26589049,6057592,4739686,3305221,465375083
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,514153,76322,37804,26363,3711860
Volon,CentralSouth,28514221,5128465,3703397,2582564,363625004
Volon,CentralNorth,4770956,724672,445664,310784,43758408
Volon,NorthHorst,2798906,521249,371542,228220,44708223
Volon,CentralRamp,12510305,2376533,1911696,1333121,187703444
Volon,CentralHorst,81633217,14242667,10960825,7643532,1076209342
Volon,EastLowland,0,0,0,0,0
