WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,21.3428444,0.2413,2137.07889,0.0,,Z,25.7861162,2018-01-01
R_A2,22,30,2,2,OPEN,0,21.273933,0.2413,2129.14343,0.0,,Z,25.718971,2018-01-01
R_A2,22,30,3,3,OPEN,0,16.9242074,0.2413,1692.75187,0.0,,Z,25.632718,2018-01-01
R_A2,22,30,4,4,OPEN,0,11.4135237,0.2413,1141.03591,0.0,,Z,25.5678522,2018-01-01
R_A2,22,30,5,5,OPEN,0,13.0121445,0.2413,1300.20721,0.0,,Z,25.4998878,2018-01-01
R_A2,22,30,6,6,OPEN,0,7.10549464,0.2413,561.40164,0.0,,Z,8.31629939,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01206721,0.2413,1.16973823,0.0,,Z,21.7284802,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01480106,0.2413,1.43487561,0.0,,Z,21.7387671,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.01007294,0.2413,0.80098596,0.0,,Z,8.54623042,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.0010838,0.2413,0.08987004,0.0,,Z,10.2551148,2018-01-01
R_A2,22,30,11,11,OPEN,0,40.7282632,0.2413,4072.96163,0.0,,Z,25.6104204,2018-01-01
R_A2,22,30,12,12,OPEN,0,1.8554e-05,0.2413,0.00179562,0.0,,Z,21.5468495,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.50809436,0.2413,50.7030294,0.0,,Z,25.3201635,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.2071678,0.2413,20.6244075,0.0,,Z,25.001411,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.0423999,0.2413,4.21744406,0.0,,Z,24.8866545,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.02941578,0.2413,2.92352242,0.0,,Z,24.7774987,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.04998285,0.2413,4.96490358,0.0,,Z,24.7058293,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.01403234,0.2413,1.39299696,0.0,,Z,24.624342,2018-01-01
R_A2,22,30,26,26,OPEN,0,2.81674493,0.2413,222.92968,0.0,,Z,8.37663427,2018-01-01
R_A2,22,29,26,26,OPEN,0,0.8236058,0.2413,62.6845285,0.0,,Z,7.11968719,2018-01-01
R_A2,22,29,27,27,OPEN,0,9.08916959,0.2413,899.936821,0.0,,Z,24.2856877,2018-01-01
R_A2,22,29,28,28,OPEN,0,2.37428907,0.2413,201.649503,0.0,,Z,11.4208893,2018-01-01
R_A2,22,29,29,29,OPEN,0,1.4679e-05,0.2413,0.0014172,0.0,,Z,21.2806974,2018-01-01
R_A2,22,29,30,30,OPEN,0,1.18893435,0.2413,98.7663399,0.0,,Z,10.3380999,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.58012648,0.2413,50.193534,0.0,,Z,12.437265,2018-01-01
R_A3,28,41,2,2,OPEN,0,5.60230457,0.2413,558.045851,0.0,,Z,25.07645,2018-01-01
R_A3,28,41,3,3,OPEN,0,8.58494246,0.2413,858.339744,0.0,,Z,25.5811847,2018-01-01
R_A3,28,41,4,4,OPEN,0,2.8240148,0.2413,278.100083,0.0,,Z,23.5992705,2018-01-01
R_A3,28,41,5,5,OPEN,0,0.00646989,0.2413,0.62339314,0.0,,Z,21.0611221,2018-01-01
R_A3,29,41,5,5,OPEN,0,0.00044733,0.2413,0.04268586,0.0,,Z,20.0382704,2018-01-01
R_A3,29,41,6,6,OPEN,0,0.08886842,0.2413,7.5531042,0.0,,Z,11.4585944,2018-01-01
R_A3,29,41,7,7,OPEN,0,0.97472715,0.2413,94.8070144,0.0,,Z,22.1159373,2018-01-01
R_A3,29,41,8,8,OPEN,0,1.27746387,0.2413,125.241045,0.0,,Z,23.0518796,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.23199875,0.2413,20.2901629,0.0,,Z,13.0771243,2018-01-01
R_A3,29,41,10,10,OPEN,0,2.57766023,0.2413,210.190538,0.0,,Z,9.52540004,2018-01-01
R_A3,29,41,11,11,OPEN,0,26.2621418,0.2413,2607.43461,0.0,,Z,24.64341,2018-01-01
R_A3,29,41,12,12,OPEN,0,15.0721712,0.2413,1494.30118,0.0,,Z,24.4568224,2018-01-01
R_A3,29,41,13,13,OPEN,0,0.21341786,0.2413,21.1602237,0.0,,Z,24.4649543,2018-01-01
R_A3,29,41,14,14,OPEN,0,1.5515e-05,0.2413,0.00148079,0.0,,Z,20.0609517,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.3611631,0.2413,35.7937126,0.0,,Z,24.4093315,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.01422195,0.2413,1.40656412,0.0,,Z,24.1416512,2018-01-01
R_A3,29,41,17,17,OPEN,0,0.00230089,0.2413,0.22401752,0.0,,Z,22.2301551,2018-01-01
R_A3,29,41,26,26,OPEN,0,2.5647e-05,0.2413,0.00245343,0.0,,Z,20.2968154,2018-01-01
R_A3,29,41,27,27,OPEN,0,74.8922287,0.2413,7393.7729,0.0,,Z,23.915763,2018-01-01
R_A3,29,41,28,28,OPEN,0,39.2396238,0.2413,3871.81466,0.0,,Z,23.846086,2018-01-01
R_A3,29,41,29,29,OPEN,0,9.28747965,0.2413,751.352761,0.0,,Z,9.20253378,2018-01-01
R_A3,29,41,30,30,OPEN,0,17.9092229,0.2413,1732.64366,0.0,,Z,21.5091039,2018-01-01
R_A4,30,52,1,1,OPEN,0,184.628223,0.2413,16954.8304,0.0,,X,16.5307241,2018-01-01
R_A4,31,52,1,1,OPEN,0,187.2601,0.2413,17237.1455,0.0,,X,16.7239787,2018-01-01
