ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4879952,803919,504550,351848,49540195
Valysar,CentralSouth,68440383,12189405,8897075,6204376,873576168
Valysar,CentralNorth,37610109,6636418,4975160,3469428,488495538
Valysar,NorthHorst,4086540,607216,318720,195774,38352064
Valysar,CentralRamp,13482272,2062153,1414222,986208,138858072
Valysar,CentralHorst,86404740,13138217,9826322,6852387,964816076
Valysar,EastLowland,615002,100386,52149,36366,5120321
Therys,WestLowland,2357515,433878,211306,147355,20747521
Therys,CentralSouth,16866242,4055176,2537303,1769388,249129902
Therys,CentralNorth,20948968,3931676,2315910,1615000,227391998
Therys,NorthHorst,6060761,821759,331968,203912,39946268
Therys,CentralRamp,6695408,1574205,1219982,850755,119786271
Therys,CentralHorst,30787552,7854390,6075062,4236445,596491460
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,328847,50325,30293,21125,2974395
Volon,CentralSouth,33795599,6351897,4782552,3335113,469583963
Volon,CentralNorth,6939850,914654,480852,335322,47213364
Volon,NorthHorst,4542645,733720,511792,314368,61584751
Volon,CentralRamp,12336036,2231699,1719230,1198905,168805879
Volon,CentralHorst,84500186,15031124,11735087,8183464,1152231767
Volon,EastLowland,0,0,0,0,0
