ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4856593,796750,463164,322988,45476658
Valysar,CentralSouth,68445146,12176166,8794778,6133039,863531896
Valysar,CentralNorth,37611840,6636973,4916619,3428605,482747556
Valysar,NorthHorst,4079125,600115,284283,174621,34208227
Valysar,CentralRamp,13483361,2062274,1414293,986257,138865002
Valysar,CentralHorst,86405349,13139315,9778391,6818962,960109886
Valysar,EastLowland,609634,100217,42187,29419,4142166
Therys,WestLowland,2355816,434465,192693,134374,18919924
Therys,CentralSouth,16877171,4047736,2475091,1726005,243021487
Therys,CentralNorth,20933496,3929286,2268511,1581946,222738004
Therys,NorthHorst,6075372,827690,309668,190214,37262917
Therys,CentralRamp,6696257,1573552,1219969,850746,119784972
Therys,CentralHorst,30791835,7850507,6049325,4218498,593964465
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,324019,49894,25441,17741,2497970
Volon,CentralSouth,33786451,6397985,4559022,3179234,447636174
Volon,CentralNorth,6936115,925545,450605,314229,44243460
Volon,NorthHorst,4539787,732957,482573,296421,58068861
Volon,CentralRamp,12335536,2234032,1703159,1187698,167227902
Volon,CentralHorst,84503078,15050003,11672388,8139741,1146075568
Volon,EastLowland,0,0,0,0,0
