FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,236362.0,0.0,236362.0,82014499.0,0.0,33284446.0,33284446.0,85148119.0,339035.0,84809084.0,0.0,339035.0,WestLowland,Valysar
2,5370370.0,0.0,5370370.0,13386821.0,0.0,756255468.0,756255468.0,21543905.0,7699866.0,13844039.0,0.0,7699866.0,CentralSouth,Valysar
3,3047607.0,0.0,3047607.0,11966419.0,0.0,429164005.0,429164005.0,16743754.0,4369654.0,12374100.0,0.0,4369654.0,CentralNorth,Valysar
4,151394.0,76959.0,228353.0,3527250.0,501906084.0,29662392.0,531568476.0,6055758.0,246541.0,3648206.0,2161011.0,2407552.0,NorthHorst,Valysar
5,929027.0,0.0,929027.0,751284.0,0.0,130825544.0,130825544.0,2109808.0,1332645.0,777163.0,0.0,1332645.0,CentralRamp,Valysar
6,7536315.0,0.0,7536315.0,6953200.0,0.0,1061263869.0,1061263869.0,18003612.0,10811803.0,7191809.0,0.0,10811803.0,CentralHorst,Valysar
7,25018.0,0.0,25018.0,38626209.0,0.0,3523026.0,3523026.0,39964302.0,35871.0,39928431.0,0.0,35871.0,EastLowland,Valysar
8,146323.0,0.0,146323.0,110983584.0,0.0,20605171.0,20605171.0,114973567.0,209842.0,114763725.0,0.0,209842.0,WestLowland,Therys
9,705609.0,0.0,705609.0,5745192.0,0.0,99363859.0,99363859.0,6953216.0,1011471.0,5941744.0,0.0,1011471.0,CentralSouth,Therys
10,1285742.0,0.0,1285742.0,12367828.0,0.0,181058174.0,181058174.0,14631840.0,1843192.0,12788648.0,0.0,1843192.0,CentralNorth,Therys
11,204391.0,63913.0,268303.0,4196469.0,414944947.0,40045613.0,454990560.0,6458168.0,332835.0,4340162.0,1785171.0,2118006.0,NorthHorst,Therys
12,788835.0,0.0,788835.0,323053.0,0.0,111083713.0,111083713.0,1465395.0,1131231.0,334163.0,0.0,1131231.0,CentralRamp,Therys
13,3745894.0,0.0,3745894.0,5024612.0,-0.0,527496842.0,527496842.0,10569717.0,5373191.0,5196526.0,0.0,5373191.0,CentralHorst,Therys
14,0.0,0.0,0.0,18380035.0,0.0,0.0,0.0,18995324.0,0.0,18995324.0,0.0,0.0,EastLowland,Therys
15,12813.0,0.0,12813.0,77753314.0,0.0,1804332.0,1804332.0,80409632.0,18372.0,80391260.0,0.0,18372.0,WestLowland,Volon
16,2197792.0,0.0,2197792.0,35353967.0,0.0,309493062.0,309493062.0,39708054.0,3150426.0,36557629.0,0.0,3150426.0,CentralSouth,Volon
17,238608.0,0.0,238608.0,5814076.0,0.0,33600788.0,33600788.0,6353843.0,342017.0,6011827.0,0.0,342017.0,CentralNorth,Volon
18,368688.0,13173.0,381861.0,1677760.0,85231241.0,72235946.0,157467187.0,2701954.0,600398.0,1735113.0,366443.0,966841.0,NorthHorst,Volon
19,1108576.0,0.0,1108576.0,967568.0,0.0,156109652.0,156109652.0,2590059.0,1589305.0,1000754.0,0.0,1589305.0,CentralRamp,Volon
20,6604878.0,0.0,6604878.0,9423754.0,0.0,930098853.0,930098853.0,19218673.0,9472167.0,9746505.0,0.0,9472167.0,CentralHorst,Volon
21,0.0,0.0,0.0,34993498.0,0.0,0.0,0.0,36174237.0,0.0,36174237.0,0.0,0.0,EastLowland,Volon
