X_UTME,Y_UTMN,Z_TVDSS,POLY_ID
460533.57470703125,5934813.318603516,1640.9075927734375,0
460533.42578125,5934814.908691406,1640.9088134765625,0
460533.5419921875,5934827.659912109,1640.973388671875,0
460533.55078125,5934859.654296875,1640.9412841796875,0
460533.56298828125,5934904.833496094,1640.8961181640625,0
460544.0810546875,5934962.337158203,1641.24462890625,0
460549.9404296875,5935008.840332031,1641.424072265625,0
460561.310546875,5935070.482910156,1644.3565673828125,0
460567.43017578125,5935103.66015625,1645.9349365234375,0
460578.28125,5935145.456542969,1647.9017333984375,0
460580.376953125,5935159.326171875,1648.564697265625,0
460590.9658203125,5935220.7509765625,1652.5552978515625,0
460600.98974609375,5935263.973876953,1655.3673095703125,0
460601.3515625,5935297.287109375,1657.52294921875,0
460602.3466796875,5935319.654785156,1658.9715576171875,0
460606.93505859375,5935391.156982422,1664.68798828125,0
460606.5,5935455.897216797,1669.66796875,0
460606.3173828125,5935502.1904296875,1673.2344970703125,0
460605.849609375,5935527.65234375,1674.8980712890625,0
460603.07177734375,5935582.529052734,1678.4183349609375,0
460602.55859375,5935601.966796875,1679.6826171875,0
460602.56787109375,5935629.909667969,1682.1263427734375,0
460602.57275390625,5935646.432128906,1683.5712890625,0
460600.8193359375,5935692.651855469,1687.5833740234375,0
460597.57080078125,5935761.437744141,1693.5430908203125,0
460595.43408203125,5935776.600830078,1694.8326416015625,0
460590.90478515625,5935808.733886719,1697.5653076171875,0
460584.126953125,5935853.855712891,1701.3953857421875,0
460578.662109375,5935873.777587891,1703.044189453125,0
460562.25048828125,5935923.619384766,1704.7117919921875,0
460561.5166015625,5935925.664794922,1704.7811279296875,0
460560.9501953125,5935926.9814453125,1704.8270263671875,0
460514.1005859375,5936023.8388671875,1708.282958984375,0
460503.52197265625,5936041.8759765625,1708.953125,0
460497.93115234375,5936051.408203125,1709.307373046875,0
460468.21533203125,5936100.221191406,1710.2801513671875,0
460457.8984375,5936116.9638671875,1710.6142578125,0
460390.00390625,5936207.347167969,1712.468017578125,0
460344.1865234375,5936282.32421875,1713.962890625,0
460305.0283203125,5936346.604003906,1715.2440185546875,0
460303.29736328125,5936342.2626953125,1712.1143798828125,0
460357.06591796875,5936239.401855469,1703.8800048828125,0
460376.0478515625,5936203.185058594,1700.98095703125,0
460399.88720703125,5936167.232421875,1698.1295166015625,0
460440.732421875,5936104.241699219,1693.1287841796875,0
460457.79443359375,5936077.343017578,1690.9913330078125,0
460480.181640625,5936035.190185547,1687.61865234375,0
460492.2890625,5936010.070068359,1684.6546630859375,0
460511.64013671875,5935959.759277344,1678.8095703125,0
460531.4189453125,5935899.0966796875,1671.828125,0
460531.544921875,5935898.643798828,1671.759521484375,0
460539.931640625,5935859.343261719,1665.8016357421875,0
460545.35791015625,5935801.338134766,1656.97509765625,0
460546.39892578125,5935782.741699219,1654.14208984375,0
460546.314453125,5935766.563720703,1651.6728515625,0
460543.3212890625,5935686.3642578125,1639.41943359375,0
460541.88232421875,5935669.884033203,1636.8975830078125,0
460540.435546875,5935654.152832031,1634.489990234375,0
460534.498046875,5935584.482177734,1623.8294677734375,0
460532.4755859375,5935564.996337891,1620.8463134765625,0
460531.47509765625,5935552.318603516,1618.90673828125,0
460530.5888671875,5935542.7763671875,1617.3499755859375,0
460530.56591796875,5935540.9501953125,1617.15869140625,0
460530.40966796875,5935536.0400390625,1616.644287109375,0
460532.14111328125,5935456.982177734,1611.4908447265625,0
460532.98583984375,5935430.224853516,1609.7557373046875,0
460532.57373046875,5935404.880371094,1608.069091796875,0
460527.34228515625,5935302.856201172,1601.1514892578125,0
460521.740234375,5935247.267089844,1597.283935546875,0
460513.2646484375,5935195.293701172,1593.5521240234375,0
460512.84130859375,5935190.644287109,1593.4698486328125,0
460503.31982421875,5935137.2509765625,1592.4803466796875,0
460493.67578125,5935093.893798828,1591.6588134765625,0
460487.267578125,5935049.761230469,1590.854736328125,0
460463.0849609375,5934929.475341797,1588.5997314453125,0
460456.6923828125,5934895.458740234,1588.2742919921875,0
460456.40966796875,5934868.997558594,1588.1123046875,0
460458.47314453125,5934761.3671875,1589.653076171875,0
460458.3466796875,5934759.599121094,1589.6768798828125,0
460454.07421875,5934698.467285156,1590.55908203125,0
460452.1513671875,5934665.35546875,1591.039306640625,0
460446.94140625,5934517.3056640625,1593.2081298828125,0
460442.98583984375,5934462.397705078,1592.8792724609375,0
460442.94287109375,5934451.404052734,1592.8260498046875,0
460437.09619140625,5934360.682373047,1592.2943115234375,0
460432.51171875,5934273.696044922,1592.391845703125,0
460435.14794921875,5934239.4130859375,1592.5340576171875,0
460442.2587890625,5934163.049316406,1592.879638671875,0
460443.96435546875,5934153.229248047,1593.4246826171875,0
460455.15771484375,5934113.555175781,1595.6026611328125,0
460466.43505859375,5934066.365234375,1598.2047119140625,0
460469.2138671875,5934051.158447266,1599.048095703125,0
460487.41357421875,5933965.119140625,1603.8056640625,0
460492.880859375,5933899.007446289,1607.5096435546875,0
460492.794921875,5933879.071411133,1608.636474609375,0
460491.794921875,5933866.260253906,1609.365966796875,0
460491.60302734375,5933865.441772461,1609.413330078125,0
460474.09375,5933789.221435547,1614.1209716796875,0
460471.78173828125,5933775.334716797,1615.7174072265625,0
460465.921875,5933741.350463867,1619.6300048828125,0
460460.46142578125,5933719.863769531,1622.151611328125,0
460452.05078125,5933689.325439453,1625.1834716796875,0
460433.60205078125,5933630.69519043,1630.9927978515625,0
460433.62841796875,5933630.4990234375,1631.0914306640625,0
460429.7705078125,5933618.198974609,1632.321044921875,0
460403.052734375,5933492.681884766,1644.913330078125,0
460400.3125,5933480.904663086,1646.0941162109375,0
460398.390625,5933473.027099609,1646.883544921875,0
460379.4404296875,5933371.454223633,1662.5181884765625,0
460359.83935546875,5933259.381713867,1679.7391357421875,0
460344.71435546875,5933186.176269531,1691.0404052734375,0
460342.6298828125,5933177.087646484,1692.240234375,0
460337.373046875,5933148.962402344,1695.89453125,0
460329.0751953125,5933118.398803711,1697.299560546875,0
460315.7607421875,5933062.834838867,1701.6124267578125,0
460291.5654296875,5932963.074768066,1709.3751220703125,0
460293.48486328125,5932962.812744141,1711.348876953125,0
460317.20068359375,5933054.057250977,1705.810791015625,0
460331.5986328125,5933110.114013672,1702.418212890625,0
460342.35498046875,5933146.292236328,1701.6820068359375,0
460348.5361328125,5933176.032592773,1698.4351806640625,0
460352.9833984375,5933193.732299805,1696.4813232421875,0
460375.16748046875,5933277.026855469,1688.5225830078125,0
460389.27783203125,5933336.269042969,1682.939453125,0
460396.43603515625,5933366.32421875,1680.10693359375,0
460414.17236328125,5933437.333862305,1673.3765869140625,0
460419.94140625,5933461.477050781,1671.1004638671875,0
460431.23388671875,5933506.46862793,1667.375244140625,0
460444.8447265625,5933565.077270508,1662.5672607421875,0
460453.8564453125,5933603.8837890625,1659.3839111328125,0
460475.638671875,5933670.0390625,1653.6951904296875,0
460498.7802734375,5933736.981323242,1648.92578125,0
460501.5546875,5933745.953125,1648.2921142578125,0
460502.76171875,5933751.263793945,1647.9244384765625,0
460507.22509765625,5933771.465576172,1646.528076171875,0
460507.48974609375,5933772.456787109,1646.497802734375,0
460528.78271484375,5933876.69128418,1643.3026123046875,0
460529.38427734375,5933899.963623047,1642.58349609375,0
460530.79150390625,5933941.646484375,1641.6453857421875,0
460530.0615234375,5933958.201049805,1641.28125,0
460529.009765625,5933982.068847656,1640.7562255859375,0
460524.0009765625,5934011.387207031,1640.135498046875,0
460510.47216796875,5934107.281982422,1638.0867919921875,0
460506.27978515625,5934128.738525391,1637.635986328125,0
460503.18798828125,5934147.705322266,1637.7178955078125,0
460499.84423828125,5934203.370361328,1638.0067138671875,0
460501.60546875,5934275.807128906,1638.434326171875,0
460508.31005859375,5934399.116943359,1639.1937255859375,0
460515.92041015625,5934432.707763672,1639.4495849609375,0
460523.05029296875,5934463.153076172,1639.8182373046875,0
460525.17578125,5934475.377685547,1639.9637451171875,0
460531.20361328125,5934520.418212891,1639.4364013671875,0
460532.58642578125,5934528.371582031,1639.5313720703125,0
460543.2119140625,5934672.896484375,1640.651611328125,0
460541.64794921875,5934727.206542969,1640.8408203125,0
460533.57470703125,5934813.318603516,1640.9075927734375,0
459557.7265625,5935106.4091796875,1702.5069580078125,1
459586.51806640625,5935033.9931640625,1696.3369140625,1
459601.28271484375,5934975.893066406,1692.3690185546875,1
459603.9541015625,5934969.089599609,1691.7933349609375,1
459640.208984375,5934875.447509766,1684.3287353515625,1
459662.64208984375,5934811.067871094,1679.4976806640625,1
459685.31298828125,5934763.835205078,1675.2032470703125,1
459708.607421875,5934721.6806640625,1668.447998046875,1
459752.23876953125,5934650.074951172,1656.3333740234375,1
459762.22607421875,5934633.684326172,1653.560302734375,1
459785.7978515625,5934597.9638671875,1647.2325439453125,1
459798.00830078125,5934579.459716797,1643.95458984375,1
459847.6435546875,5934512.366943359,1631.2247314453125,1
459885.79443359375,5934461.2763671875,1621.475341796875,1
459906.802734375,5934431.958740234,1616.6650390625,1
459909.92626953125,5934427.600097656,1615.949951171875,1
459911.43408203125,5934425.406738281,1615.601318359375,1
459941.78076171875,5934375.929443359,1611.042724609375,1
459950.4970703125,5934361.226318359,1609.7320556640625,1
460009.2880859375,5934256.121826172,1603.5262451171875,1
460027.59521484375,5934225.768310547,1601.6728515625,1
460034.072265625,5934230.567626953,1594.15771484375,1
460008.375,5934277.794921875,1594.71923828125,1
459959.8564453125,5934373.641113281,1595.7947998046875,1
459928.46875,5934433.54296875,1596.48583984375,1
459925.77294921875,5934438.509033203,1596.6275634765625,1
459924.77294921875,5934440.386474609,1596.6639404296875,1
459922.20263671875,5934444.860107422,1596.9195556640625,1
459824.6923828125,5934608.064208984,1606.4532470703125,1
459824.509765625,5934608.4150390625,1606.4722900390625,1
459824.38232421875,5934608.667480469,1606.4857177734375,1
459820.3212890625,5934617.072509766,1606.9229736328125,1
459739.48193359375,5934785.154785156,1615.6461181640625,1
459737.3671875,5934789.999511719,1615.885498046875,1
459732.1572265625,5934806.638916016,1616.5928955078125,1
459703.3046875,5934899.0966796875,1620.433349609375,1
459697.10400390625,5934919.167724609,1621.2635498046875,1
459689.8466796875,5934941.218994141,1622.55126953125,1
459689.5341796875,5934942.682128906,1622.629150390625,1
459688.70654296875,5934947.302978516,1622.8677978515625,1
459659.73779296875,5935090.146240234,1630.3988037109375,1
459654.21630859375,5935152.052978516,1633.3466796875,1
459626.4443359375,5935255.090087891,1639.087890625,1
459615.97265625,5935300.938232422,1640.532470703125,1
459613.392578125,5935320.797363281,1641.103515625,1
459612.83740234375,5935325.115722656,1641.224365234375,1
459610.4091796875,5935347.691650391,1641.843017578125,1
459591.765625,5935435.333251953,1644.5067138671875,1
459579.89501953125,5935505.627685547,1646.5556640625,1
459578.93408203125,5935514.679443359,1646.80322265625,1
459579.005859375,5935524.267089844,1647.03466796875,1
459577.49365234375,5935585.753662109,1648.5745849609375,1
459577.88134765625,5935610.468505859,1648.5787353515625,1
459580.31982421875,5935644.002441406,1648.388427734375,1
459583.181640625,5935658.840332031,1648.121337890625,1
459592.62890625,5935688.69140625,1647.2059326171875,1
459593.26806640625,5935739.4580078125,1654.325439453125,1
459594.7626953125,5935771.187011719,1658.7442626953125,1
459597.5859375,5935804.235595703,1662.640869140625,1
459602.7099609375,5935827.828125,1665.397705078125,1
459624.76416015625,5935913.239013672,1675.3499755859375,1
459633.4091796875,5935941.191650391,1678.595703125,1
459657.32470703125,5936010.784912109,1686.6571044921875,1
459663.71435546875,5936027.731201172,1688.2569580078125,1
459685.47412109375,5936141.396972656,1699.3558349609375,1
459700.1142578125,5936197.060058594,1704.721435546875,1
459701.5078125,5936211.421875,1706.1475830078125,1
459706.56591796875,5936285.521972656,1715.1826171875,1
459707.38232421875,5936294.491699219,1716.284912109375,1
459715.47314453125,5936336.388183594,1718.3375244140625,1
459717.7685546875,5936348.763183594,1719.012451171875,1
459736.5859375,5936445.82421875,1724.312744140625,1
459740.3046875,5936465.466308594,1725.4501953125,1
459738.0009765625,5936468.337402344,1727.67919921875,1
459732.71142578125,5936442.283203125,1726.4293212890625,1
459713.296875,5936348.189941406,1722.1400146484375,1
459711.39453125,5936338.573730469,1721.701904296875,1
459707.38232421875,5936294.491699219,1716.284912109375,1
459706.091796875,5936287.807128906,1715.9573974609375,1
459696.45263671875,5936228.017089844,1713.0396728515625,1
459691.38037109375,5936201.667480469,1712.402587890625,1
459659.58154296875,5936116.445800781,1711.016357421875,1
459641.591796875,5936058.254394531,1709.9066162109375,1
459634.28759765625,5936034.6259765625,1709.4560546875,1
459629.697265625,5936025.591552734,1709.362548828125,1
459611.86865234375,5935989.083496094,1708.522705078125,1
459564.50146484375,5935882.8076171875,1705.902099609375,1
459555.734375,5935860.694580078,1705.3145751953125,1
459544.6982421875,5935829.151855469,1704.4195556640625,1
459532.24365234375,5935784.4833984375,1703.0289306640625,1
459524.939453125,5935758.284423828,1702.21337890625,1
459524.0615234375,5935755.656005859,1702.2457275390625,1
459517.0849609375,5935729.177978516,1702.37841796875,1
459512.84130859375,5935713.543701172,1702.555908203125,1
459506.78369140625,5935691.228027344,1702.80908203125,1
459506.689453125,5935690.710693359,1702.81005859375,1
459502.91943359375,5935674.098144531,1703.352294921875,1
459496.98779296875,5935642.900634766,1704.283203125,1
459489.0478515625,5935590.633544922,1705.6910400390625,1
459486.84912109375,5935575.293212891,1706.09423828125,1
459484.5126953125,5935517.139160156,1707.1663818359375,1
459484.609375,5935456.988769531,1708.0843505859375,1
459484.1064453125,5935440.922119141,1708.3697509765625,1
459486.2470703125,5935406.685546875,1708.733642578125,1
459488.87548828125,5935387.5302734375,1708.828369140625,1
459493.1240234375,5935358.421142578,1708.818359375,1
459507.61328125,5935293.210693359,1708.4310302734375,1
459527.37158203125,5935180.208984375,1708.1522216796875,1
459531.2509765625,5935168.107177734,1707.9930419921875,1
459557.7265625,5935106.4091796875,1702.5069580078125,1
462256.7890625,5935371.185058594,1680.3072509765625,2
462253.767578125,5935378.4521484375,1680.8253173828125,2
462246.15087890625,5935408.511962891,1682.9095458984375,2
462230.4133300781,5935454.274902344,1686.13232421875,2
462191.1511230469,5935564.951171875,1693.303955078125,2
462169.3273925781,5935654.768310547,1699.0428466796875,2
462161.42578125,5935682.139892578,1700.8018798828125,2
462147.6745605469,5935746.426025391,1704.8944091796875,2
462147.59375,5935746.802978516,1704.9180908203125,2
462134.20166015625,5935814.690917969,1709.178466796875,2
462129.1962890625,5935837.911621094,1710.639404296875,2
462127.8444824219,5935849.244873047,1711.343017578125,2
462123.6083984375,5935875.927246094,1713.0087890625,2
462119.59326171875,5935898.0595703125,1714.3946533203125,2
462108.9724121094,5935947.0673828125,1716.2540283203125,2
462096.3869628906,5935985.961181641,1717.68603515625,2
462069.09814453125,5936080.510986328,1721.2017822265625,2
462049.23583984375,5936150.401855469,1723.8038330078125,2
462046.23779296875,5936157.5556640625,1724.06005859375,2
462023.0964355469,5936217.645996094,1727.8310546875,2
462009.2072753906,5936254.529785156,1730.154541015625,2
461984.6335449219,5936319.7861328125,1734.2655029296875,2
461981.03515625,5936329.151855469,1734.79833984375,2
461971.349609375,5936352.341796875,1736.0921630859375,2
461950.14892578125,5936399.4912109375,1738.674072265625,2
461905.03515625,5936499.680175781,1744.1583251953125,2
461886.6530761719,5936538.205078125,1746.2335205078125,2
461836.2878417969,5936626.840332031,1750.7459716796875,2
461833.93798828125,5936631.94921875,1751.433837890625,2
461822.9250488281,5936655.8896484375,1754.6575927734375,2
461818.15576171875,5936666.65625,1756.1239013671875,2
461815.1730957031,5936671.326171875,1756.6778564453125,2
461797.6437988281,5936693.970703125,1759.0904541015625,2
461733.2414550781,5936784.9521484375,1772.541748046875,2
461726.55517578125,5936792.96875,1773.6561279296875,2
461720.9191894531,5936800.09375,1774.83447265625,2
461629.09814453125,5936893.317871094,1789.8536376953125,2
461609.7512207031,5936912.337402344,1792.9044189453125,2
461582.3310546875,5936933.744140625,1796.2142333984375,2
461520.7683105469,5936986.0234375,1804.4158935546875,2
461481.1804199219,5937015.1162109375,1806.1893310546875,2
461434.9938964844,5937048.924316406,1808.2393798828125,2
461371.955078125,5937099.2666015625,1811.632568359375,2
461315.6203613281,5937144.25390625,1814.664794921875,2
461301.94970703125,5937154.10546875,1815.24951171875,2
461296.2580566406,5937158.4736328125,1815.678955078125,2
461284.7587890625,5937169.057128906,1816.7777099609375,2
461279.984375,5937174.0966796875,1817.318603515625,2
461249.3837890625,5937206.393066406,1820.7852783203125,2
461209.6154785156,5937246.755371094,1825.0791015625,2
461160.3244628906,5937290.983886719,1826.4815673828125,2
