FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,312821.0,0.0,312821.0,84500451.0,0.0,44051504.0,44051504.0,87828320.0,448678.0,87379642.0,0.0,448678.0,WestLowland,Valysar
2,6119554.0,0.0,6119554.0,14973626.0,0.0,861755651.0,861755651.0,24258591.0,8773627.0,15484965.0,0.0,8773627.0,CentralSouth,Valysar
3,2380876.0,0.0,2380876.0,11350359.0,0.0,335275020.0,335275020.0,15150987.0,3413685.0,11737302.0,0.0,3413685.0,CentralNorth,Valysar
4,132924.0,43702.0,176627.0,3232459.0,284489398.0,26043835.0,310533232.0,4784002.0,216451.0,3343327.0,1224224.0,1440675.0,NorthHorst,Valysar
5,1200876.0,0.0,1200876.0,656584.0,0.0,169107346.0,169107346.0,2401698.0,1722491.0,679207.0,0.0,1722491.0,CentralRamp,Valysar
6,8188100.0,0.0,8188100.0,6395809.0,0.0,1153048287.0,1153048287.0,18362624.0,11747329.0,6615295.0,0.0,11747329.0,CentralHorst,Valysar
7,9101.0,0.0,9101.0,36711738.0,0.0,1281620.0,1281620.0,37962904.0,13049.0,37949854.0,0.0,13049.0,EastLowland,Valysar
8,147363.0,0.0,147363.0,111249058.0,0.0,20751599.0,20751599.0,115249460.0,211331.0,115038129.0,0.0,211331.0,WestLowland,Therys
9,860242.0,0.0,860242.0,5740052.0,-0.0,121139324.0,121139324.0,7169581.0,1233142.0,5936439.0,0.0,1233142.0,CentralSouth,Therys
10,1332088.0,0.0,1332088.0,12190103.0,0.0,187584702.0,187584702.0,14514635.0,1909630.0,12605005.0,0.0,1909630.0,CentralNorth,Therys
11,232417.0,59688.0,292105.0,4047378.0,387338641.0,45537303.0,432875944.0,6230341.0,378457.0,4185950.0,1665934.0,2044391.0,NorthHorst,Therys
12,799954.0,0.0,799954.0,382389.0,0.0,112649538.0,112649538.0,1542712.0,1147171.0,395541.0,0.0,1147171.0,CentralRamp,Therys
13,3938762.0,0.0,3938762.0,5084068.0,0.0,554656526.0,554656526.0,10907997.0,5649915.0,5258081.0,0.0,5649915.0,CentralHorst,Therys
14,0.0,0.0,0.0,18606741.0,0.0,0.0,0.0,19229466.0,0.0,19229466.0,0.0,0.0,EastLowland,Therys
15,12611.0,0.0,12611.0,80167775.0,0.0,1775938.0,1775938.0,82905389.0,18083.0,82887306.0,0.0,18083.0,WestLowland,Volon
16,2645857.0,0.0,2645857.0,33899628.0,0.0,372589553.0,372589553.0,38846558.0,3792740.0,35053818.0,0.0,3792740.0,CentralSouth,Volon
17,202140.0,0.0,202140.0,5877030.0,0.0,28465421.0,28465421.0,6366681.0,289746.0,6076935.0,0.0,289746.0,CentralNorth,Volon
18,425503.0,14879.0,440383.0,1568547.0,96195497.0,83368814.0,179564311.0,2728504.0,692887.0,1622138.0,413478.0,1106365.0,NorthHorst,Volon
19,1078305.0,0.0,1078305.0,888104.0,0.0,151846924.0,151846924.0,2464490.0,1545931.0,918558.0,0.0,1545931.0,CentralRamp,Volon
20,7486545.0,0.0,7486545.0,8998862.0,0.0,1054255215.0,1054255215.0,20043481.0,10736601.0,9306880.0,0.0,10736601.0,CentralHorst,Volon
21,0.0,0.0,0.0,33583381.0,0.0,0.0,0.0,34717212.0,0.0,34717212.0,0.0,0.0,EastLowland,Volon
