Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:22:12
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       280089470.59         49098407.74         38192765.88         24020607.07
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  280089470.59         49098407.74         38192765.88         24020607.07
MidReek    1                       195167731.60         38795845.17         31835224.65         20022153.55
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  195167731.60         38795845.17         31835224.65         20022153.55
LowerReek  1                       127348363.45         27170818.73         22592199.57         14208930.30
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127348363.45         27170818.73         22592199.57         14208930.30
Totals     1                       602605565.64        115065071.64         92620190.10         58251690.92
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  602605565.64        115065071.64         92620190.10         58251690.92
