ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,3142286,397583,239578,167070,23523399
Valysar,CentralSouth,39616423,7774607,5952042,4150657,584412551
Valysar,CentralNorth,29137616,4280883,2625239,1830711,257764055
Valysar,NorthHorst,7141327,620678,201309,123654,24223839
Valysar,CentralRamp,14262561,1988355,1233495,860178,121113022
Valysar,CentralHorst,84059485,13319510,9804924,6837464,962715010
Valysar,EastLowland,1129925,142132,46731,32588,4588385
Therys,WestLowland,569253,127137,69980,48801,6871132
Therys,CentralSouth,2836510,693900,441763,308063,43375307
Therys,CentralNorth,12974318,2723173,1627337,1134823,159783123
Therys,NorthHorst,17023695,2626297,1286918,790490,154856976
Therys,CentralRamp,6468101,1549260,1141214,795826,112052261
Therys,CentralHorst,28789462,6863788,5268084,3673699,517256822
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0
Volon,CentralSouth,17805912,3152297,2264831,1579380,222376721
Volon,CentralNorth,2501752,393425,227806,158860,22367538
Volon,NorthHorst,4423349,860844,638987,392498,76890435
Volon,CentralRamp,9122898,1609559,1220799,851324,119866455
Volon,CentralHorst,75025854,13269702,10504726,7325471,1031426383
Volon,EastLowland,0,0,0,0,0
