ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,15719233,2555180,1538613,1072952,151071629,0,0,0,0,0
Valysar,CentralSouth,65705967,11729346,8671366,6046978,851414499,0,0,0,0,0
Valysar,CentralNorth,31240800,5328989,3751379,2616024,368336239,0,0,0,0,0
Valysar,NorthHorst,3329445,356164,152490,93667,18349322,21907305,2554641,1615111,375607129,57468
Valysar,CentralRamp,13586848,2174940,1479000,1031380,145218371,0,0,0,0,0
Valysar,CentralHorst,77005021,13211190,9849311,6868418,967073231,0,0,0,0,0
Valysar,EastLowland,4319969,829330,543682,379137,53382460,0,0,0,0,0
Therys,WestLowland,4536985,837376,417517,291155,40994654,0,0,0,0,0
Therys,CentralSouth,16117617,3536186,2372399,1654393,232938512,0,0,0,0,0
Therys,CentralNorth,15404187,3042167,1763552,1229813,173157723,0,0,0,0,0
Therys,NorthHorst,5689848,880487,357638,219679,43035135,17113769,2921628,1838755,427617447,65425
Therys,CentralRamp,7018636,1628464,1269763,885469,124674107,0,0,0,0,0
Therys,CentralHorst,23340994,5868448,4690785,3271119,460573594,0,0,0,0,0
Therys,EastLowland,3102,961,0,0,0,0,0,0,0,0
Volon,WestLowland,750919,130492,82971,57860,8146689,0,0,0,0,0
Volon,CentralSouth,34638140,6185865,4520563,3152415,443860022,0,0,0,0,0
Volon,CentralNorth,4048862,633704,420782,293432,41315258,0,0,0,0,0
Volon,NorthHorst,3194285,580851,442567,271847,53254782,4095841,801658,711652,165500403,25322
Volon,CentralRamp,11186557,2003851,1488213,1037805,146123003,0,0,0,0,0
Volon,CentralHorst,73450558,13111922,10144635,7074362,996070242,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
