ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5264727,830323,508808,354818,49958314
Valysar,CentralSouth,69325249,12683948,9638714,6721558,946395375
Valysar,CentralNorth,37997504,6697510,5016157,3498017,492520866
Valysar,NorthHorst,3939520,678626,395524,242951,47594026
Valysar,CentralRamp,13451704,2063098,1433987,999991,140798708
Valysar,CentralHorst,86240566,14027499,10850691,7566730,1065395625
Valysar,EastLowland,805071,131683,79890,55711,7844136
Therys,WestLowland,2407032,426841,229756,160220,22558993
Therys,CentralSouth,17356642,4127859,2652418,1849664,260432733
Therys,CentralNorth,21483079,3983162,2344819,1635160,230230466
Therys,NorthHorst,5241384,690343,289823,178024,34874901
Therys,CentralRamp,6648999,1663734,1287249,897663,126390991
Therys,CentralHorst,31297758,7846511,6082292,4241487,597201319
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,289042,45987,27352,19074,2685567
Volon,CentralSouth,34256851,6458752,4941562,3445999,485196607
Volon,CentralNorth,7203550,998353,557400,388703,54729353
Volon,NorthHorst,3551215,647336,473600,290909,56989136
Volon,CentralRamp,12575876,2281009,1793619,1250780,176109879
Volon,CentralHorst,83901846,15095292,12107024,8442834,1188751095
Volon,EastLowland,0,0,0,0,0
