DRAWDOWN,WELL,CONKPOS,CONJPOS,SGAS,DATE,WELLMODEL,PRESSURE,CONIDX,SWAT,CONIPOS,CONBPRES,DEPTH
0,R_A3,29,41,0.0,2018-07-03,STANDARD,285.55352783203125,21,0.6525442004203796,29,285.55352783203125,1645.16455078125
0,R_A3,30,41,0.0,2018-07-03,STANDARD,285.58209228515625,22,0.10948297381401062,29,285.58209228515625,1648.7139892578125
0,R_A4,1,52,0.0,2018-09-12,STANDARD,277.4007873535156,1,0.05114249512553215,30,277.4007873535156,1633.4429931640625
0,R_A4,1,52,0.0,2018-09-12,STANDARD,277.3088684082031,2,0.04774566367268562,31,277.3088684082031,1626.7705078125
0,R_A4,2,52,0.0,2018-09-12,STANDARD,277.4452819824219,3,0.05087808519601822,31,277.4452819824219,1628.817626953125
0,R_A4,3,52,0.0,2018-09-12,STANDARD,277.581787109375,4,0.05056004598736763,31,277.581787109375,1630.86474609375
0,R_A4,4,52,0.0,2018-09-12,STANDARD,277.71832275390625,5,0.05328591912984848,31,277.71832275390625,1632.9117431640625
0,R_A4,5,52,0.0,2018-09-12,STANDARD,277.90966796875,6,0.30076825618743896,31,277.90966796875,1634.9588623046875
0,R_A4,5,52,0.0,2018-09-12,STANDARD,278.0071105957031,7,0.24768906831741333,32,278.0071105957031,1633.0264892578125
0,R_A4,5,51,0.0,2018-09-12,STANDARD,278.2264099121094,8,0.15244995057582855,32,278.2264099121094,1637.2451171875
0,R_A4,4,51,0.0,2018-09-12,STANDARD,278.1054382324219,9,0.05601193755865097,32,278.1054382324219,1635.4345703125
0,R_A4,4,51,0.0,2018-09-12,STANDARD,278.2795104980469,10,0.05624787509441376,33,278.2795104980469,1636.35107421875
0,R_A4,4,50,0.0,2018-09-12,STANDARD,278.59307861328125,11,0.060514744371175766,33,278.59307861328125,1641.535400390625
0,R_A4,4,50,0.0,2018-09-12,STANDARD,278.5887756347656,12,0.05904228240251541,34,278.5887756347656,1640.209228515625
0,R_A4,4,50,0.0,2018-09-12,STANDARD,278.741943359375,13,0.05754467472434044,35,278.741943359375,1641.724853515625
0,R_A4,3,50,0.0,2018-09-12,STANDARD,278.6225891113281,14,0.22242744266986847,35,278.6225891113281,1639.9268798828125
0,R_A4,2,50,0.0,2018-09-12,STANDARD,278.50347900390625,15,0.22168903052806854,35,278.50347900390625,1638.1287841796875
0,R_A4,2,49,0.0,2018-09-12,STANDARD,278.71636962890625,16,0.23061305284500122,35,278.71636962890625,1642.5128173828125
0,R_A4,1,49,0.0,2018-09-12,STANDARD,278.59576416015625,17,0.19405795633792877,35,278.59576416015625,1640.720703125
0,R_A4,29,49,0.0,2018-09-12,STANDARD,273.2130432128906,18,0.6508182287216187,36,273.2130432128906,1642.2353515625
0,R_A4,29,48,0.0,2018-09-12,STANDARD,272.21014404296875,19,0.13633346557617188,36,272.21014404296875,1641.6072998046875
0,R_A4,29,48,5.345921730466607e-13,2018-09-12,STANDARD,279.38104248046875,20,1.0,37,279.38104248046875,1647.623779296875
0,R_A4,29,48,0.0,2018-09-12,STANDARD,276.4226379394531,21,0.7181466221809387,38,276.4226379394531,1653.1485595703125
0,R_A4,29,47,7.5363933843553e-13,2018-09-12,STANDARD,280.50238037109375,22,1.0,38,280.50238037109375,1662.681640625
0,R_A4,28,47,0.0,2018-09-12,STANDARD,275.95147705078125,23,0.12139605730772018,38,275.95147705078125,1657.0538330078125
0,R_A6,1,42,3.502699093770566e-14,2018-11-07,STANDARD,276.32366943359375,1,1.0,17,276.32366943359375,1693.780517578125
0,R_A6,2,42,1.7032700933266448e-14,2018-11-07,STANDARD,276.46923828125,2,1.0,17,276.46923828125,1695.30517578125
0,R_A6,3,42,1.4420414054484507e-14,2018-11-07,STANDARD,276.614990234375,3,1.0,17,276.614990234375,1696.829833984375
0,R_A6,4,42,1.0211182078926143e-14,2018-11-07,STANDARD,276.76043701171875,4,1.0,17,276.76043701171875,1698.3544921875
0,R_A6,5,42,1.8049879082701614e-14,2018-11-07,STANDARD,276.9052734375,5,1.0,17,276.9052734375,1699.879150390625
0,R_A6,6,42,8.635562425730881e-13,2018-11-07,STANDARD,277.0494384765625,6,1.0,17,277.0494384765625,1701.40380859375
0,R_A6,7,42,1.5212420082302835e-12,2018-11-07,STANDARD,276.9035949707031,7,1.0,17,276.9035949707031,1702.928466796875
0,R_A6,8,42,1.6846704153222758e-12,2018-11-07,STANDARD,277.0483093261719,8,1.0,17,277.0483093261719,1704.4532470703125
