CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES
27,30,5,1610.7923583984375,303.5531311035156,0.033889248967170715,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.5531311035156
27,30,6,1613.744140625,303.741455078125,0.04024616256356239,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.741455078125
27,30,7,1616.7664794921875,303.9342346191406,0.02819542959332466,0.0,3,0,2000-02-01,OP_1,MULTISEG,303.9342346191406
27,30,8,1619.7889404296875,304.1270751953125,0.029370049014687538,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.1270751953125
27,30,9,1622.8114013671875,304.31988525390625,0.03628646954894066,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.31988525390625
27,30,10,1625.833740234375,304.51275634765625,0.0649137869477272,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.51275634765625
20,13,6,1651.937255859375,305.7762451171875,0.14912179112434387,0.0,1,0,2000-02-01,OP_2,MULTISEG,305.7762451171875
20,13,7,1654.933349609375,305.96685791015625,0.0522964745759964,0.0,2,0,2000-02-01,OP_2,MULTISEG,305.96685791015625
20,13,8,1657.929443359375,306.1580810546875,0.059391655027866364,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.1580810546875
20,13,9,1660.9256591796875,306.3492736816406,0.055197618901729584,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.3492736816406
20,13,10,1663.921875,306.5409851074219,0.24588920176029205,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.5409851074219
28,47,9,1656.680908203125,306.4903259277344,0.11040358245372772,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.4903259277344
28,47,10,1659.6064453125,306.6770935058594,0.13841167092323303,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.6770935058594
28,47,11,1662.371337890625,306.8536071777344,0.060604289174079895,0.0,3,0,2000-02-01,OP_3,MULTISEG,306.8536071777344
28,47,12,1664.9755859375,307.0198669433594,0.08466093987226486,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.0198669433594
28,47,13,1667.579833984375,307.1861267089844,0.07270223647356033,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.1861267089844
28,47,14,1670.18408203125,307.3524169921875,0.07368294894695282,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.3524169921875
14,38,2,1701.4737548828125,309.51617431640625,0.9999954700469971,0.0,1,0,2000-02-01,WI_1,MULTISEG,309.51617431640625
14,38,3,1703.7120361328125,309.72747802734375,0.9999958872795105,0.0,2,0,2000-02-01,WI_1,MULTISEG,309.72747802734375
14,38,4,1705.9503173828125,309.9386901855469,0.9999995231628418,-1.0309857145784918e-07,3,0,2000-02-01,WI_1,MULTISEG,309.9386901855469
14,38,5,1708.1885986328125,310.14984130859375,0.999998152256012,0.0,4,0,2000-02-01,WI_1,MULTISEG,310.14984130859375
14,38,6,1710.6236572265625,310.2872009277344,1.0,1.783152236978225e-10,5,0,2000-02-01,WI_1,MULTISEG,310.2872009277344
28,20,7,1691.6282958984375,283.5347900390625,0.451761394739151,0.0,1,0,2000-06-01,WI_2,MULTISEG,283.5347900390625
