Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:20:23
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       252559010.04         39417166.04         29177954.05         18350914.19
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  252559010.04         39417166.04         29177954.05         18350914.19
MidReek    1                       196874328.43         38003356.80         30357761.00         19092931.12
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  196874328.43         38003356.80         30357761.00         19092931.12
LowerReek  1                       114659030.32         24567841.93         20158721.21         12678440.79
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  114659030.32         24567841.93         20158721.21         12678440.79
Totals     1                       564092368.79        101988364.77         79694436.26         50122286.10
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  564092368.79        101988364.77         79694436.26         50122286.10
