ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,11453253,2112404,1357678,946777,133306234
Valysar,CentralSouth,67853397,12787500,10073267,7024594,989062792
Valysar,CentralNorth,32923999,6296766,5069386,3535137,497747234
Valysar,NorthHorst,3611094,517106,281679,173022,33894938
Valysar,CentralRamp,13523134,2393771,1797468,1253464,176487767
Valysar,CentralHorst,87681621,15359412,12391166,8640981,1216650110
Valysar,EastLowland,620660,161604,98543,68719,9675670
Therys,WestLowland,4341571,716287,351803,245330,34542453
Therys,CentralSouth,20763661,5054294,3249852,2266284,319092834
Therys,CentralNorth,20248879,3890210,2331322,1625747,228905246
Therys,NorthHorst,4255818,661084,254093,156077,30575489
Therys,CentralRamp,7039928,1669364,1244773,868042,122220377
Therys,CentralHorst,33237863,8181391,6392455,4457779,627655320
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,813305,123498,76935,53650,7553968
Volon,CentralSouth,38488122,6691558,4936718,3442620,484720968
Volon,CentralNorth,6792379,948714,502027,350089,49292479
Volon,NorthHorst,2306235,444349,332523,204252,40013044
Volon,CentralRamp,12111924,2237659,1688668,1177593,165805083
Volon,CentralHorst,85152416,14472065,10927348,7620187,1072922353
Volon,EastLowland,368,0,0,0,0
