ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,18247314,2717439,1408269,982056,138273515
Valysar,CentralSouth,60681760,11775103,9008445,6282040,884511251
Valysar,CentralNorth,38594489,6009266,4023941,2806096,395098309
Valysar,NorthHorst,3600581,348458,103795,63756,12489804
Valysar,CentralRamp,13178440,1983266,1332560,929261,130839887
Valysar,CentralHorst,80590502,14319378,11149824,7775331,1094766571
Valysar,EastLowland,1076594,122722,20172,14067,1980611
Therys,WestLowland,5339161,1135539,564337,393540,55410454
Therys,CentralSouth,14643402,2946846,1687140,1176527,165655031
Therys,CentralNorth,24185126,4684090,2751509,1918765,270162110
Therys,NorthHorst,4825055,664815,242825,149155,29219516
Therys,CentralRamp,6846816,1703740,1349497,941072,132502936
Therys,CentralHorst,24657268,5865216,4495700,3135077,441418820
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,594596,101501,59935,41795,5884791
Volon,CentralSouth,39604134,8321308,6603785,4605150,648405140
Volon,CentralNorth,8299530,1161194,620449,432670,60919983
Volon,NorthHorst,2536826,464607,315767,193960,37996752
Volon,CentralRamp,12698821,2154098,1516355,1057431,148886220
Volon,CentralHorst,79973382,14125304,10990049,7663912,1079078774
Volon,EastLowland,0,0,0,0,0
