order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time
0,460994.9,5933813.29,1697.9,1648.9,Valysar,298.08465576171875,0.12654919922351837,0.0,0.8734508007764816,True,True,21,29,2,R_A2,2018-03-01
0,462753.44,5932869.64,1673.4,1624.4,Therys,283.0652160644531,0.05410678684711456,0.0,0.9458932131528854,True,True,28,40,11,R_A3,2018-07-03
1,462753.44,5932869.64,1690.7,1641.7,Volon,284.32647705078125,0.08617492020130157,0.0,0.9138250797986984,True,True,28,40,28,R_A3,2018-07-03
0,464008.822,5931878.919,2578.7,1634.538,Valysar,277.33416748046875,0.05987135320901871,0.0,0.9401286467909813,True,True,31,50,3,R_A4,2018-09-12
1,464291.761,5932429.155,3197.5,1643.655,Volon,279.6574401855469,0.054941851645708084,0.0,0.9450581483542919,True,True,35,48,29,R_A4,2018-09-12
0,461519.21,5935692.65,1737.8,1688.8,Valysar,271.90252685546875,1.0,-8.422842158541967e-16,8.422842158541967e-16,True,True,30,19,2,R_A5,2018-04-28
1,461519.21,5935692.65,1769.1,1720.1,Volon,276.13275146484375,1.0,4.809929039263638e-13,-4.809929039263638e-13,True,True,30,20,27,R_A5,2018-04-28
0,461292.74,5931883.26,1759.9,1710.9,Therys,277.1514892578125,1.0,-8.819862700425174e-15,8.819862700425174e-15,True,True,16,41,10,R_A6,2018-11-07
1,461292.74,5931883.26,1777.4,1728.4,Volon,279.2371520996094,1.0,-6.436055441747673e-16,6.436055441747673e-16,True,True,16,41,27,R_A6,2018-11-07
