DATE,CONIPOS,PRESSURE,DEPTH,CONJPOS,SGAS,CONKPOS,CONIDX,WELL,SWAT,DRAWDOWN,WELLMODEL,CONBPRES
2018-01-01,22,303.02569580078125,1676.1676025390625,29,0.0,27,20,R_A2,1.0,0,STANDARD,303.02569580078125
2018-01-01,22,303.47802734375,1677.9368896484375,29,0.0,28,21,R_A2,1.0,0,STANDARD,303.47802734375
2018-01-01,22,303.64569091796875,1679.7061767578125,29,0.0,29,22,R_A2,1.0,0,STANDARD,303.64569091796875
2018-01-01,22,303.8133544921875,1681.4754638671875,29,0.0,30,23,R_A2,1.0,0,STANDARD,303.8133544921875
2018-01-01,22,303.98101806640625,1683.2447509765625,29,0.0,31,24,R_A2,1.0,0,STANDARD,303.98101806640625
2018-01-01,28,298.53814697265625,1609.243408203125,41,0.0,1,1,R_A3,0.6481541991233826,0,STANDARD,298.53814697265625
2018-01-01,28,298.676513671875,1611.3077392578125,41,0.0,2,2,R_A3,0.11823459714651108,0,STANDARD,298.676513671875
2018-01-01,28,298.8148498535156,1613.3720703125,41,0.0,3,3,R_A3,0.17559900879859924,0,STANDARD,298.8148498535156
2018-01-01,28,298.9532165527344,1615.4365234375,41,0.0,4,4,R_A3,0.18915219604969025,0,STANDARD,298.9532165527344
2018-01-01,28,299.0915832519531,1617.5008544921875,41,0.0,5,5,R_A3,0.6481541991233826,0,STANDARD,299.0915832519531
2018-01-01,28,299.2299499511719,1619.565185546875,41,0.0,6,6,R_A3,0.2591858208179474,0,STANDARD,299.2299499511719
2018-01-01,29,298.54638671875,1609.3663330078125,41,0.0,6,7,R_A3,0.23034392297267914,0,STANDARD,298.54638671875
2018-01-01,29,298.68377685546875,1611.4163818359375,41,0.0,7,8,R_A3,0.19715377688407898,0,STANDARD,298.68377685546875
2018-01-01,29,298.8211669921875,1613.46630859375,41,0.0,8,9,R_A3,0.24272115528583527,0,STANDARD,298.8211669921875
2018-01-01,29,298.95855712890625,1615.516357421875,41,0.0,9,10,R_A3,0.7983514070510864,0,STANDARD,298.95855712890625
2018-01-01,29,299.095947265625,1617.5662841796875,41,0.0,10,11,R_A3,0.7988103032112122,0,STANDARD,299.095947265625
2018-01-01,29,299.24237060546875,1619.750732421875,41,0.0,11,12,R_A3,0.048717088997364044,0,STANDARD,299.24237060546875
2018-01-01,29,299.3978271484375,1622.0697021484375,41,0.0,12,13,R_A3,0.05399089306592941,0,STANDARD,299.3978271484375
2018-01-01,29,299.5532531738281,1624.388671875,41,0.0,13,14,R_A3,0.3697081506252289,0,STANDARD,299.5532531738281
2018-01-01,29,299.7087097167969,1626.707763671875,41,0.0,14,15,R_A3,0.38560113310813904,0,STANDARD,299.7087097167969
2018-01-01,29,299.8641662597656,1629.026611328125,41,0.0,15,16,R_A3,0.5033208727836609,0,STANDARD,299.8641662597656
2018-01-01,29,299.992919921875,1630.9468994140625,41,0.0,16,17,R_A3,0.8153588175773621,0,STANDARD,299.992919921875
2018-01-01,29,300.16583251953125,1633.5262451171875,41,0.0,27,18,R_A3,1.0,0,STANDARD,300.16583251953125
2018-01-01,29,300.40966796875,1637.1630859375,41,0.0,28,19,R_A3,0.05029548332095146,0,STANDARD,300.40966796875
2018-01-01,29,300.6535339355469,1640.8001708984375,41,0.0,29,20,R_A3,0.08577360957860947,0,STANDARD,300.6535339355469
2018-01-01,29,300.89739990234375,1644.4371337890625,41,0.0,30,21,R_A3,0.6888055205345154,0,STANDARD,300.89739990234375
2018-01-01,29,301.14129638671875,1648.0740966796875,41,0.0,31,22,R_A3,0.09458150714635849,0,STANDARD,301.14129638671875
2018-01-01,30,300.009033203125,1631.1873779296875,52,0.0,1,1,R_A4,0.04987418279051781,0,STANDARD,300.009033203125
2018-01-01,31,299.7571105957031,1627.4293212890625,52,0.0,1,2,R_A4,0.062354348599910736,0,STANDARD,299.7571105957031
2018-01-01,31,299.89520263671875,1629.4896240234375,52,0.0,2,3,R_A4,0.06649763137102127,0,STANDARD,299.89520263671875
2018-01-01,31,300.0333251953125,1631.5498046875,52,0.0,3,4,R_A4,0.05385250598192215,0,STANDARD,300.0333251953125
2018-01-01,31,300.17144775390625,1633.610107421875,52,0.0,4,5,R_A4,0.057518646121025085,0,STANDARD,300.17144775390625
2018-01-01,32,300.0901184082031,1632.3968505859375,52,0.0,4,6,R_A4,0.05650549381971359,0,STANDARD,300.0901184082031
2018-01-01,32,300.3236999511719,1635.880615234375,51,0.0,4,7,R_A4,0.05973724648356438,0,STANDARD,300.3236999511719
2018-01-01,33,300.4202575683594,1637.321044921875,51,0.0,4,8,R_A4,0.060658808797597885,0,STANDARD,300.4202575683594
2018-01-01,33,300.29644775390625,1635.474609375,51,0.0,3,9,R_A4,0.058803532272577286,0,STANDARD,300.29644775390625
2018-01-01,33,300.74395751953125,1642.1485595703125,50,0.0,4,10,R_A4,0.06411956250667572,0,STANDARD,300.74395751953125
2018-01-01,34,300.67578125,1641.132080078125,50,0.0,4,11,R_A4,0.06115506589412689,0,STANDARD,300.67578125
2018-01-01,34,300.5467224121094,1639.20703125,50,0.0,3,12,R_A4,0.10109613835811615,0,STANDARD,300.5467224121094
2018-01-01,35,300.66064453125,1640.9061279296875,50,0.0,3,13,R_A4,0.09800664335489273,0,STANDARD,300.66064453125
2018-01-01,35,300.53570556640625,1639.0426025390625,50,0.0,2,14,R_A4,0.20057255029678345,0,STANDARD,300.53570556640625
2018-01-01,35,300.72943115234375,1641.93212890625,49,0.0,2,15,R_A4,0.23823222517967224,0,STANDARD,300.72943115234375
2018-01-01,36,300.7579650878906,1642.357421875,49,0.0,30,16,R_A4,0.05358772352337837,0,STANDARD,300.7579650878906
2018-01-01,36,300.5735168457031,1639.6068115234375,48,0.0,30,17,R_A4,0.08878301084041595,0,STANDARD,300.5735168457031
2018-01-01,37,301.0526123046875,1646.7513427734375,48,0.0,30,18,R_A4,0.18201863765716553,0,STANDARD,301.0526123046875
2018-01-01,38,301.5025939941406,1653.461669921875,48,0.0,30,19,R_A4,0.32039687037467957,0,STANDARD,301.5025939941406
2018-01-01,38,301.7947998046875,1657.8184814453125,47,0.0,30,20,R_A4,0.15317369997501373,0,STANDARD,301.7947998046875
2018-01-01,31,303.8440856933594,1685.026611328125,20,0.0,1,1,R_A5,1.0,0,STANDARD,303.8440856933594
2018-01-01,31,304.0601806640625,1687.3070068359375,20,0.0,2,2,R_A5,1.0,0,STANDARD,304.0601806640625
2018-01-01,31,304.27630615234375,1689.5875244140625,20,0.0,3,3,R_A5,1.0,0,STANDARD,304.27630615234375
2018-01-01,31,304.4924011230469,1691.8680419921875,20,0.0,4,4,R_A5,1.0,0,STANDARD,304.4924011230469
2018-01-01,31,304.7085266113281,1694.1485595703125,20,0.0,5,5,R_A5,1.0,0,STANDARD,304.7085266113281
2018-01-01,31,304.9246520996094,1696.4290771484375,20,0.0,6,6,R_A5,1.0,0,STANDARD,304.9246520996094
2018-01-01,31,305.446533203125,1698.70947265625,20,0.0,7,7,R_A5,1.0,0,STANDARD,305.446533203125
2018-01-01,31,305.988037109375,1707.6488037109375,20,0.0,11,8,R_A5,1.0,0,STANDARD,305.988037109375
2018-01-01,31,306.1695251464844,1709.5638427734375,20,0.0,12,9,R_A5,1.0,0,STANDARD,306.1695251464844
2018-01-01,31,305.4322814941406,1701.7845458984375,21,0.0,12,10,R_A5,1.0,0,STANDARD,305.4322814941406
2018-01-01,31,305.6291198730469,1703.735107421875,21,0.0,13,11,R_A5,1.0,0,STANDARD,305.6291198730469
2018-01-01,31,305.81396484375,1705.6856689453125,21,0.0,14,12,R_A5,1.0,0,STANDARD,305.81396484375
2018-01-01,31,305.9988098144531,1707.63623046875,21,0.0,15,13,R_A5,1.0,0,STANDARD,305.9988098144531
2018-01-01,31,306.3287048339844,1709.5867919921875,21,0.0,16,14,R_A5,1.0,0,STANDARD,306.3287048339844
2018-01-01,31,306.5135498046875,1711.537353515625,21,0.0,17,15,R_A5,1.0,0,STANDARD,306.5135498046875
2018-01-01,31,306.6856994628906,1713.35400390625,21,0.0,18,16,R_A5,1.0,0,STANDARD,306.6856994628906
2018-01-01,31,306.7843933105469,1714.3951416015625,21,0.0,19,17,R_A5,1.0,0,STANDARD,306.7843933105469
2018-01-01,31,306.75689697265625,1715.7628173828125,21,0.0,27,18,R_A5,1.0,0,STANDARD,306.75689697265625
2018-01-01,31,306.978271484375,1718.098388671875,21,0.0,28,19,R_A5,1.0,0,STANDARD,306.978271484375
2018-01-01,31,307.5054016113281,1720.43408203125,21,0.0,29,20,R_A5,1.0,0,STANDARD,307.5054016113281
2018-01-01,31,307.7267761230469,1722.7696533203125,21,0.0,30,21,R_A5,1.0,0,STANDARD,307.7267761230469
2018-01-01,31,307.9481506347656,1725.105224609375,21,0.0,31,22,R_A5,1.0,0,STANDARD,307.9481506347656
2018-01-01,17,305.11419677734375,1695.20263671875,42,0.0,1,1,R_A6,1.0,0,STANDARD,305.11419677734375
2018-01-01,17,305.2609558105469,1696.7510986328125,42,0.0,2,2,R_A6,1.0,0,STANDARD,305.2609558105469
2018-01-01,17,305.4076843261719,1698.299560546875,42,0.0,3,3,R_A6,1.0,0,STANDARD,305.4076843261719
2018-01-01,17,305.554443359375,1699.84814453125,42,0.0,4,4,R_A6,1.0,0,STANDARD,305.554443359375
2018-01-01,17,305.7012023925781,1701.3966064453125,42,0.0,5,5,R_A6,1.0,0,STANDARD,305.7012023925781
2018-01-01,17,305.54888916015625,1702.9451904296875,42,0.0,6,6,R_A6,1.0,0,STANDARD,305.54888916015625
2018-01-01,17,305.6956481933594,1704.49365234375,42,0.0,7,7,R_A6,1.0,0,STANDARD,305.6956481933594
2018-01-01,17,305.8424072265625,1706.042236328125,42,0.0,8,8,R_A6,1.0,0,STANDARD,305.8424072265625
2018-01-01,17,306.2882080078125,1707.5906982421875,42,0.0,9,9,R_A6,1.0,0,STANDARD,306.2882080078125
2018-01-01,17,306.1291809082031,1709.1392822265625,42,0.0,10,10,R_A6,1.0,0,STANDARD,306.1291809082031
2018-01-01,17,306.3109130859375,1711.055419921875,42,0.0,11,11,R_A6,1.0,0,STANDARD,306.3109130859375
2018-01-01,17,306.52734375,1713.3392333984375,42,0.0,12,12,R_A6,1.0,0,STANDARD,306.52734375
2018-01-01,17,306.7557678222656,1715.623046875,42,0.0,13,13,R_A6,1.0,0,STANDARD,306.7557678222656
2018-01-01,17,306.9721984863281,1717.9068603515625,42,0.0,14,14,R_A6,1.0,0,STANDARD,306.9721984863281
2018-01-01,17,307.18865966796875,1720.190673828125,42,0.0,15,15,R_A6,1.0,0,STANDARD,307.18865966796875
2018-01-01,17,307.55010986328125,1722.474365234375,42,0.0,16,16,R_A6,1.0,0,STANDARD,307.55010986328125
2018-01-01,17,307.7665710449219,1724.7581787109375,42,0.0,17,17,R_A6,1.0,0,STANDARD,307.7665710449219
2018-01-01,17,307.921630859375,1726.394287109375,42,0.0,18,18,R_A6,1.0,0,STANDARD,307.921630859375
2018-01-01,17,307.8930969238281,1727.7508544921875,42,0.0,27,19,R_A6,1.0,0,STANDARD,307.8930969238281
2018-01-01,17,308.3623352050781,1729.4755859375,42,0.0,28,20,R_A6,1.0,0,STANDARD,308.3623352050781
2018-01-01,17,308.52581787109375,1731.2001953125,42,0.0,29,21,R_A6,1.0,0,STANDARD,308.52581787109375
2018-01-01,17,308.68927001953125,1732.9249267578125,42,0.0,30,22,R_A6,1.0,0,STANDARD,308.68927001953125
2018-01-01,17,308.5469665527344,1734.649658203125,42,0.0,31,23,R_A6,1.0,0,STANDARD,308.5469665527344
2018-03-01,22,297.8437805175781,1641.094970703125,30,0.0,1,1,R_A2,0.11642271280288696,0,STANDARD,297.8437805175781
2018-03-01,22,297.9640808105469,1642.8890380859375,30,0.0,2,2,R_A2,0.05916210636496544,0,STANDARD,297.9640808105469
2018-03-01,22,298.08465576171875,1644.68310546875,30,0.0,3,3,R_A2,0.12654919922351837,0,STANDARD,298.08465576171875
2018-03-01,22,298.20501708984375,1646.4771728515625,30,0.0,4,4,R_A2,0.10864587128162384,0,STANDARD,298.20501708984375
2018-03-01,22,298.3251953125,1648.2713623046875,30,0.0,5,5,R_A2,0.11102105677127838,0,STANDARD,298.3251953125
2018-03-01,22,298.5104675292969,1650.0654296875,30,0.0,6,6,R_A2,0.31441736221313477,0,STANDARD,298.5104675292969
2018-03-01,22,298.6301574707031,1651.859619140625,30,0.0,7,7,R_A2,0.8964806199073792,0,STANDARD,298.6301574707031
2018-03-01,22,298.7535095214844,1653.6536865234375,30,0.0,8,8,R_A2,0.8728530406951904,0,STANDARD,298.7535095214844
2018-03-01,22,299.0732421875,1655.44775390625,30,0.0,9,9,R_A2,0.9158055186271667,0,STANDARD,299.0732421875
2018-03-01,22,299.70941162109375,1657.2418212890625,30,0.0,10,10,R_A2,0.903421938419342,0,STANDARD,299.70941162109375
2018-03-01,22,299.8418884277344,1659.1368408203125,30,0.0,11,11,R_A2,0.07601513713598251,0,STANDARD,299.8418884277344
2018-03-01,22,299.9602966308594,1661.132568359375,30,0.0,12,12,R_A2,0.08052216470241547,0,STANDARD,299.9602966308594
2018-03-01,22,300.25445556640625,1663.12841796875,30,0.0,13,13,R_A2,0.454995721578598,0,STANDARD,300.25445556640625
2018-03-01,22,300.4882507324219,1665.1241455078125,30,0.0,14,14,R_A2,0.5152977705001831,0,STANDARD,300.4882507324219
2018-03-01,22,300.6209716796875,1667.1199951171875,30,0.0,15,15,R_A2,0.7126961350440979,0,STANDARD,300.6209716796875
2018-03-01,22,300.7478942871094,1669.11572265625,30,0.0,16,16,R_A2,0.9804882407188416,0,STANDARD,300.7478942871094
2018-03-01,22,300.87982177734375,1671.111572265625,30,0.0,17,17,R_A2,0.9451448321342468,0,STANDARD,300.87982177734375
2018-03-01,22,301.0054016113281,1672.9881591796875,30,0.0,18,18,R_A2,0.9814754724502563,0,STANDARD,301.0054016113281
2018-03-01,22,300.9054870605469,1674.229736328125,29,0.0,18,19,R_A2,0.9939940571784973,0,STANDARD,300.9054870605469
2018-03-01,22,302.630859375,1676.1676025390625,29,-5.431989968940343e-09,27,20,R_A2,0.9999999403953552,0,STANDARD,302.630859375
2018-03-01,22,302.80975341796875,1677.9368896484375,29,-2.4181219397993118e-15,28,21,R_A2,1.0,0,STANDARD,302.80975341796875
2018-03-01,22,302.225341796875,1679.7061767578125,29,-2.1104315042367932e-15,29,22,R_A2,1.0,0,STANDARD,302.225341796875
2018-03-01,22,301.4633483886719,1681.4754638671875,29,7.432442161725561e-11,30,23,R_A2,1.0,0,STANDARD,301.4633483886719
2018-03-01,22,302.19635009765625,1683.2447509765625,29,-4.2484295369233e-16,31,24,R_A2,1.0,0,STANDARD,302.19635009765625
2018-04-28,31,271.47100830078125,1685.026611328125,20,-9.476401325973771e-16,1,1,R_A5,1.0,0,STANDARD,271.47100830078125
2018-04-28,31,271.686767578125,1687.3070068359375,20,-9.631106599833849e-16,2,2,R_A5,1.0,0,STANDARD,271.686767578125
2018-04-28,31,271.90252685546875,1689.5875244140625,20,-8.421406437696371e-16,3,3,R_A5,1.0,0,STANDARD,271.90252685546875
2018-04-28,31,272.1183166503906,1691.8680419921875,20,-8.715849913238543e-16,4,4,R_A5,1.0,0,STANDARD,272.1183166503906
2018-04-28,31,272.3341064453125,1694.1485595703125,20,-8.50490959261466e-16,5,5,R_A5,1.0,0,STANDARD,272.3341064453125
2018-04-28,31,272.5498962402344,1696.4290771484375,20,-6.058694852207594e-16,6,6,R_A5,1.0,0,STANDARD,272.5498962402344
2018-04-28,31,273.0851745605469,1698.70947265625,20,-2.2454885783358865e-16,7,7,R_A5,1.0,0,STANDARD,273.0851745605469
2018-04-28,31,275.38470458984375,1707.6488037109375,20,-6.809080209391194e-13,11,8,R_A5,1.0,0,STANDARD,275.38470458984375
2018-04-28,31,275.57025146484375,1709.5638427734375,20,-6.071374956603814e-13,12,9,R_A5,1.0,0,STANDARD,275.57025146484375
2018-04-28,31,274.2402648925781,1701.7845458984375,21,-1.5747290624257282e-11,12,10,R_A5,1.0,0,STANDARD,274.2402648925781
2018-04-28,31,274.439208984375,1703.735107421875,21,-3.1865300328948187e-12,13,11,R_A5,1.0,0,STANDARD,274.439208984375
2018-04-28,31,274.627685546875,1705.6856689453125,21,-3.7914111954140406e-12,14,12,R_A5,1.0,0,STANDARD,274.627685546875
2018-04-28,31,274.8201599121094,1707.63623046875,21,-1.5266727769122634e-12,15,13,R_A5,1.0,0,STANDARD,274.8201599121094
2018-04-28,31,275.19097900390625,1709.5867919921875,21,-1.5289261827075573e-12,16,14,R_A5,1.0,0,STANDARD,275.19097900390625
2018-04-28,31,275.4787902832031,1711.537353515625,21,-8.704282683080072e-14,17,15,R_A5,1.0,0,STANDARD,275.4787902832031
2018-04-28,31,275.75689697265625,1713.35400390625,21,-3.495034123224272e-14,18,16,R_A5,1.0,0,STANDARD,275.75689697265625
2018-04-28,31,275.897705078125,1714.3951416015625,21,0.0,19,17,R_A5,1.0,0,STANDARD,275.897705078125
2018-04-28,31,275.896240234375,1715.7628173828125,21,2.453313431311638e-13,27,18,R_A5,1.0,0,STANDARD,275.896240234375
2018-04-28,31,276.13275146484375,1718.098388671875,21,4.813249950517962e-13,28,19,R_A5,1.0,0,STANDARD,276.13275146484375
2018-04-28,31,291.43212890625,1720.43408203125,21,4.3343508810793555e-21,29,20,R_A5,1.0,0,STANDARD,291.43212890625
2018-04-28,31,302.73004150390625,1722.7696533203125,21,-6.194877988135017e-22,30,21,R_A5,1.0,0,STANDARD,302.73004150390625
2018-04-28,31,306.0217590332031,1725.105224609375,21,1.4353740689054266e-22,31,22,R_A5,1.0,0,STANDARD,306.0217590332031
2018-07-03,28,279.6576843261719,1609.243408203125,41,0.0,1,1,R_A3,0.6493504643440247,0,STANDARD,279.6576843261719
2018-07-03,28,279.7999267578125,1611.3077392578125,41,0.0,2,2,R_A3,0.11853592097759247,0,STANDARD,279.7999267578125
2018-07-03,28,279.93768310546875,1613.3720703125,41,0.0,3,3,R_A3,0.17598670721054077,0,STANDARD,279.93768310546875
2018-07-03,28,280.0755310058594,1615.4365234375,41,0.0,4,4,R_A3,0.18973995745182037,0,STANDARD,280.0755310058594
2018-07-03,28,280.2132873535156,1617.5008544921875,41,0.0,5,5,R_A3,0.6495814323425293,0,STANDARD,280.2132873535156
2018-07-03,28,280.35113525390625,1619.565185546875,41,0.0,6,6,R_A3,0.2600397765636444,0,STANDARD,280.35113525390625
2018-07-03,29,279.5662536621094,1609.3663330078125,41,0.0,6,7,R_A3,0.23112665116786957,0,STANDARD,279.5662536621094
2018-07-03,29,279.7030944824219,1611.4163818359375,41,0.0,7,8,R_A3,0.19819959998130798,0,STANDARD,279.7030944824219
2018-07-03,29,279.8401184082031,1613.46630859375,41,0.0,8,9,R_A3,0.24486204981803894,0,STANDARD,279.8401184082031
2018-07-03,29,280.06109619140625,1615.516357421875,41,0.0,9,10,R_A3,0.7972937822341919,0,STANDARD,280.06109619140625
2018-07-03,29,282.4112243652344,1617.5662841796875,41,0.0,10,11,R_A3,0.7964955568313599,0,STANDARD,282.4112243652344
2018-07-03,29,282.910400390625,1619.750732421875,41,0.0,11,12,R_A3,0.048823121935129166,0,STANDARD,282.910400390625
2018-07-03,29,283.0652160644531,1622.0697021484375,41,0.0,12,13,R_A3,0.05410678684711456,0,STANDARD,283.0652160644531
2018-07-03,29,283.2204284667969,1624.388671875,41,0.0,13,14,R_A3,0.3702407777309418,0,STANDARD,283.2204284667969
2018-07-03,29,283.6982421875,1626.707763671875,41,0.0,14,15,R_A3,0.3862578272819519,0,STANDARD,283.6982421875
2018-07-03,29,284.2459411621094,1629.026611328125,41,0.0,15,16,R_A3,0.5034350156784058,0,STANDARD,284.2459411621094
2018-07-03,29,284.388671875,1630.9468994140625,41,0.0,16,17,R_A3,0.8144834637641907,0,STANDARD,284.388671875
2018-07-03,29,285.9364013671875,1633.5262451171875,41,1.2978605169744473e-11,27,18,R_A3,1.0,0,STANDARD,285.9364013671875
2018-07-03,29,284.0836181640625,1637.1630859375,41,0.0,28,19,R_A3,0.05051223933696747,0,STANDARD,284.0836181640625
2018-07-03,29,284.32647705078125,1640.8001708984375,41,0.0,29,20,R_A3,0.08617492020130157,0,STANDARD,284.32647705078125
2018-07-03,29,284.53094482421875,1644.4371337890625,41,0.0,30,21,R_A3,0.6903229355812073,0,STANDARD,284.53094482421875
2018-07-03,29,284.7476501464844,1648.0740966796875,41,0.0,31,22,R_A3,0.09485305845737457,0,STANDARD,284.7476501464844
2018-09-12,30,276.9496765136719,1631.1873779296875,52,0.0,1,1,R_A4,0.04999898374080658,0,STANDARD,276.9496765136719
2018-09-12,31,276.8760681152344,1627.4293212890625,52,0.0,1,2,R_A4,0.0625113695859909,0,STANDARD,276.8760681152344
2018-09-12,31,277.0133361816406,1629.4896240234375,52,0.0,2,3,R_A4,0.06666634976863861,0,STANDARD,277.0133361816406
2018-09-12,31,277.1505432128906,1631.5498046875,52,0.0,3,4,R_A4,0.053976159542798996,0,STANDARD,277.1505432128906
2018-09-12,31,277.2878112792969,1633.610107421875,52,0.0,4,5,R_A4,0.05764336884021759,0,STANDARD,277.2878112792969
2018-09-12,32,277.37493896484375,1632.3968505859375,52,0.0,4,6,R_A4,0.05662117153406143,0,STANDARD,277.37493896484375
2018-09-12,32,277.33416748046875,1635.880615234375,51,0.0,4,7,R_A4,0.05987135320901871,0,STANDARD,277.33416748046875
2018-09-12,33,277.6070251464844,1637.321044921875,51,0.0,4,8,R_A4,0.06087981536984444,0,STANDARD,277.6070251464844
2018-09-12,33,277.48382568359375,1635.474609375,51,0.0,3,9,R_A4,0.058892253786325455,0,STANDARD,277.48382568359375
2018-09-12,33,277.6788635253906,1642.1485595703125,50,0.0,4,10,R_A4,0.0642784908413887,0,STANDARD,277.6788635253906
2018-09-12,34,277.8544006347656,1641.132080078125,50,0.0,4,11,R_A4,0.06133631244301796,0,STANDARD,277.8544006347656
2018-09-12,34,277.7263488769531,1639.20703125,50,0.0,3,12,R_A4,0.10130702704191208,0,STANDARD,277.7263488769531
2018-09-12,35,278.0526428222656,1640.9061279296875,50,0.0,3,13,R_A4,0.09818387776613235,0,STANDARD,278.0526428222656
2018-09-12,35,277.9288635253906,1639.0426025390625,50,0.0,2,14,R_A4,0.20093946158885956,0,STANDARD,277.9288635253906
2018-09-12,35,277.97357177734375,1641.93212890625,49,0.0,2,15,R_A4,0.238290473818779,0,STANDARD,277.97357177734375
2018-09-12,36,279.6574401855469,1642.357421875,49,0.0,30,16,R_A4,0.054941851645708084,0,STANDARD,279.6574401855469
2018-09-12,36,279.4117431640625,1639.6068115234375,48,0.0,30,17,R_A4,0.10004528611898422,0,STANDARD,279.4117431640625
2018-09-12,37,279.9946594238281,1646.7513427734375,48,0.0,30,18,R_A4,0.18911269307136536,0,STANDARD,279.9946594238281
2018-09-12,38,280.54449462890625,1653.461669921875,48,0.0,30,19,R_A4,0.33013972640037537,0,STANDARD,280.54449462890625
2018-09-12,38,280.7807312011719,1657.8184814453125,47,0.0,30,20,R_A4,0.1812262237071991,0,STANDARD,280.7807312011719
2018-11-07,17,275.9405517578125,1695.20263671875,42,-8.805331003182079e-17,1,1,R_A6,1.0,0,STANDARD,275.9405517578125
2018-11-07,17,276.0858154296875,1696.7510986328125,42,-4.6430944801801927e-17,2,2,R_A6,1.0,0,STANDARD,276.0858154296875
2018-11-07,17,276.2283935546875,1698.299560546875,42,-2.5972925294960784e-17,3,3,R_A6,1.0,0,STANDARD,276.2283935546875
2018-11-07,17,276.36767578125,1699.84814453125,42,-2.6093644033556773e-17,4,4,R_A6,1.0,0,STANDARD,276.36767578125
2018-11-07,17,276.5050964355469,1701.3966064453125,42,-3.749322519594196e-17,5,5,R_A6,1.0,0,STANDARD,276.5050964355469
2018-11-07,17,276.3456115722656,1702.9451904296875,42,-1.931568850721023e-15,6,6,R_A6,1.0,0,STANDARD,276.3456115722656
2018-11-07,17,276.4918518066406,1704.49365234375,42,-3.560225166976752e-15,7,7,R_A6,1.0,0,STANDARD,276.4918518066406
2018-11-07,17,276.6401672363281,1706.042236328125,42,-2.3729299792062163e-15,8,8,R_A6,1.0,0,STANDARD,276.6401672363281
2018-11-07,17,277.0932312011719,1707.5906982421875,42,-2.1243986010809838e-16,9,9,R_A6,1.0,0,STANDARD,277.0932312011719
2018-11-07,17,276.9501953125,1709.1392822265625,42,-1.760967097781587e-14,10,10,R_A6,1.0,0,STANDARD,276.9501953125
2018-11-07,17,277.1514892578125,1711.055419921875,42,-8.847874927023821e-15,11,11,R_A6,1.0,0,STANDARD,277.1514892578125
2018-11-07,17,277.3677673339844,1713.3392333984375,42,-3.07064054698024e-15,12,12,R_A6,1.0,0,STANDARD,277.3677673339844
2018-11-07,17,277.5963439941406,1715.623046875,42,-2.133978146667736e-16,13,13,R_A6,1.0,0,STANDARD,277.5963439941406
2018-11-07,17,277.81317138671875,1717.9068603515625,42,-1.4468697844153758e-16,14,14,R_A6,1.0,0,STANDARD,277.81317138671875
2018-11-07,17,278.0361633300781,1720.190673828125,42,-1.0151126728281763e-16,15,15,R_A6,1.0,0,STANDARD,278.0361633300781
