Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:51:50
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       257804446.56         42509799.22         32293173.84         20310171.88
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  257804446.56         42509799.22         32293173.84         20310171.88
MidReek    1                       189478371.12         38450124.92         31258310.29         19659314.31
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  189478371.12         38450124.92         31258310.29         19659314.31
LowerReek  1                       122367847.86         27960369.60         23666697.11         14884714.94
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122367847.86         27960369.60         23666697.11         14884714.94
Totals     1                       569650665.54        108920293.74         87218181.24         54854201.13
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  569650665.54        108920293.74         87218181.24         54854201.13
