ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11748562,2186988,1268482,884576,124548287,0,0,0,0,0
Valysar,CentralSouth,69640007,12428896,9025654,6294041,886200971,0,0,0,0,0
Valysar,CentralNorth,35981542,6028472,4580415,3194153,449736751,0,0,0,0,0
Valysar,NorthHorst,4211734,601684,273847,168210,32952412,22906769,3391982,2400924,558354319,85428
Valysar,CentralRamp,13434297,2233212,1588999,1108089,156018924,0,0,0,0,0
Valysar,CentralHorst,87685081,14577593,10965075,7646496,1076626674,0,0,0,0,0
Valysar,EastLowland,841723,151998,66215,46175,6501476,0,0,0,0,0
Therys,WestLowland,1935555,351128,152325,106224,14956367,0,0,0,0,0
Therys,CentralSouth,19012856,4423304,2732210,1905307,268267257,0,0,0,0,0
Therys,CentralNorth,22037773,4376607,2502589,1745181,245721431,0,0,0,0,0
Therys,NorthHorst,6222345,847372,312333,191851,37583582,15448664,2551301,1592141,370265387,56651
Therys,CentralRamp,6549450,1476990,1130577,788408,111007845,0,0,0,0,0
Therys,CentralHorst,28478711,7067943,5477658,3819845,537834248,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,90448,11635,1853,1292,181919,0,0,0,0,0
Volon,CentralSouth,31691877,5762598,3918727,2732725,384767641,0,0,0,0,0
Volon,CentralNorth,7614593,1006410,461024,321495,45266557,0,0,0,0,0
Volon,NorthHorst,4517613,854066,613944,377115,73876901,2453036,469996,422213,98189058,15023
Volon,CentralRamp,13178069,2392784,1880243,1311188,184615220,0,0,0,0,0
Volon,CentralHorst,82546036,13935670,10365845,7228623,1017790158,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
